family_group,aggregation,family_a,family_b,pearson,spearman
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.9568351012257086,0.953871203902164
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.9290405922763196,0.9226800031753594
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.6917763477615849,0.6598036569553598
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.7891701617876512,0.771724131847971
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.8720035236803569,0.8698893034496751
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.8989730044932019,0.8913003978019459
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.900371235144156,0.89176082488776
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.89953962884123,0.8861397334462351
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.8553533047276725,0.8541839767845961
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7751440074566786,0.771462341121784
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.8403010261635329,0.8321469838497704
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.9568351012257087,0.953871203902164
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.9286298006460112,0.9189972921242273
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.6753034440983022,0.6393733957820646
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.8017510345834654,0.7911668563061753
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.8854343052743442,0.8899314651636634
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.9352712905175683,0.9313984811198435
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.9389964056185446,0.9347343723814313
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.9518889007625777,0.9475554144284795
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.8328926033390808,0.8237005283444913
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.786850999500861,0.7756442892046608
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.8608355202668135,0.850793398781015
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.9290405922763196,0.9226800031753594
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.9286298006460113,0.9189972921242273
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,1.0,1.0
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.9999999999999999,1.0
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.5963797448780074,0.5491654082820435
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.5108268924375952,0.4889901281442275
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.4124062505276616,0.41845380902703105
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.3416935043519489,0.3901279327914877
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.3294992501062077,0.35234535973399567
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.4345379231695023,0.4302366597522078
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,0.5803085396855346,0.5170567071709589
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.65694896174181,0.585639868759204
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.5775811430094003,0.6164873761615491
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.5365975449386728,0.6176739041470992
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.43619621619243987,0.48738088083092934
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.5963797448780074,0.5491654082820435
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,1.0,0.9999999999999999
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.7526510623698822,0.6733816117385287
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.6113372191347491,0.5345705828672758
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.530462869683921,0.4799464140444758
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.4721797405398138,0.4335597423654207
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.39102269190760747,0.41599652478701404
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,0.5067330215608655,0.5157617128345674
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.7385028342590336,0.7322611141139941
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.7726169841965524,0.706522665277035
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.7302746327728205,0.6548094616547963
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.5134767396075289,0.4598423310525744
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.5108268924375952,0.4889901281442274
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.7526510623698822,0.6733816117385287
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,1.0,0.9999999999999999
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.805338391538158,0.7084140330438522
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.6542016563359568,0.5960149767594579
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.6562379657393783,0.6223082431104835
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.4607306311497402,0.48691159216058605
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,0.4845465781030663,0.49391327471574337
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.5770250632905077,0.5528556368291079
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.8381617849258453,0.7227724807092482
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.8703976873035704,0.7674028679496647
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.6748091600097723,0.5747365399818797
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.4124062505276616,0.418453809027031
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.6113372191347491,0.5345705828672758
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.805338391538158,0.7084140330438522
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,1.0,0.9999999999999999
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.8577448607338233,0.7883113958624567
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.7298127178539819,0.6521647397819126
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.3657730278540758,0.3319294902740505
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,0.3733485082935616,0.3216508721613552
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.4998753559264327,0.48242261646869633
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.7631297571058308,0.6705613630337668
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.7764965011348824,0.6825031855032829
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.8025082855484286,0.7358847993688826
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.3416935043519489,0.3901279327914877
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.5304628696839209,0.47994641404447574
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.6542016563359568,0.5960149767594579
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.8577448607338232,0.7883113958624567
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,1.0,1.0
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.7523120450299907,0.7091498601210069
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.27743511491310735,0.23206347311630376
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,0.2593522245731677,0.19592859368455492
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.4380328375123559,0.4686441574213136
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.6650505404605328,0.6231253140629022
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.6664157610631491,0.5959505875253026
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.8484425961059021,0.8001196051970046
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.3294992501062077,0.3523453597339956
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.47217974053981376,0.4335597423654207
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.6562379657393783,0.6223082431104835
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.7298127178539819,0.6521647397819126
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.7523120450299906,0.7091498601210069
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.9999999999999998,0.9999999999999999
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.3307661897628838,0.3221651510341993
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,0.3003688321049282,0.28061925927661463
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.3329909661167711,0.3493927476181323
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.6235964929973112,0.5704967797441681
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.6560768219683262,0.567214869010235
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.7207283710756902,0.6581269489320188
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.43453792316950235,0.4302366597522079
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.39102269190760747,0.41599652478701404
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.4607306311497402,0.486911592160586
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.3657730278540758,0.3319294902740505
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.27743511491310735,0.2320634731163038
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.3307661897628838,0.3221651510341993
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,1.0,1.0
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,0.81965910867067,0.836022647908069
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.30289433081609274,0.27277400250631484
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.38175754491156666,0.38483093031430454
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.4103135828120224,0.39649475114571897
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.2968362097067373,0.25029101436035694
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.5803085396855346,0.5170567071709589
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.5067330215608655,0.5157617128345674
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.4845465781030663,0.49391327471574337
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.37334850829356153,0.32165087216135513
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.2593522245731677,0.19592859368455492
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.3003688321049282,0.28061925927661463
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.81965910867067,0.8360226479080691
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,1.0,1.0
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,0.47896475359867446,0.4092302844011396
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R7p5,0.4405308623889793,0.4089537714048037
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,0.44373774117460263,0.4326897515705189
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R5p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R10p0,0.3140234382015442,0.26336232621017586
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R4p0,0.65694896174181,0.585639868759204
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,0.7385028342590336,0.7322611141139941
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R6p0,0.5770250632905077,0.5528556368291079
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R7p5,0.49987535592643273,0.4824226164686963
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R8p0,0.43803283751235583,0.4686441574213136
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0,0.33299096611677104,0.3493927476181324
EIS,MAX,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R6p0,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R4p0,0.3028943308160927,0.27277400250631484
