feature,spearman_rho_HIC_dev,pvalue
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__SUM,0.028632237994117713,0.717590366454864
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__Q90,0.0349861757596581,0.6584975649371501
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__Q95,0.045802830365411454,0.5627481446700058
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__TOP3_MEAN,0.062047571298634446,0.4328186806082235
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__TOP5_MEAN,0.0642238867216605,0.4168229510874475
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__MAX,-0.09157037675833544,0.24649202357274022
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__MEAN,0.12692632854966207,0.1075037532032621
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__SUM,0.05968354514197516,0.4505862632293313
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__Q90,0.108519385782408,0.16925745099543693
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__Q95,0.07607224468294695,0.33597980083890516
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__TOP3_MEAN,-0.10119161037621394,0.20009637797764485
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__TOP5_MEAN,-0.10102648138497265,0.2008352934236885
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__MAX,-0.09122882790465693,0.24826602839918174
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__MEAN,0.0754413672548713,0.340014350552325
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__SUM,-0.004098586244142448,0.9587177395425532
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__Q90,-0.039424899498579594,0.6184099877728804
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__Q95,-0.09987904659968072,0.20602432927378897
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__TOP3_MEAN,-0.10238420864628982,0.1948180877409795
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__TOP5_MEAN,-0.10389859674545127,0.1882623614168295
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__MAX,0.16162317573492307,0.03990540430325858
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__MEAN,0.1519130265063762,0.05363410411486627
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__SUM,0.13572050585243464,0.08506216269383524
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__Q90,0.12207831072988612,0.12172697954539217
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__Q95,0.181979205142384,0.02046735585492288
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__TOP3_MEAN,0.19676318961462647,0.012087602439799722
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__TOP5_MEAN,0.20791574763846038,0.00793269487305136
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__MAX,0.2538851183540126,0.0011141573158616144
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__MEAN,0.2688003592039084,0.0005428787924913973
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__SUM,0.1377232241308224,0.08051693311144918
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__Q90,0.21312225061870882,0.006470103230741884
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__Q95,0.22772416979291601,0.003563696527290255
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__TOP3_MEAN,0.2526939314428362,0.0011779002489809248
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__TOP5_MEAN,0.24524901324798382,0.0016579202880891383
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__MAX,0.11696636879590404,0.13825954550237132
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__MEAN,0.005631322008997372,0.9433017986098937
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__SUM,-0.10992933332300658,0.16375241418447967
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__Q90,0.10167852919654076,0.1979289768565349
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__Q95,0.1057178383669043,0.18060190757043543
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__TOP3_MEAN,0.13184350295551342,0.09444388077079882
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__TOP5_MEAN,0.1187813763406586,0.13220380636571258
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__MAX,0.16790795691438806,0.03269919551524582
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__MEAN,0.013718408503121416,0.8624447816864782
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__SUM,-0.003057003376312859,0.9692028502861738
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__Q90,0.07806367209013876,0.32344553939340526
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__Q95,0.12582546860805358,0.11061323095914612
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__TOP3_MEAN,0.10252675589513911,0.19419402523373303
HSP_KD_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__TOP5_MEAN,0.06861039018130055,0.38565259124331813
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__MAX,-0.09850734477397517,0.21235330796992125
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__MEAN,0.16786702750630264,0.03274228968182154
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__SUM,0.10979948830425278,0.1642537260364535
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__Q90,0.018872691204088434,0.8115931349256326
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__Q95,0.02696683449270997,0.7333777088945579
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__TOP3_MEAN,-0.045128200811451365,0.5685210099232021
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__TOP5_MEAN,0.006544471216972636,0.9341271542534402
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__MAX,-0.11544657965796126,0.14349127518164026
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__MEAN,0.18269476410442953,0.019968576803928755
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__SUM,0.12571538261389267,0.11092800914762775
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__Q90,-0.040244899019187985,0.6111213262506103
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__Q95,0.06591610604215871,0.40462749818927496
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__TOP3_MEAN,-0.035120254855110423,0.6572715385116501
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__TOP5_MEAN,0.0033999635888908946,0.9657497653166328
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__MAX,0.04543408062243403,0.5659000957593332
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__MEAN,0.057329398497612344,0.46867904248071285
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__SUM,0.051950709731625126,0.5114716688117833
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__Q90,0.05619607730131537,0.4775291683635298
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__Q95,0.07379995685475503,0.3506548368969122
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__TOP3_MEAN,0.033439326405808205,0.6727071356174887
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__TOP5_MEAN,0.03348590124949164,0.6722775658896405
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__MAX,0.08867144557876638,0.2618302839918284
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__MEAN,0.28383415420136204,0.000252005591618426
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__SUM,0.18874949378327632,0.016152637612801387
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__Q90,0.164986443992427,0.035898632092426455
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__Q95,0.19765375708020974,0.01169673164818652
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__TOP3_MEAN,0.15846173180004736,0.044008051929760914
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__TOP5_MEAN,0.1828429567888768,0.01986660342304156
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__MAX,0.08328852273608067,0.292014351413135
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__MEAN,0.021074411087305452,0.7900960104227068
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__SUM,-0.0738973406188204,0.3500177683550813
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__Q90,0.0298206021874951,0.706397312631893
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__Q95,0.025125011128864966,0.7509681936942674
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__TOP3_MEAN,0.08157513303209,0.30208948603051494
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__TOP5_MEAN,0.09765192225627273,0.21636995484216573
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__MAX,0.044742899831888394,0.5718305974028304
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__MEAN,-0.03243161615156657,0.6820271744953696
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__SUM,-0.04839549666378944,0.5408270791741852
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__Q90,-0.05017522023605653,0.526028220793226
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__Q95,0.004880479074464389,0.9508513505350389
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__TOP3_MEAN,0.008629048311531311,0.9132172396468264
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__TOP5_MEAN,0.04709986919405019,0.5517286617595392
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__MAX,0.09888121585773554,0.2106146512916516
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__MEAN,0.18211328423783632,0.0203730850934801
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__SUM,0.10864640808336283,0.1687559367580376
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__Q90,0.026581533513146995,0.7370464541304501
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__Q95,-0.0831191596681409,0.2930001662033877
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__TOP3_MEAN,0.04152076746433425,0.5998563252139225
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__TOP5_MEAN,0.03930352263322275,0.6194920506806543
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__MAX,0.04948788845200096,0.531719172599405
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__MEAN,0.1525791879069393,0.05258143281191069
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__SUM,0.08197595895954746,0.29971224924065
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__Q90,-0.02373199989506035,0.764358509732052
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__Q95,-0.03800930652238301,0.6310802855531956
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__TOP3_MEAN,-0.0034677088160668026,0.9650677476702777
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__TOP5_MEAN,0.0017204464984881696,0.9826648025070409
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__MAX,0.02506432269618655,0.7515500484431098
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__MEAN,0.124021751934495,0.11585954861328039
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__SUM,0.1117584544567561,0.15681135428283985
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__Q90,0.12068529949608152,0.12607233916627922
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__Q95,0.035756777718784064,0.6514636421263548
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__TOP3_MEAN,0.04165061248308808,0.5987151246758728
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__TOP5_MEAN,0.04057797971946954,0.6081715098981174
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__MAX,0.13860955751970724,0.07856875464775573
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__MEAN,0.29590550686876915,0.00013179860483052104
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__SUM,0.21271154517895485,0.006576061374287005
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__Q90,0.17441573279997374,0.026432166201421636
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__Q95,0.14104132890354243,0.07341823761242443
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__TOP3_MEAN,0.14938810543517414,0.057783423881660516
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__TOP5_MEAN,0.1734066111868326,0.027330780589667848
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__MAX,0.11371036381476196,0.1496505851070995
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__MEAN,0.03740524491339783,0.6365201107453905
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__SUM,-0.05727858957723041,0.46907387515273574
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__Q90,0.03699595083254338,0.640217061096895
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__Q95,0.06117252878094563,0.4393480448829686
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__TOP3_MEAN,0.10458028309390884,0.18536456979998675
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__TOP5_MEAN,0.10673119405674392,0.1764355999237591
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__MAX,0.0633389646916752,0.42328497407789867
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__MEAN,0.026255509607362934,0.7401554241787908
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__SUM,0.015404982388021633,0.8457322144181055
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__Q90,0.016680850833167907,0.8331345100947435
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__Q95,0.05390544180742998,0.4956899481190461
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__TOP3_MEAN,0.07549217617525324,0.3396882859760291
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__TOP5_MEAN,0.09355051329433127,0.23638061367561938
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__MAX,0.03769880756449343,0.6338740088312349
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__MEAN,0.18741011418765263,0.016937164649290366
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__SUM,0.11593607679927045,0.14179005794422694
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__Q90,-0.03338004933202928,0.6732540137802415
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__Q95,-0.0190448769898272,0.809906642073989
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__TOP3_MEAN,0.023264840099326486,0.7688649787099537
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__TOP5_MEAN,0.04138104293328395,0.6010854443607709
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__HEAVY__MAX,0.013070594768251793,0.8688807572753618
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__HEAVY__MEAN,0.13216529278459896,0.09363519502841314
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__HEAVY__SUM,0.06107514501688026,0.44007814819567104
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__HEAVY__Q90,-0.0757335185470674,0.3381421926896601
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__HEAVY__Q95,-0.1363485605627113,0.08361516902821996
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__HEAVY__TOP3_MEAN,-0.042165758481404886,0.5941971785197578
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__HEAVY__TOP5_MEAN,-0.05474096627593285,0.4890236783608083
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__LIGHT__MAX,0.20711409578354545,0.008182225132959926
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__LIGHT__MEAN,0.17125287750619853,0.029336307507224473
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__LIGHT__SUM,0.14589499215891635,0.06395614510834503
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__LIGHT__Q90,0.14501712692342855,0.06558945452895061
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__LIGHT__Q95,0.09823622484066492,0.21362053705384557
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__LIGHT__TOP3_MEAN,0.17060224105352992,0.029966310342565243
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__LIGHT__TOP5_MEAN,0.15931701529314318,0.04286477610649101
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_CDR__MAX,0.18023758826040337,0.02172654331327559
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_CDR__MEAN,0.2926198633507376,0.00015767972488650345
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_CDR__SUM,0.1826227848005551,0.020018269819828648
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_CDR__Q90,0.19235128169479546,0.01419785837981725
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_CDR__Q95,0.12838143957504458,0.10349937720623151
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_CDR__TOP3_MEAN,0.15770100935321787,0.04504624752556366
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_CDR__TOP5_MEAN,0.17143776552203274,0.02915935578669176
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__H_CDR3__MAX,0.060177520756799475,0.4468401807435549
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__H_CDR3__MEAN,0.01799906004529912,0.8201632065879336
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__H_CDR3__SUM,-0.08539709293193082,0.27992584440079027
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__H_CDR3__Q90,0.04890076314980976,0.5366047938879037
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__H_CDR3__Q95,0.06915376335760733,0.3818921095839634
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__H_CDR3__TOP3_MEAN,0.08715141204400693,0.2701285960796775
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__H_CDR3__TOP5_MEAN,0.10270458711647587,0.1934175309847107
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__L_CDR3__MAX,0.06162416362878503,0.43597107885948694
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__L_CDR3__MEAN,0.028883459878228372,0.7152190320281765
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__L_CDR3__SUM,0.015759233471795652,0.8422303369816811
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__L_CDR3__Q90,0.10006958005111294,0.2051560665517995
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__L_CDR3__Q95,0.08979347590386737,0.2558178768714742
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__L_CDR3__TOP3_MEAN,0.10766269093041266,0.1726688385797294
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__L_CDR3__TOP5_MEAN,0.09104817396552115,0.2492079142480176
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_FV__MAX,-0.11107535674939903,0.15937722129094517
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_FV__MEAN,0.1552014927422068,0.04860251662296468
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_FV__SUM,0.08402525208161866,0.28775176766572724
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_FV__Q90,0.062391942870111995,0.4302643948719511
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_FV__Q95,-0.027109381741559278,0.732021929648649
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_FV__TOP3_MEAN,-0.07870866310720938,0.31945147336966745
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_FV__TOP5_MEAN,-0.03256146117032039,0.680823535804465
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__HEAVY__MAX,-0.12557848080064138,0.11132044090723707
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__HEAVY__MEAN,0.10943112363148376,0.1656821582379144
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__HEAVY__SUM,0.03256004981142089,0.680836614513091
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__HEAVY__Q90,-0.17129380691428397,0.02929705631670405
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__HEAVY__Q95,-0.054022584596088316,0.49475243201867725
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__HEAVY__TOP3_MEAN,-0.11047129514041384,0.16167231106345448
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__HEAVY__TOP5_MEAN,-0.07918852513303873,0.31650078681052046
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__LIGHT__MAX,0.18791679203257244,0.016636571985946123
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__LIGHT__MEAN,0.16331539505542128,0.037844767653941284
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__LIGHT__SUM,0.14466005312185554,0.06626348007968086
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__LIGHT__Q90,0.18473982314980225,0.01860059333034903
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__LIGHT__Q95,0.2073046292349777,0.008122295604571258
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__LIGHT__TOP3_MEAN,0.20710421627124895,0.008185343252671352
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__LIGHT__TOP5_MEAN,0.2130502713148344,0.006488562536319665
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_CDR__MAX,0.25359296706181644,0.0011294916053839513
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_CDR__MEAN,0.27564544986647416,0.00038485359621567524
HSP_KD_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5__ALL_CDR__SUM,0.1540851078527038,0.05026472319414266
