id,generator,n_atoms,R0_E,R0_F_rms,R0_F_q90,R0_F_max,R0_severe_clash,R0_all_clash,R0_min_heavy_dist,R1_E,R1_F_rms,R1_F_q90,R1_F_max,R1_severe_clash,R1_all_clash,R1_min_heavy_dist,delta_severe_clash,delta_F_rms,sidechain_heavy_RMSD,backbone_RMSD,converged,steps,final_fmax,optimizer,failure_mode
ADI-45476,esmfold,3354,-586.7584838867188,3.260169337717794,4.138231862994445,13.729913479625267,0,1,1.97056046552701,-845.842529296875,1.1883602839958474,1.5192287668657,14.772809028863382,0,0,2.0351000591089465,0,-2.071809053721947,0.2417597819246738,0.0,False,200,0.420001426710253,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45479,esmfold,3428,-569.7297973632812,4.084899309411359,4.1476882352008175,106.9264307826363,0,3,1.5211512559576883,-863.8873901367188,1.1867568184032709,1.6299546087350751,11.128071291666776,0,0,2.0349299689887017,0,-2.898142491008088,0.2310013290043749,0.0,False,200,0.5577199103782609,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45481,esmfold,3388,-589.8517456054688,3.288020855624222,4.152716771307962,10.631338833429952,0,1,1.905535193450419,-848.2811889648438,1.231768991443606,1.5592045058261663,11.374998318856631,0,0,2.0320600657005654,0,-2.056251864180616,0.2373079463331813,0.0,False,200,0.4677638099059175,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45486,esmfold,3712,-611.0939331054688,3.3110079399134738,4.2052219519709935,15.190779688006586,0,1,1.9492663547695828,-901.4312133789062,1.2547297593034334,1.5619634326313674,15.0216147429248,0,0,2.03261188154757,0,-2.0562781806100405,0.2536116995805342,0.0,False,200,1.1789518067296685,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45489,esmfold,3544,-615.243896484375,3.3040099711513755,4.181702588417784,15.063524735911068,0,1,1.922339980434249,-892.6817016601562,1.256991497764839,1.585036947516386,14.233630991544937,0,0,2.0320035385405077,0,-2.0470184733865366,0.2694409063799308,0.0,False,200,1.4618580286092595,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45491,esmfold,3533,-627.0765380859375,3.374202513857808,4.168020049573693,33.65199076312151,0,1,1.9552721536911488,-897.7882080078125,1.26449182776959,1.55958683919976,16.449282137124502,0,0,2.0331297960016523,0,-2.109710686088218,0.2370907015774037,0.0,False,200,0.6856713920629984,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45495,esmfold,3361,-587.8505249023438,3.2798644508634323,4.17663677844046,10.210260138255922,0,1,1.803216561711238,-842.8126831054688,1.218561580968447,1.5647186552572925,9.32646422521166,0,0,2.029823852484618,0,-2.0613028698949853,0.2193137194970534,0.0,False,200,0.377013085227778,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45498,esmfold,3519,-602.2244262695312,3.288277710380035,4.146688962149669,14.036303038207365,0,2,1.9393596207186912,-872.2035522460938,1.26701052921186,1.591418990809787,14.951083309662488,0,0,2.033391339384291,0,-2.021267181168175,0.1997885864501553,0.0,False,200,0.2174788694599484,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46677,esmfold,3375,-590.7266845703125,3.391842289796119,4.167187633852204,26.04296721796847,0,0,2.0556701036951845,-852.2034912109375,1.2459748392279282,1.5428811124946338,11.06224641066525,0,0,2.0378623901942623,0,-2.1458674505681907,0.2506786594992392,0.0,False,200,0.6594438560829236,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46682,esmfold,3380,-584.5802001953125,3.275435547258833,4.186593141335509,11.602297031546044,0,2,1.9090606509821064,-855.3572387695312,1.2027648367577382,1.6168034966197236,10.096372356183554,0,0,2.033656576355392,0,-2.072670710501095,0.2628631422507954,0.0,False,200,0.5125037028346506,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46685,esmfold,3509,-580.25341796875,3.4297149892227483,4.190710465110823,26.583179701965857,0,2,1.9104339483795885,-864.423828125,1.2214512358699534,1.523257592163801,11.239817193542413,0,0,2.0334025379352094,0,-2.208263753352795,0.2176010033162188,0.0,False,200,0.3454485401026707,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46690,esmfold,3344,-584.2691650390625,3.2544516581837923,4.15703467926945,12.588702681355011,0,0,2.0507829570344063,-840.3882446289062,1.176546100186718,1.5710317554959676,10.452500822043728,0,0,2.033798925704424,0,-2.077905557997074,0.2603768563134119,0.0,False,200,0.4376328118238395,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46692,esmfold,3399,-599.9832763671875,3.394085695846241,4.162213978910075,27.224283971695296,0,0,2.0384372870478704,-871.6546020507812,1.1984708898592968,1.6296607316538174,10.742736459510104,0,0,2.036834271048297,0,-2.1956148059869443,0.254350116067472,0.0,False,200,1.0141373317368965,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46695,esmfold,3392,-588.7520751953125,3.2866811112431584,4.1485507777356165,19.64638861882536,0,2,1.7286140453380874,-857.074951171875,1.1383784252831912,1.5508417796199503,9.613282503691364,0,0,2.028192318922276,0,-2.148302685959967,0.2527267978908474,0.0,False,200,0.5849028863826375,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46697,esmfold,3574,-610.4883422851562,3.263548915169026,4.166889937099148,11.785850719189195,0,2,1.9331513086275185,-890.1655883789062,1.1385592447626285,1.5349540117650942,9.925358437611775,0,0,2.033732840754385,0,-2.1249896704063973,0.2596164727400333,0.0,False,200,1.755020715948255,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46704,esmfold,3563,-598.4149169921875,3.309666923660195,4.180635064753204,13.42701800497741,0,2,1.9039817293518548,-888.40283203125,1.2997647241686852,1.6161868935920514,10.63030196642113,0,0,2.035128751673504,0,-2.00990219949151,0.2452896370379448,0.0,False,200,0.657633261858773,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46706,esmfold,3408,-597.3168334960938,3.2836072277147608,4.154421178472761,13.726334514810665,0,1,1.8200895116414293,-864.4041748046875,1.197288695203376,1.606444080573131,12.772471326872838,0,0,2.035164922025992,0,-2.0863185325113847,0.2351094841147291,0.0,False,200,0.8208982241719718,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46708,esmfold,3458,-597.9511108398438,3.38122840043081,4.176055889792679,26.031358603973693,0,0,2.024745340095374,-868.1846313476562,1.242083412133192,1.619301191725771,12.824142637147872,0,0,2.0370396625569165,0,-2.139144988297618,0.2614639543351455,0.0,False,200,0.6958946543512303,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46713,esmfold,3396,-590.6624145507812,3.413771803852877,4.197088034858533,25.66529202511845,0,0,2.0275982484628194,-854.2310791015625,1.2996831132345943,1.710663402232525,13.36457048085624,0,0,2.034635316010171,0,-2.1140886906182823,0.2303242760281364,0.0,False,200,0.3886515074032139,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47055,esmfold,3454,-621.0305786132812,3.377272199715203,4.160799491604304,26.64458278649706,0,0,2.0476830455726414,-888.4476928710938,1.2004611147087028,1.5331884077865423,13.58082628260376,0,0,2.03685661473364,0,-2.1768110850065003,0.2203042281626848,0.0,False,200,0.583261001420086,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47057,esmfold,3512,-594.0584106445312,3.403518118084585,4.216249914376087,35.28167795853482,0,2,1.56154491921603,-869.3889770507812,1.3082470266629844,1.6658730375266573,14.350569798845328,0,1,1.56154491921603,0,-2.0952710914216004,0.2517763933902417,0.0,False,200,0.4001641077324334,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47059,esmfold,3366,-588.0684204101562,3.399855715935346,4.212893884584274,27.34762892826183,0,2,1.8227501699141035,-857.50146484375,1.213458688933611,1.597692348943092,9.898283977290738,0,0,2.032230718670668,0,-2.1863970270017354,0.2552429115066293,0.0,False,200,1.945402224338391,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47061,esmfold,3439,-615.214111328125,3.288023350086174,4.172302665315329,11.586600218222712,0,1,1.887278410202152,-881.5651245117188,1.2466325908793332,1.606598893467904,9.545241949245954,0,0,2.032019411129727,0,-2.041390759206841,0.255584236920704,0.0,False,200,0.5858719455119717,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47063,esmfold,3473,-572.4429321289062,3.461622037177752,4.193396057108325,27.74339504948064,0,1,1.5134718318709044,-856.8272705078125,1.181962723991309,1.5924560215868575,10.038627775084974,1,1,1.3769720051878536,1,-2.279659313186443,0.1878855339465092,0.0,True,188,0.0976776168924939,FIRE,
ADI-47065,esmfold,3521,-603.6361694335938,3.3530632424103737,4.232943652403219,13.65831436631376,0,3,1.8680509809597592,-883.4347534179688,1.3976702822833724,1.6977849584071778,11.08751714107183,0,0,2.0347377810862524,0,-1.9553929601270013,0.2579828049024468,0.0,False,200,1.373419056399099,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47067,esmfold,3448,-576.9287109375,3.4590277305242707,4.181489891824637,29.16572061985588,0,4,1.685638599912722,-855.9956665039062,1.3033809936513965,1.6707308864724748,11.99942589280086,0,0,2.0314272589320725,0,-2.1556467368728747,0.2446918107986779,0.0,False,200,0.3519837087803762,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47069,esmfold,3514,-596.2437133789062,3.270831533411912,4.17707497804396,16.320249365900064,0,3,1.7186147878456128,-873.9757080078125,1.1916040514094333,1.58817578313943,9.460714131378934,0,0,2.031594094151823,0,-2.0792274820024783,0.2688363747772695,0.0,False,200,0.9326069928042704,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47071,esmfold,3428,-614.1624755859375,3.263558182122769,4.1427467713666,11.549454790220375,0,0,2.011121629281484,-876.6412353515625,1.1907367350475946,1.5841539482451945,10.665744060306055,0,0,2.036721799919407,0,-2.072821447075175,0.2407363368199016,0.0,False,200,1.4971223339224946,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47073,esmfold,3424,-580.9744873046875,3.2524570291200057,4.145046260249724,11.01842470038314,1,3,1.29659007772659,-858.4733276367188,1.162933334850898,1.5692536067241454,9.571157353880157,0,0,2.028353287807529,-1,-2.089523694269108,0.2425798030311126,0.0,False,200,3.7764052224287608,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47075,esmfold,3537,-612.4716186523438,3.4517236603359014,4.203579848364958,27.877844337534015,0,2,1.657269357881043,-894.5372924804688,1.28264990038649,1.6128135425654826,12.567298926536273,0,0,2.0330028468946173,0,-2.1690737599494114,0.1993387374040729,0.0,False,200,0.2042310037751427,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47077,esmfold,3401,-609.9263305664062,3.2937907721518944,4.1773803793223525,16.401728025833282,0,2,1.8120213844635449,-870.7117919921875,1.2627576212375526,1.69004581945713,9.9362944513189,0,0,2.0351818455032795,0,-2.031033150914342,0.2567896365213163,0.0,False,200,0.2266408356272623,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47079,esmfold,3513,-590.5072631835938,3.450727472496271,4.1521348724171645,27.534262665823785,0,0,2.021284428566483,-878.3619384765625,1.233736939587992,1.4464799340109755,12.46010700600842,0,0,2.034925733016601,0,-2.2169905329082797,0.2520638069448355,0.0,False,200,0.9670150056236568,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47082,esmfold,3502,-578.697265625,3.321822499706632,4.191979597660242,12.243231655792572,1,3,1.452533501157003,-865.1973266601562,1.2868120161790215,1.5774259235783838,9.787037624778844,0,0,2.0343803401224627,-1,-2.03501048352761,0.2519488317164445,0.0,False,200,1.4284819269028015,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47084,esmfold,3461,-571.8219604492188,3.5197329644094086,4.172634356236203,26.994234352960465,0,4,1.8512506327191005,-853.8395385742188,1.1975586442385209,1.5582644833851256,11.59830805885234,0,1,1.8512506327191005,0,-2.322174320170888,0.1742929115120327,0.0,False,200,0.180836685878522,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47087,esmfold,3453,-616.8053588867188,3.394279693485886,4.169798273013952,27.98101119010821,0,1,1.961592638290777,-889.7823486328125,1.1957276990404186,1.5561295741852297,11.13698785452877,0,0,2.0357058723095047,0,-2.1985519944454675,0.2575070807003907,0.0,False,200,0.8937358271013579,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47090,esmfold,3469,-597.0430908203125,3.3857966752273803,4.195376471046631,24.380479445818136,0,2,1.6529902882046132,-870.8441772460938,1.2089593142624466,1.4872712980856435,12.969499910899382,0,0,2.017936887334922,0,-2.1768373609649334,0.2431576464099349,0.0,False,200,0.6279966307469843,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47092,esmfold,3466,-609.549072265625,3.2462012449524944,4.182295666341654,10.40956529014799,0,1,1.958011715748235,-878.7015380859375,1.1746641791749963,1.5871670071554187,9.25425235954259,0,0,2.033426024753745,0,-2.0715370657774983,0.2448290623547744,0.0,False,200,1.69820384893012,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47094,esmfold,3535,-621.7088012695312,3.3653788935255555,4.1892982611750735,24.99794503164947,0,3,1.6565593849589828,-908.2306518554688,1.1863164827076529,1.5112393120566736,13.26403515736147,0,0,2.0343062301058814,0,-2.1790624108179024,0.2466012506178928,0.0,False,200,1.2481880684310729,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47096,esmfold,3620,-629.4987182617188,3.33557562277638,4.182252986963112,22.05801017274978,0,0,2.0721527990076187,-912.0558471679688,1.2075600889268825,1.5878245473947776,12.82726192008928,0,0,2.0342482844791285,0,-2.128015533849498,0.2482590383350648,0.0,False,200,0.3833060381052662,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47098,esmfold,3404,-563.544189453125,3.3572161621701926,4.228153549409613,16.650748220267054,0,3,1.7829082627351365,-838.3845825195312,1.3263539504850044,1.668573712270436,11.599094414056072,0,1,1.7829082627351365,0,-2.0308622116851884,0.2655527598905434,0.0,False,200,1.7193884327369575,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47100,esmfold,3526,-599.4302978515625,3.3158244696156443,4.2025591495151495,13.619459208965427,0,2,1.8550976269371773,-886.4537353515625,1.2933582596096935,1.7096800883961358,12.57514110923501,0,0,2.0341514905381675,0,-2.022466210005951,0.2600706584450904,0.0,False,200,1.016553651539181,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47103,esmfold,3511,-602.5077514648438,3.332892572777156,4.2353152040223865,12.884610990988945,0,0,2.0936125320709653,-876.0492553710938,1.300395898036485,1.73675330344882,11.759268082921896,0,0,2.033386652518779,0,-2.0324966747406714,0.2162995459497577,0.0,False,200,0.1415687710385677,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47105,esmfold,3406,-596.642578125,3.2615490536539213,4.14509136199012,12.838205620028274,0,1,1.981458213538902,-853.069580078125,1.220465790135678,1.62066505332731,11.507207281722108,0,0,2.033506137401518,0,-2.041083263518243,0.2312475574815378,0.0,False,200,0.4195892557026102,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47107,esmfold,3406,-607.7528686523438,3.3030104162912504,4.1268639125518245,25.97316126969724,0,3,1.5927753711693131,-873.2388305664062,1.1703033004396568,1.6527140319132134,12.2722052489428,0,0,2.033370455404621,0,-2.1327071158515936,0.2014641774923613,0.0,False,200,0.2212357201594896,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47111,esmfold,3467,-600.313232421875,3.270339324830316,4.161572867604704,11.737542268559476,0,1,1.9132050780343333,-868.1030883789062,1.2204620709785452,1.659150123157589,11.067606911075629,0,0,2.030366010677679,0,-2.0498772538517707,0.2177846328331374,0.0,False,200,0.3523034575322532,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47113,esmfold,3450,-601.8571166992188,3.2599392258322664,4.181531019302993,11.064614248328002,0,0,2.013624162013953,-868.5306396484375,1.1862191178143002,1.5268642042972624,10.255121757370487,0,0,2.0354016750449344,0,-2.073720108017966,0.2583375461251476,0.0,False,200,0.4679276206915738,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47116,esmfold,3502,-597.5004272460938,3.4157194582904884,4.1923860519517016,26.86077205046172,0,2,1.909022483233703,-878.5797119140625,1.2403248882764208,1.5931443282325068,13.95528154309976,0,1,1.94314202395018,0,-2.175394570014068,0.2427129734073814,0.0,False,200,1.346406533452696,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47118,esmfold,3525,-604.189697265625,3.308795648711538,4.188233321017876,11.9052086527999,0,1,1.986844102554132,-883.6713256835938,1.2387695964976653,1.5677082981274653,10.793061203460526,0,0,2.0339234345475785,0,-2.0700260522138736,0.2392797518636949,0.0,False,200,0.6460307991723623,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47120,esmfold,3499,-590.7474365234375,3.2802654409172867,4.150532919292496,16.897302736356387,0,0,2.02476086642544,-869.1759033203125,1.1901852510793558,1.5379547847880877,15.037361516005651,0,0,2.035027606260471,0,-2.09008018983793,0.2289953691177071,0.0,False,200,0.9405171153064168,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47122,esmfold,3546,-600.7134399414062,3.2962706139171227,4.181971425204105,11.716342428717006,0,1,1.8950963191512933,-876.65625,1.2500307672864706,1.6646969958313642,10.434401027003252,0,0,2.027852421700872,0,-2.046239846630652,0.2687409596599966,0.0,False,200,0.4206459237593379,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47124,esmfold,3501,-598.3138427734375,3.320066903102921,4.199715438562001,15.71458291257006,0,1,1.9285567073342704,-873.3233032226562,1.327382226628932,1.6764741551293303,14.856494762584488,0,0,2.0309061801129222,0,-1.9926846764739896,0.2444813988817993,0.0,False,200,0.5219246029185781,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47126,esmfold,3507,-606.8466796875,3.315918240313529,4.208087501447352,14.755602424577631,0,1,1.965844003896428,-884.4884643554688,1.2431298337595145,1.5755566957755731,11.677841764324803,0,0,2.0349575838232288,0,-2.072788406554014,0.2270802459580496,0.0,False,200,0.6902897667947673,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47129,esmfold,3530,-591.8670654296875,3.306486227306214,4.194785772536977,18.739419117589986,0,5,1.6474436011701945,-871.86376953125,1.2606488878072302,1.636323569779971,12.764733250455157,0,0,2.034072133283567,0,-2.045837339498984,0.2861203237598331,0.0,False,200,1.3612808133099674,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47131,esmfold,3585,-591.979248046875,3.499078037989779,4.244382602333293,43.78229796725594,0,1,1.8441184618398363,-892.1207885742188,1.2350803047051824,1.649511924873339,10.753469840782612,0,0,2.032331781433126,0,-2.2639977332845964,0.2386691630334669,0.0,False,200,0.7707031027367798,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47133,esmfold,3455,-604.33349609375,3.275653902358298,4.164184152749754,12.410313404799345,0,2,1.95575747959229,-875.3289794921875,1.2213739726442028,1.5891532852511585,11.1232861410062,0,0,2.0345479339173047,0,-2.0542799297140952,0.2422773727413864,0.0,False,200,0.7242854996346499,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47135,esmfold,3643,-596.090087890625,3.440613522479782,4.24935732008277,25.91192543728253,0,2,1.7895221015205929,-896.748779296875,1.3228945761371684,1.7168139103991338,12.674172845681497,0,2,1.7895221015205929,0,-2.1177189463426136,0.2522636672768122,0.0,False,200,0.28834165629824,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47139,esmfold,3477,-448.1158752441406,25.04157761845863,4.214639719913131,1037.0547824037951,1,2,1.1546958349052132,-855.5474853515625,1.203569723811812,1.609629583700781,10.1139444791585,0,0,2.0305260831774508,-1,-23.838007894646815,0.2453355662349531,0.0,False,200,0.5966476515001955,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47141,esmfold,3592,-623.845947265625,3.401491055510588,4.1941718531439856,28.083911808671544,0,1,1.8664237472488048,-913.0336303710938,1.2449814533468455,1.5185447778493055,12.63212612996651,0,0,2.033042570465118,0,-2.156509602163742,0.2624549628039138,0.0,False,200,0.7183647833448753,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47145,esmfold,3568,-580.8538208007812,3.334567920475948,4.147980926286886,18.500939142266017,0,4,1.642612582116744,-876.4652709960938,1.2267831901749724,1.5955155993562198,11.742788966347629,0,0,2.03117673273396,0,-2.107784730300976,0.2524240070167403,0.0,False,200,1.2188468310584588,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47147,esmfold,3612,-597.347412109375,3.362968376723247,4.247197680829126,15.189106543809933,0,1,1.9911231523077004,-874.8544311523438,1.406881105008519,1.6398618300212116,15.067860655437345,0,0,2.030934009670684,0,-1.956087271714728,0.2419932643874994,0.0,False,200,0.3990922206934873,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47149,esmfold,3579,-619.9775390625,3.3240145496399998,4.181488398930075,15.736446612540474,0,2,1.9243464132319512,-894.9039306640625,1.2971628420194343,1.6010465123401758,15.385194390570003,0,0,2.035925073381796,0,-2.0268517076205645,0.2402834655114904,0.0,False,200,0.713833481827556,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47152,esmfold,3423,-569.2442016601562,3.4062450336188883,4.158801872645771,34.46970625901693,1,6,1.496148834446953,-864.6932373046875,1.268401023332543,1.6362972762015022,18.98145138394113,0,0,2.0332849378546243,-1,-2.1378440102863454,0.248915561751134,0.0,False,200,1.2927586113827645,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47154,esmfold,3480,-590.9058837890625,3.297544222573612,4.176865631486519,10.981206905229124,0,1,1.9869511999840448,-861.4583740234375,1.231022520054821,1.5730281215382664,10.231192372532464,0,0,2.0371883051212127,0,-2.0665217025187905,0.2380952035883822,0.0,False,200,0.8804680953356685,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47156,esmfold,3548,-609.2108154296875,3.4470307922938166,4.19575890184121,26.27045395812739,0,3,1.7525995931256544,-899.9014892578125,1.3232966096466157,1.655526735518022,12.087630455542715,0,0,2.0335448330591084,0,-2.123734182647201,0.2644859634630857,0.0,False,200,1.2668051760953358,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47159,esmfold,3563,-605.9193115234375,3.3755840961926267,4.2552478283520365,18.07781257440513,0,4,1.820907120143344,-888.8629150390625,1.3750740563504409,1.7325959831971656,11.162136468922489,0,0,2.034575398211401,0,-2.000510039842186,0.2664900314812319,0.0,False,200,1.6587644246379,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47161,esmfold,3585,-608.47509765625,3.425789314296177,4.179793746250579,25.410129626321844,0,1,1.807904399262217,-887.4234619140625,1.2913342292104544,1.6857896533232757,11.323408993943689,0,0,2.0358933068127905,0,-2.1344550850857225,0.2604781436179855,0.0,False,200,0.2597036079450086,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47163,esmfold,3322,-567.620849609375,3.366116952859923,4.210063531061811,24.608028705058413,1,1,1.4785055019488196,-843.5729370117188,1.2142694192970276,1.6005064964859612,9.59785142558554,0,0,2.0346817613932244,-1,-2.1518475335628957,0.2608761898208342,0.0,False,200,0.5740244186310078,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47166,esmfold,3536,-603.8187255859375,3.3471396563694653,4.1824757660182055,16.022204085283132,0,3,1.775630174442807,-889.7920532226562,1.283091306790613,1.6784657810459644,11.213925999497476,0,0,2.032982537286903,0,-2.0640483495788526,0.2559278451603913,0.0,False,200,3.5254546195461,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47174,esmfold,3538,-622.6544799804688,3.39334379239456,4.152152748348632,26.140445393000856,0,1,1.84626355972278,-906.33935546875,1.219583073022118,1.566032922821369,10.593204398340903,0,0,2.0329641505854603,0,-2.173760719372442,0.2575980007867999,0.0,False,200,1.5766127523427604,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47176,esmfold,3411,-612.8724975585938,3.3850982402895067,4.200553329838786,26.66173770408028,0,0,2.1036407958681043,-877.9594116210938,1.2775377447364482,1.6567626307988563,10.248339741778818,0,0,2.03886112743943,0,-2.1075604955530585,0.270731043606166,0.0,False,200,0.3090330874701186,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47178,esmfold,3458,-632.7271118164062,3.254460635288068,4.178931370139355,14.218531651781024,0,0,2.01180263096864,-897.7207641601562,1.1648223780843985,1.5336651041079707,12.54173979908689,0,0,2.0359469889593225,0,-2.08963825720367,0.2416629870206372,0.0,False,200,0.7002943853375382,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47180,esmfold,3390,-600.4256591796875,3.377258649437276,4.171150199304641,27.0128385506995,0,0,2.076905704645971,-860.7943115234375,1.1738531816378457,1.5671685275471,9.664773778898386,0,0,2.0344609887360767,0,-2.2034054677994304,0.1825747674817009,0.0,False,200,0.3309483824382981,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47182,esmfold,3491,-633.8367309570312,3.3158570634145668,4.165486416857973,26.712013154152057,0,0,2.037779704928937,-903.974853515625,1.243704866350536,1.6251881414970402,11.130721512091505,0,0,2.033208786862632,0,-2.072152197064031,0.2609568274291876,0.0,False,200,0.3963500589789829,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47184,esmfold,3504,-553.7937622070312,3.6505564596536506,4.212367613123929,61.7675176392512,2,4,1.2283156918088145,-868.8142700195312,1.3001293694952494,1.7061026467786258,14.50118821919322,0,0,2.032482182687111,-2,-2.350427090158401,0.2510180680590346,0.0,False,200,1.446833253554947,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47187,esmfold,3554,-629.3504028320312,3.271854907717741,4.150190381462944,12.044106936001612,0,5,1.8601967145339693,-898.919921875,1.2549448041779083,1.6615154331515023,11.425771229063349,0,0,2.0321188706886195,0,-2.016910103539832,0.198762653598369,0.0,False,200,2.8641317394444945,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47189,esmfold,3647,-649.1625366210938,3.259335828304152,4.184767238778072,13.36925048789328,0,1,1.9999689709159687,-923.3923950195312,1.2162717479129426,1.714411937417156,11.474259577600035,0,0,2.030036480424756,0,-2.043064080391209,0.2036143667025031,0.0,False,200,0.5937061091135317,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47191,esmfold,3575,-629.29150390625,3.2981315101842914,4.14126351549499,16.9912877213964,0,3,1.906399766902635,-904.01220703125,1.2421179096052326,1.6552723393556927,16.127302301341963,0,0,2.032687246471508,0,-2.0560136005790586,0.1876901141281803,0.0,False,200,0.35264015749179,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47193,esmfold,3421,-602.2640380859375,3.278850916798096,4.175863201399462,11.63985764285411,0,2,1.9099328606435375,-857.730224609375,1.239663337492909,1.6232332078639324,11.427474993814396,0,0,2.02925894529909,0,-2.039187579305187,0.1604962780439686,0.0,True,187,0.0965736238727502,FIRE,
