target,family,cv,mode,feature_dim,screen_model,base_MAE,cand_MAE,delta_MAE,boot_lo,boot_hi,p_improve,cand_Spearman,n,incumbent_id,subfamily,structure_source,molecular_scope,standalone_delta,reference_model,incremental_mae,incremental_delta,bootstrap_ci_low,bootstrap_ci_high,generator_robustness,artifact_status,runtime,verdict,notes
TmApp,M3_SaProt35_VH,Primary,STANDALONE_vs_median,480,PCA32_Ridge,3.438271604938272,3.4033597765971324,0.0349118283411393,-0.2000877158414938,0.2787733317181283,0.617,0.2573557670007014,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.0349118283411393,TmApp__META_performance__ridge_100.0,,,-0.2000877158414938,0.2787733317181283,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VH,Primary,INC_vs_PLM,480,PCA32_Ridge,3.02851273324092,3.3328028944799115,-0.3042901612389919,-0.601233977565112,0.0014090705233565,0.0255,0.3568433836867189,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.3328028944799115,-0.3042901612389919,-0.601233977565112,0.0014090705233565,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VH,Primary,INC_vs_INCUMBENT,480,PCA32_Ridge,2.7134783500422097,2.745778579313108,-0.0323002292708984,-0.1022215367136509,0.0394498284349594,0.166,0.5851600336286588,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.745778579313108,-0.0323002292708984,-0.1022215367136509,0.0394498284349594,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
TmApp,M3_SaProt35_VH,Shadow,STANDALONE_vs_median,480,PCA32_Ridge,3.438271604938272,3.323250540909421,0.1150210640288507,-0.107325617886582,0.340892094573145,0.8355,0.3158888629994778,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.1150210640288507,TmApp__META_performance__ridge_100.0,,,-0.107325617886582,0.340892094573145,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VH,Shadow,INC_vs_PLM,480,PCA32_Ridge,3.030945321708822,3.31726360692883,-0.2863182852200081,-0.6206177548045745,0.0302921438724884,0.039,0.3948992193418747,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.31726360692883,-0.2863182852200081,-0.6206177548045745,0.0302921438724884,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VH,Shadow,INC_vs_INCUMBENT,480,PCA32_Ridge,2.7134783500422097,2.718940027736904,-0.0054616776946936,-0.091438687035378,0.0820753806313909,0.453,0.5998907780314786,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.718940027736904,-0.0054616776946936,-0.091438687035378,0.0820753806313909,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VH,Primary,STANDALONE_vs_median,480,PCA32_Ridge,0.5181666666666666,0.5276964563517408,-0.0095297896850742,-0.0634426762177053,0.0494547163474992,0.3765,0.4094126350020034,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0095297896850742,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0634426762177053,0.0494547163474992,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VH,Primary,INC_vs_PLM,480,PCA32_Ridge,0.5220492329835269,0.5507583348366782,-0.0287091018531513,-0.0820511477683181,0.0241762151615187,0.151,0.4317756167645506,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5507583348366782,-0.0287091018531513,-0.0820511477683181,0.0241762151615187,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VH,Primary,INC_vs_INCUMBENT,480,PCA32_Ridge,0.4251776987709105,0.4479410801007428,-0.0227633813298323,-0.0573380527577279,0.0137066672996155,0.1205,0.6161527206771817,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4479410801007428,-0.0227633813298323,-0.0573380527577279,0.0137066672996155,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,REDUNDANT_SIGNAL,
HIC,M3_SaProt35_VH,Shadow,STANDALONE_vs_median,480,PCA32_Ridge,0.5176481481481482,0.5197372160709982,-0.00208906792285,-0.0552676276253629,0.0544117121080687,0.462,0.4327522771230033,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.00208906792285,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0552676276253629,0.0544117121080687,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VH,Shadow,INC_vs_PLM,480,PCA32_Ridge,0.5233988520074129,0.5402651702448351,-0.0168663182374222,-0.0666161443370124,0.0321749963254902,0.2655,0.4487429734543166,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5402651702448351,-0.0168663182374222,-0.0666161443370124,0.0321749963254902,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VH,Shadow,INC_vs_INCUMBENT,480,PCA32_Ridge,0.4251776987709105,0.4464921666213672,-0.0213144678504567,-0.0577147837747798,0.0173184589357282,0.126,0.6179126852248559,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4464921666213672,-0.0213144678504567,-0.0577147837747798,0.0173184589357282,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VL,Primary,STANDALONE_vs_median,480,PCA32_Ridge,3.438271604938272,3.311661838655801,0.1266097662824705,-0.1097266325491045,0.3643606182099639,0.844,0.323792441339886,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.1266097662824705,TmApp__META_performance__ridge_100.0,,,-0.1097266325491045,0.3643606182099639,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VL,Primary,INC_vs_PLM,480,PCA32_Ridge,3.02851273324092,3.444305085490614,-0.4157923522496944,-0.7704071402343525,-0.0850747248700656,0.006,0.3639332960532084,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.444305085490614,-0.4157923522496944,-0.7704071402343525,-0.0850747248700656,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VL,Primary,INC_vs_INCUMBENT,480,PCA32_Ridge,2.7134783500422097,2.764452171171279,-0.0509738211290691,-0.1055593746653602,-0.0006350555744154,0.023,0.5816115459090688,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.764452171171279,-0.0509738211290691,-0.1055593746653602,-0.0006350555744154,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
TmApp,M3_SaProt35_VL,Shadow,STANDALONE_vs_median,480,PCA32_Ridge,3.438271604938272,3.231982429779661,0.2062891751586106,0.0017494149262081,0.4137128287926254,0.9755,0.3332046920069351,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.2062891751586106,TmApp__META_performance__ridge_100.0,,,0.0017494149262081,0.4137128287926254,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VL,Shadow,INC_vs_PLM,480,PCA32_Ridge,3.030945321708822,3.345628393476474,-0.3146830717676523,-0.6174869095317281,-0.0064329760472899,0.0235,0.3808507677609346,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.345628393476474,-0.3146830717676523,-0.6174869095317281,-0.0064329760472899,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_VL,Shadow,INC_vs_INCUMBENT,480,PCA32_Ridge,2.7134783500422097,2.6860477515049626,0.0274305985372471,-0.0473948229114383,0.1026022348375948,0.777,0.6023614408585338,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.6860477515049626,0.0274305985372471,-0.0473948229114383,0.1026022348375948,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VL,Primary,STANDALONE_vs_median,480,PCA32_Ridge,0.5181666666666666,0.6174488906698673,-0.0992822240032007,-0.1473264569435134,-0.052776015101206,0.0,-0.1128085054779826,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0992822240032007,HIC__SIMPLE_blend_seq_surf_adv,,,-0.1473264569435134,-0.052776015101206,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VL,Primary,INC_vs_PLM,480,PCA32_Ridge,0.5220492329835269,0.5986433294598477,-0.0765940964763207,-0.1206329442844033,-0.0347416919436149,0.0,0.2621203975325839,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5986433294598477,-0.0765940964763207,-0.1206329442844033,-0.0347416919436149,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VL,Primary,INC_vs_INCUMBENT,480,PCA32_Ridge,0.4251776987709105,0.444769548495637,-0.0195918497247265,-0.0528848324385885,0.017228776194953,0.123,0.6154526866630309,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.444769548495637,-0.0195918497247265,-0.0528848324385885,0.017228776194953,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,REDUNDANT_SIGNAL,
HIC,M3_SaProt35_VL,Shadow,STANDALONE_vs_median,480,PCA32_Ridge,0.5176481481481482,0.6360158143943119,-0.1183676662461636,-0.1649917952179236,-0.0691874782692399,0.0,-0.1363866672529977,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.1183676662461636,HIC__SIMPLE_blend_seq_surf_adv,,,-0.1649917952179236,-0.0691874782692399,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VL,Shadow,INC_vs_PLM,480,PCA32_Ridge,0.5233988520074129,0.6145633289856162,-0.0911644769782032,-0.1375939792836037,-0.0443901908851599,0.0,0.227710056203921,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.6145633289856162,-0.0911644769782032,-0.1375939792836037,-0.0443901908851599,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_VL,Shadow,INC_vs_INCUMBENT,480,PCA32_Ridge,0.4251776987709105,0.4478454393645914,-0.0226677405936809,-0.0589639837862159,0.0159604934094585,0.116,0.6283962591303278,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4478454393645914,-0.0226677405936809,-0.0589639837862159,0.0159604934094585,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M2_ESM_IF1,Primary,STANDALONE_vs_median,4,Ridge,3.438271604938272,3.266057980092797,0.1722136248454746,-0.0224410967860754,0.3896555242962325,0.959,0.3246555488226365,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.1722136248454746,TmApp__META_performance__ridge_100.0,,,-0.0224410967860754,0.3896555242962325,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M2_ESM_IF1,Primary,INC_vs_PLM,4,Ridge,3.02851273324092,2.95168186754538,0.0768308656955403,-0.1004262818551433,0.2568656579643029,0.79,0.5253965503672381,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.95168186754538,0.0768308656955403,-0.1004262818551433,0.2568656579643029,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M2_ESM_IF1,Primary,INC_vs_INCUMBENT,4,Ridge,2.7134783500422097,2.710839362352533,0.0026389876896768,-0.0893738839471985,0.0953146028374204,0.533,0.6161330199900154,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.710839362352533,0.0026389876896768,-0.0893738839471985,0.0953146028374204,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,WEAK_SIGNAL,
TmApp,M2_ESM_IF1,Shadow,STANDALONE_vs_median,4,Ridge,3.438271604938272,3.257863070369828,0.180408534568444,-0.0088533860299291,0.3715622741414237,0.9635,0.3431339595949116,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.180408534568444,TmApp__META_performance__ridge_100.0,,,-0.0088533860299291,0.3715622741414237,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M2_ESM_IF1,Shadow,INC_vs_PLM,4,Ridge,3.030945321708822,2.88087975186014,0.1500655698486821,0.0166500866879727,0.2909355334467433,0.9855,0.5542152995580633,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.88087975186014,0.1500655698486821,0.0166500866879727,0.2909355334467433,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M2_ESM_IF1,Shadow,INC_vs_INCUMBENT,4,Ridge,2.7134783500422097,2.682014047597108,0.0314643024451015,-0.0747194354233251,0.1363572046635043,0.7455,0.6173054900565996,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.682014047597108,0.0314643024451015,-0.0747194354233251,0.1363572046635043,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M2_ESM_IF1,Primary,STANDALONE_vs_median,4,Ridge,0.5181666666666666,0.5783236559215464,-0.0601569892548798,-0.0991851227340268,-0.0206007897264799,0.002,0.1994687646249643,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0601569892548798,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0991851227340268,-0.0206007897264799,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M2_ESM_IF1,Primary,INC_vs_PLM,4,Ridge,0.5220492329835269,0.522309072372117,-0.00025983938859,-0.0080115196005297,0.0072183791381224,0.477,0.4126968671611355,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.522309072372117,-0.00025983938859,-0.0080115196005297,0.0072183791381224,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M2_ESM_IF1,Primary,INC_vs_INCUMBENT,4,Ridge,0.4251776987709105,0.4451642505915998,-0.0199865518206893,-0.052849261634017,0.015970678750145,0.1335,0.6239504785969088,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4451642505915998,-0.0199865518206893,-0.052849261634017,0.015970678750145,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
HIC,M2_ESM_IF1,Shadow,STANDALONE_vs_median,4,Ridge,0.5176481481481482,0.582856304844758,-0.0652081566966098,-0.1060915004194861,-0.0248768371109203,0.0015,0.1919264626660465,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0652081566966098,HIC__SIMPLE_blend_seq_surf_adv,,,-0.1060915004194861,-0.0248768371109203,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M2_ESM_IF1,Shadow,INC_vs_PLM,4,Ridge,0.5233988520074129,0.5245758383345179,-0.001176986327105,-0.009627422542896,0.0079469763998711,0.4,0.4186866743306053,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5245758383345179,-0.001176986327105,-0.009627422542896,0.0079469763998711,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M2_ESM_IF1,Shadow,INC_vs_INCUMBENT,4,Ridge,0.4251776987709105,0.453514671106797,-0.0283369723358865,-0.0656430518870357,0.0091692443369478,0.062,0.6146072826822314,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.453514671106797,-0.0283369723358865,-0.0656430518870357,0.0091692443369478,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,FUSION_S1_PATCH_NEIGHBORS+M2_ESM_IF1+S2_disagreement,Primary,STANDALONE_vs_median,1298,PCA32_Ridge,3.438271604938272,3.391388018542913,0.0468835863953582,-0.1356487596194891,0.2343796187481584,0.7075,0.2164860031857435,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.0468835863953582,TmApp__META_performance__ridge_100.0,,,-0.1356487596194891,0.2343796187481584,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,FUSION_S1_PATCH_NEIGHBORS+M2_ESM_IF1+S2_disagreement,Primary,INC_vs_PLM,1298,PCA32_Ridge,3.02851273324092,3.258418699826417,-0.2299059665854974,-0.5603270322216579,0.0770979466505357,0.0825,0.4548548181804707,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.258418699826417,-0.2299059665854974,-0.5603270322216579,0.0770979466505357,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,FUSION_S1_PATCH_NEIGHBORS+M2_ESM_IF1+S2_disagreement,Primary,INC_vs_INCUMBENT,1298,PCA32_Ridge,2.7134783500422097,2.686640696643201,0.0268376533990086,-0.0463078458739152,0.0986715932136896,0.7645,0.6048236279983606,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.686640696643201,0.0268376533990086,-0.0463078458739152,0.0986715932136896,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,WEAK_SIGNAL,
TmApp,FUSION_S1_PATCH_NEIGHBORS+M2_ESM_IF1+S2_disagreement,Shadow,STANDALONE_vs_median,1298,PCA32_Ridge,3.438271604938272,3.3045337789337763,0.1337378260044954,-0.0488248321208968,0.308979792904072,0.923,0.2755474170217518,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.1337378260044954,TmApp__META_performance__ridge_100.0,,,-0.0488248321208968,0.308979792904072,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,FUSION_S1_PATCH_NEIGHBORS+M2_ESM_IF1+S2_disagreement,Shadow,INC_vs_PLM,1298,PCA32_Ridge,3.030945321708822,3.3408569716329004,-0.3099116499240786,-0.6873445172632543,0.0276452462032202,0.036,0.42154819260225,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.3408569716329004,-0.3099116499240786,-0.6873445172632543,0.0276452462032202,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,FUSION_S1_PATCH_NEIGHBORS+M2_ESM_IF1+S2_disagreement,Shadow,INC_vs_INCUMBENT,1298,PCA32_Ridge,2.7134783500422097,2.6732639744023063,0.0402143756399033,-0.0369645228982256,0.1211229503146044,0.833,0.600219917218845,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.6732639744023063,0.0402143756399033,-0.0369645228982256,0.1211229503146044,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,FUSION_S1_STRONGLY_EXPOSED_AROMATIC+S3_surface_graph+M2_ESM_IF1,Primary,STANDALONE_vs_median,1314,PCA32_Ridge,0.5181666666666666,0.522355841960539,-0.0041891752938724,-0.0566228821130692,0.049552588006494,0.418,0.4094450962566918,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0041891752938724,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0566228821130692,0.049552588006494,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,FUSION_S1_STRONGLY_EXPOSED_AROMATIC+S3_surface_graph+M2_ESM_IF1,Primary,INC_vs_PLM,1314,PCA32_Ridge,0.5220492329835269,0.5786307787524565,-0.0565815457689296,-0.1250823106029247,0.0101893344459073,0.0525,0.3493324980092692,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5786307787524565,-0.0565815457689296,-0.1250823106029247,0.0101893344459073,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,FUSION_S1_STRONGLY_EXPOSED_AROMATIC+S3_surface_graph+M2_ESM_IF1,Primary,INC_vs_INCUMBENT,1314,PCA32_Ridge,0.4251776987709105,0.4499731179434036,-0.0247954191724931,-0.0597738282278426,0.0116755472883951,0.0915,0.6118692464172052,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4499731179434036,-0.0247954191724931,-0.0597738282278426,0.0116755472883951,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,REDUNDANT_SIGNAL,
HIC,FUSION_S1_STRONGLY_EXPOSED_AROMATIC+S3_surface_graph+M2_ESM_IF1,Shadow,STANDALONE_vs_median,1314,PCA32_Ridge,0.5176481481481482,0.5255789600197822,-0.007930811871634,-0.0599320722288966,0.0462878873978172,0.3735,0.4061721549687557,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.007930811871634,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0599320722288966,0.0462878873978172,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,FUSION_S1_STRONGLY_EXPOSED_AROMATIC+S3_surface_graph+M2_ESM_IF1,Shadow,INC_vs_PLM,1314,PCA32_Ridge,0.5233988520074129,0.585335905352744,-0.0619370533453311,-0.1332564885075216,0.0124829838742731,0.0495,0.3596015453620174,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.585335905352744,-0.0619370533453311,-0.1332564885075216,0.0124829838742731,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,FUSION_S1_STRONGLY_EXPOSED_AROMATIC+S3_surface_graph+M2_ESM_IF1,Shadow,INC_vs_INCUMBENT,1314,PCA32_Ridge,0.4251776987709105,0.4471030299583095,-0.021925331187399,-0.0605725457537533,0.0162359521392758,0.127,0.614549416967352,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4471030299583095,-0.021925331187399,-0.0605725457537533,0.0162359521392758,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
