kind,representation,annotation,topology,scheme,delta_mae,ci95_lo,ci95_hi,code_x,code_a,code_base,family
annotation_gain_vs_BASE,esm2,FULL,B1,shadow,-0.08877132557056563,-0.3056026517609019,0.1329280399981841,EXP-T153,,EXP-T266,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,B1,primary,-0.44373177893367816,-0.7790768617465172,-0.11918316358401462,,,,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,B1,shadow,0.06330379438988956,-0.2087059880480354,0.3205723397525739,,,,
annotation_gain_vs_BASE,esm2,IMGT,B2,primary,0.13823685822663484,-0.09621602164374457,0.37567741723708153,EXP-T272,,EXP-T267,
annotation_gain_vs_BASE,esm2,IMGT,B2,shadow,0.14037855171862942,-0.09643110051567172,0.3848413514502254,EXP-T272,,EXP-T267,
annotation_gain_vs_BASE,esm2,REGION,B2,primary,0.264857209758994,0.030083021705533255,0.4929207896008901,EXP-T277,,EXP-T267,
annotation_gain_vs_BASE,esm2,REGION,B2,shadow,-0.10929140632535204,-0.29588277722582407,0.06470371411170474,EXP-T277,,EXP-T267,
annotation_gain_vs_BASE,esm2,FULL,B2,primary,-0.004083892445505401,-0.2324344234702028,0.21567488423100212,EXP-T154,,EXP-T267,
annotation_gain_vs_BASE,esm2,FULL,B2,shadow,-0.04087985003436053,-0.22421479048552337,0.13105899080818018,EXP-T154,,EXP-T267,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,B2,primary,-0.40717796043113424,-0.7056796168103631,-0.11119153764512836,,,,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,B2,shadow,-0.07196699542763793,-0.30883348782857256,0.1501990406601515,,,,
annotation_gain_vs_BASE,esm2,IMGT,C,primary,-0.15735670960979697,-0.40221423808439283,0.085404692167117,EXP-T273,,EXP-T268,
annotation_gain_vs_BASE,esm2,IMGT,C,shadow,0.17295465351622782,-0.0466009764023769,0.38837619710851584,EXP-T273,,EXP-T268,
annotation_gain_vs_BASE,esm2,REGION,C,primary,-0.11852853092146513,-0.39053449042049465,0.12861180835300015,EXP-T278,,EXP-T268,
annotation_gain_vs_BASE,esm2,REGION,C,shadow,0.008442725664303626,-0.1946965040983977,0.20677349891191638,EXP-T278,,EXP-T268,
annotation_gain_vs_BASE,esm2,FULL,C,primary,-0.17500074410144192,-0.4465256308331902,0.11323067052864728,EXP-T155,,EXP-T268,
annotation_gain_vs_BASE,esm2,FULL,C,shadow,0.1794619619110484,-0.04389063752727744,0.4090278342918113,EXP-T155,,EXP-T268,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,C,primary,0.10088449642982017,-0.17766827830561885,0.3930974742512644,,,,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,C,shadow,-0.0019354172694830247,-0.2593060469921724,0.25938015572818685,,,,
annotation_gain_vs_BASE,esm2,IMGT,D,primary,-0.22072846212504824,-0.4553373313244478,0.008641158209906628,EXP-T274,,EXP-T269,
annotation_gain_vs_BASE,esm2,IMGT,D,shadow,0.05339387022418736,-0.21846389652770243,0.33573836161766485,EXP-T274,,EXP-T269,
annotation_gain_vs_BASE,esm2,REGION,D,primary,-0.03563452355655623,-0.2920881801181369,0.23278410523026052,EXP-T279,,EXP-T269,
annotation_gain_vs_BASE,esm2,REGION,D,shadow,-0.1700464884440104,-0.38629578013478977,0.04882387114159853,EXP-T279,,EXP-T269,
annotation_gain_vs_BASE,esm2,FULL,D,primary,-0.23812225718557098,-0.48306003970864375,0.008621398313545671,EXP-T156,,EXP-T269,
annotation_gain_vs_BASE,esm2,FULL,D,shadow,-0.15918997776361163,-0.3913375507166356,0.0680455702322498,EXP-T156,,EXP-T269,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,D,primary,0.01824072849603347,-0.2787650879518485,0.32082731694350997,,,,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,D,shadow,-0.04253735954378858,-0.37581800825801887,0.29130944734738196,,,,
annotation_gain_vs_BASE,esmc600m,IMGT,A,primary,0.16547829427836855,-0.07152869907426246,0.4032249962842023,EXP-T289,,EXP-T284,
annotation_gain_vs_BASE,esmc600m,IMGT,A,shadow,-0.012513054741753472,-0.26521810249046046,0.24589627230608904,EXP-T289,,EXP-T284,
annotation_gain_vs_BASE,esmc600m,REGION,A,primary,0.04551866319444445,-0.11020945913997697,0.19870776541439103,EXP-T294,,EXP-T284,
annotation_gain_vs_BASE,esmc600m,REGION,A,shadow,0.10900506855529031,-0.08394966125488282,0.3091731436458634,EXP-T294,,EXP-T284,
annotation_gain_vs_BASE,esmc600m,FULL,A,primary,0.09162248211142457,-0.14534954259425034,0.34248630500134125,EXP-T280,,EXP-T284,
annotation_gain_vs_BASE,esmc600m,FULL,A,shadow,-0.038906756742500964,-0.2540746830127857,0.17646849361466746,EXP-T280,,EXP-T284,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,A,primary,-0.11937447536138841,-0.35963897234127845,0.12684847396097057,,,,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,A,shadow,-0.1353987705560378,-0.42227342746875907,0.13685949584584162,,,,
annotation_gain_vs_BASE,esmc600m,IMGT,B1,primary,0.3054570798520689,0.06728594273696711,0.554463912822582,EXP-T290,,EXP-T285,
annotation_gain_vs_BASE,esmc600m,IMGT,B1,shadow,0.18232451544867623,-0.00504885897224332,0.369979322692494,EXP-T290,,EXP-T285,
annotation_gain_vs_BASE,esmc600m,REGION,B1,primary,0.21176025013864777,0.08775760509349681,0.33639387672330123,EXP-T295,,EXP-T285,
annotation_gain_vs_BASE,esmc600m,REGION,B1,shadow,0.11545428523310909,-0.03410096639468346,0.27089852698055317,EXP-T295,,EXP-T285,
annotation_gain_vs_BASE,esmc600m,FULL,B1,primary,0.3310903855312018,0.1050410317785946,0.5687871308974278,EXP-T281,,EXP-T285,
annotation_gain_vs_BASE,esmc600m,FULL,B1,shadow,0.3711630267861449,0.12019793722364637,0.6431761570918707,EXP-T281,,EXP-T285,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,B1,primary,-0.18612694445951486,-0.41023646931589386,0.05409217410617394,,,,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,B1,shadow,0.07338422610435957,-0.24223949408825532,0.3788205240979606,,,,
annotation_gain_vs_BASE,esmc600m,IMGT,B2,primary,-0.03758833143446185,-0.28856344458497607,0.22444868205506108,EXP-T291,,EXP-T286,
annotation_gain_vs_BASE,esmc600m,IMGT,B2,shadow,0.20919022736725984,-0.014230816452591508,0.4231669626118223,EXP-T291,,EXP-T286,
annotation_gain_vs_BASE,esmc600m,REGION,B2,primary,-0.10807826195234138,-0.3018756377844164,0.07814926041497113,EXP-T296,,EXP-T286,
annotation_gain_vs_BASE,esmc600m,REGION,B2,shadow,0.11604360886562018,-0.030436925534848815,0.2745253657117302,EXP-T296,,EXP-T286,
annotation_gain_vs_BASE,esmc600m,FULL,B2,primary,-0.12168010664574898,-0.3939980189005534,0.14227290153503408,EXP-T282,,EXP-T286,
annotation_gain_vs_BASE,esmc600m,FULL,B2,shadow,0.21337186554331833,-0.013615996749312789,0.4219269817258103,EXP-T282,,EXP-T286,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,B2,primary,0.02398648674105425,-0.26570212046305336,0.33112738397386293,,,,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,B2,shadow,-0.11186197068956168,-0.3681083308325874,0.1399481632091378,,,,
annotation_gain_vs_BASE,esmc600m,IMGT,C,primary,0.21254424106927566,-0.047245039763274016,0.46000222571102145,EXP-T292,,EXP-T287,
annotation_gain_vs_BASE,esmc600m,IMGT,C,shadow,0.14034049893602904,-0.11026626516271529,0.3859387839281998,EXP-T292,,EXP-T287,
annotation_gain_vs_BASE,esmc600m,REGION,C,primary,0.1358975069022473,-0.039039867306932985,0.31299502290325387,EXP-T297,,EXP-T287,
annotation_gain_vs_BASE,esmc600m,REGION,C,shadow,0.18145610668041087,-0.023278155738924756,0.38578403202103967,EXP-T297,,EXP-T287,
annotation_gain_vs_BASE,esmc600m,FULL,C,primary,0.2158077381275318,-0.03555544511771505,0.45829038149044826,EXP-T159,,EXP-T287,
annotation_gain_vs_BASE,esmc600m,FULL,C,shadow,0.10518170580451872,-0.11284946571161716,0.31708629631701807,EXP-T159,,EXP-T287,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,C,primary,-0.13263400984399118,-0.3807642312697423,0.11956300617736024,,,,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,C,shadow,-0.2166148998119212,-0.4896286728941364,0.056218349197764424,,,,
annotation_gain_vs_BASE,esmc600m,IMGT,D,primary,0.0867813958062066,-0.1641130812374162,0.3275337619546019,EXP-T293,,EXP-T288,
annotation_gain_vs_BASE,esmc600m,IMGT,D,shadow,-0.01895308788911796,-0.2554044711736985,0.20892293718126057,EXP-T293,,EXP-T288,
annotation_gain_vs_BASE,esmc600m,REGION,D,primary,-0.09332623893831983,-0.26037077373928497,0.0844964215784897,EXP-T298,,EXP-T288,
annotation_gain_vs_BASE,esmc600m,REGION,D,shadow,-0.136901831921236,-0.31999034175166374,0.043589029783084016,EXP-T298,,EXP-T288,
annotation_gain_vs_BASE,esmc600m,FULL,D,primary,0.10232732325424383,-0.1367394906503183,0.33990159682285626,EXP-T283,,EXP-T288,
annotation_gain_vs_BASE,esmc600m,FULL,D,shadow,0.11848122396586853,-0.12243424992502472,0.3551408190786102,EXP-T283,,EXP-T288,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,D,primary,0.10887216638635706,-0.13213865727554133,0.35703678602053773,,,,
annotation_nonadditivity,esmc600m,FULL_IMGT_REGION,D,shadow,0.2743361437762225,0.017146775751938056,0.5240388746614808,,,,
annotation_gain_vs_BASE,currab_paired,IMGT,A,primary,0.0004910834041642116,-0.19540766139089324,0.1939436270866865,EXP-T308,,EXP-T303,
annotation_gain_vs_BASE,currab_paired,IMGT,A,shadow,0.17271371535312982,-0.004857866263683931,0.3661021685894624,EXP-T308,,EXP-T303,
annotation_gain_vs_BASE,currab_paired,REGION,A,primary,0.10293640325098861,-0.05548945297429591,0.25802917362731165,EXP-T313,,EXP-T303,
annotation_gain_vs_BASE,currab_paired,REGION,A,shadow,0.05432248998571321,-0.15078460728680645,0.2753271679819364,EXP-T313,,EXP-T303,
annotation_gain_vs_BASE,currab_paired,FULL,A,primary,-0.025530850445782696,-0.20845628550023207,0.15064048708221056,EXP-T299,,EXP-T303,
annotation_gain_vs_BASE,currab_paired,FULL,A,shadow,0.029497853031864873,-0.15464278798044462,0.20821181815347545,EXP-T299,,EXP-T303,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,A,primary,-0.12895833710093552,-0.34049836617928947,0.08227150057568956,,,,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,A,shadow,-0.19753835230697817,-0.46479812139346277,0.053002943816008286,,,,
annotation_gain_vs_BASE,currab_paired,IMGT,B1,primary,-0.22318656356246377,-0.41706624914098667,-0.037779361230355725,EXP-T309,,EXP-T304,
annotation_gain_vs_BASE,currab_paired,IMGT,B1,shadow,-0.14066046255606188,-0.3428854771602301,0.0605811419310393,EXP-T309,,EXP-T304,
annotation_gain_vs_BASE,currab_paired,REGION,B1,primary,-0.30910741547007614,-0.5045782089233398,-0.12489817819477599,EXP-T314,,EXP-T304,
annotation_gain_vs_BASE,currab_paired,REGION,B1,shadow,-0.10970202787422835,-0.31286594661665545,0.08516107547430304,EXP-T314,,EXP-T304,
annotation_gain_vs_BASE,currab_paired,FULL,B1,primary,-0.1843578432813102,-0.4402927793102499,0.05829442930810235,EXP-T300,,EXP-T304,
annotation_gain_vs_BASE,currab_paired,FULL,B1,shadow,-0.2797789632538218,-0.49453173449010024,-0.06468437218371721,EXP-T300,,EXP-T304,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,B1,primary,0.3479361357512297,0.06721473740942684,0.6594602384684999,,,,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,B1,shadow,-0.029416472823531582,-0.27832053149188013,0.23941292762756347,,,,
annotation_gain_vs_BASE,currab_paired,IMGT,B2,primary,0.08940447112660349,-0.05805788746586552,0.23609969645370668,EXP-T310,,EXP-T305,
annotation_gain_vs_BASE,currab_paired,IMGT,B2,shadow,0.06951617017204378,-0.12238138399006407,0.25892960760328493,EXP-T310,,EXP-T305,
annotation_gain_vs_BASE,currab_paired,REGION,B2,primary,0.01675895408347801,-0.1806698316409264,0.21677301783620573,EXP-T315,,EXP-T305,
annotation_gain_vs_BASE,currab_paired,REGION,B2,shadow,0.0490202256190924,-0.08018652009375302,0.18168400246420013,EXP-T315,,EXP-T305,
annotation_gain_vs_BASE,currab_paired,FULL,B2,primary,0.09408239670741705,-0.13655581062222705,0.3287941626560541,EXP-T301,,EXP-T305,
annotation_gain_vs_BASE,currab_paired,FULL,B2,shadow,0.08644096939652055,-0.11681228508183986,0.3038947605792386,EXP-T301,,EXP-T305,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,B2,primary,-0.012081028502664449,-0.2637372075775523,0.22614994520022538,,,,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,B2,shadow,-0.03209542639461564,-0.2727756158805188,0.20148806748566803,,,,
annotation_gain_vs_BASE,currab_paired,IMGT,C,primary,-0.09641835718979065,-0.21650763970834225,0.020854005695861013,EXP-T311,,EXP-T306,
annotation_gain_vs_BASE,currab_paired,IMGT,C,shadow,-0.05258932231385022,-0.2418447035330313,0.13115597713140786,EXP-T311,,EXP-T306,
annotation_gain_vs_BASE,currab_paired,REGION,C,primary,-0.01798926459418394,-0.1755755212571884,0.1408057931028766,EXP-T316,,EXP-T306,
annotation_gain_vs_BASE,currab_paired,REGION,C,shadow,0.025039107711226853,-0.16943638295303157,0.2279315065454551,EXP-T316,,EXP-T306,
annotation_gain_vs_BASE,currab_paired,FULL,C,primary,-0.03759146325382181,-0.2058323006571075,0.1259581495214392,EXP-T160,,EXP-T306,
annotation_gain_vs_BASE,currab_paired,FULL,C,shadow,-0.2163207207197024,-0.4713203459610174,0.02922811096097212,EXP-T160,,EXP-T306,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,C,primary,0.07681615853015279,-0.16957892135337546,0.312539263124819,,,,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,C,shadow,-0.18877050611707905,-0.47662635850317686,0.10017512757101166,,,,
annotation_gain_vs_BASE,currab_paired,IMGT,D,primary,0.018340428670247353,-0.09673713342643082,0.13770412574579677,EXP-T312,,EXP-T307,
annotation_gain_vs_BASE,currab_paired,IMGT,D,shadow,-0.12140766190893852,-0.3054535094602606,0.052407730361561655,EXP-T312,,EXP-T307,
annotation_gain_vs_BASE,currab_paired,REGION,D,primary,0.06096481982572579,-0.15699572092221106,0.28090579480300704,EXP-T317,,EXP-T307,
annotation_gain_vs_BASE,currab_paired,REGION,D,shadow,-0.05853652954101558,-0.28950941415480613,0.14784160543371128,EXP-T317,,EXP-T307,
annotation_gain_vs_BASE,currab_paired,FULL,D,primary,-0.04407699019820602,-0.26108061943525146,0.17609603375564384,EXP-T302,,EXP-T307,
annotation_gain_vs_BASE,currab_paired,FULL,D,shadow,0.07850927188072676,-0.1431510748686614,0.286655632066138,EXP-T302,,EXP-T307,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,D,primary,-0.12338223869417916,-0.34856624779877843,0.08416121270921492,,,,
annotation_nonadditivity,currab_paired,FULL_IMGT_REGION,D,shadow,0.25845346333068087,0.01135441992017958,0.5202101360132657,,,,
annotation_gain_vs_BASE,currab_unpaired,IMGT,A,primary,0.010629182980384356,-0.15892154670056,0.19538381246872877,EXP-T328,,EXP-T323,
annotation_gain_vs_BASE,currab_unpaired,IMGT,A,shadow,-0.12012031931936,-0.31426898932751307,0.07413746869122524,EXP-T328,,EXP-T323,
annotation_gain_vs_BASE,currab_unpaired,REGION,A,primary,-0.023940710373866705,-0.23780913882785373,0.19330467059288486,EXP-T333,,EXP-T323,
annotation_gain_vs_BASE,currab_unpaired,REGION,A,shadow,-0.16552981623896845,-0.3446000264014727,0.01721342404683415,EXP-T333,,EXP-T323,
annotation_gain_vs_BASE,currab_unpaired,FULL,A,primary,-0.11093761302806714,-0.28396259708169064,0.06984349239019691,EXP-T318,,EXP-T323,
annotation_gain_vs_BASE,currab_unpaired,FULL,A,shadow,-0.04968961079915365,-0.1824959295767325,0.08572796185811357,EXP-T318,,EXP-T323,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,A,primary,-0.09762608563458477,-0.37607052120161644,0.1704741684007055,,,,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,A,shadow,0.2359605247591748,-0.05179574106946404,0.5207532729631585,,,,
annotation_gain_vs_BASE,currab_unpaired,IMGT,B1,primary,0.08233444779007523,-0.06593817016224801,0.22841080795099702,EXP-T329,,EXP-T324,
annotation_gain_vs_BASE,currab_unpaired,IMGT,B1,shadow,-0.04130010251645689,-0.2611777488096261,0.19091038762787232,EXP-T329,,EXP-T324,
annotation_gain_vs_BASE,currab_unpaired,REGION,B1,primary,-0.10607208440333236,-0.27578668829835495,0.05326322743922096,EXP-T334,,EXP-T324,
annotation_gain_vs_BASE,currab_unpaired,REGION,B1,shadow,0.1817828048894435,-0.017641428370534597,0.4012029883302289,EXP-T334,,EXP-T324,
annotation_gain_vs_BASE,currab_unpaired,FULL,B1,primary,0.003224408185040509,-0.1356280220879449,0.1353833257416148,EXP-T319,,EXP-T324,
annotation_gain_vs_BASE,currab_unpaired,FULL,B1,shadow,0.030059202217761337,-0.12293089407461665,0.1786134360749043,EXP-T319,,EXP-T324,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,B1,primary,0.026962044798297648,-0.17479105702152958,0.22768661828688613,,,,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,B1,shadow,-0.1104235001552253,-0.4432802188543627,0.19453866158002675,,,,
annotation_gain_vs_BASE,currab_unpaired,IMGT,B2,primary,0.055275034021448205,-0.1595558413752803,0.27649089554209744,EXP-T330,,EXP-T325,
annotation_gain_vs_BASE,currab_unpaired,IMGT,B2,shadow,0.013166875015070408,-0.1757076875663098,0.18493543554235384,EXP-T330,,EXP-T325,
annotation_gain_vs_BASE,currab_unpaired,REGION,B2,primary,0.04470683910228588,-0.16546559157194915,0.2677639089984657,EXP-T335,,EXP-T325,
annotation_gain_vs_BASE,currab_unpaired,REGION,B2,shadow,-0.009528972484447338,-0.1345015737745497,0.11485576747376232,EXP-T335,,EXP-T325,
annotation_gain_vs_BASE,currab_unpaired,FULL,B2,primary,-0.12965977044753085,-0.2964184796368634,0.03810039802833836,EXP-T320,,EXP-T325,
annotation_gain_vs_BASE,currab_unpaired,FULL,B2,shadow,-0.024528079562717013,-0.19490818800749604,0.15176204752039005,EXP-T320,,EXP-T325,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,B2,primary,-0.22964164357126496,-0.5815903852015366,0.10014591629122457,,,,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,B2,shadow,-0.028165982093340085,-0.21450337539484474,0.1487438107714241,,,,
annotation_gain_vs_BASE,currab_unpaired,IMGT,C,primary,0.007867365707585842,-0.14737602280981746,0.17458712377665955,EXP-T331,,EXP-T326,
annotation_gain_vs_BASE,currab_unpaired,IMGT,C,shadow,-0.028285744749469523,-0.16524244355566708,0.1048741281768422,EXP-T331,,EXP-T326,
annotation_gain_vs_BASE,currab_unpaired,REGION,C,primary,-0.13932164510091147,-0.27604910532633464,-0.006171777513292152,EXP-T336,,EXP-T326,
annotation_gain_vs_BASE,currab_unpaired,REGION,C,shadow,-0.13954546422134212,-0.34901844954785005,0.07133117781745059,EXP-T336,,EXP-T326,
annotation_gain_vs_BASE,currab_unpaired,FULL,C,primary,-0.03781890869140625,-0.1894113952730909,0.1177425667091651,EXP-T321,,EXP-T326,
annotation_gain_vs_BASE,currab_unpaired,FULL,C,shadow,0.09826481195143712,-0.08453423182169596,0.28033920806131235,EXP-T321,,EXP-T326,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,C,primary,0.09363537070191937,-0.10636541107554495,0.29070048508820706,,,,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,C,shadow,0.26609602092224877,-0.0049869690412356485,0.5420528835720483,,,,
annotation_gain_vs_BASE,currab_unpaired,IMGT,D,primary,-0.05720948584285783,-0.202052406028465,0.08321183051592021,EXP-T332,,EXP-T327,
annotation_gain_vs_BASE,currab_unpaired,IMGT,D,shadow,-0.07851807865095728,-0.23316761005071945,0.07658216864974406,EXP-T332,,EXP-T327,
annotation_gain_vs_BASE,currab_unpaired,REGION,D,primary,-0.2891381346149209,-0.49476195205876855,-0.10151496345614223,EXP-T337,,EXP-T327,
annotation_gain_vs_BASE,currab_unpaired,REGION,D,shadow,0.07562486625012056,-0.13197883794337145,0.2973089771506224,EXP-T337,,EXP-T327,
annotation_gain_vs_BASE,currab_unpaired,FULL,D,primary,-0.038549729335455245,-0.192028796819993,0.11277474886105382,EXP-T322,,EXP-T327,
annotation_gain_vs_BASE,currab_unpaired,FULL,D,shadow,-0.19305766070330585,-0.4137291955359188,0.03842604601824723,EXP-T322,,EXP-T327,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,D,primary,0.3077978911223235,0.06310934608365282,0.5781986942997686,,,,
annotation_nonadditivity,currab_unpaired,FULL_IMGT_REGION,D,shadow,-0.19016444830246915,-0.493847523206546,0.10820562515729712,,,,
paired_minus_unpaired,,BASE,A,primary,0.027100857393241223,-0.24426092924895118,0.28552125942559886,,,,ablang2
paired_minus_unpaired,,BASE,A,shadow,0.09735809137791768,-0.2110969284434377,0.42131579010574893,,,,ablang2
paired_minus_unpaired,,BASE,B1,primary,0.18872256337860494,-0.12017154046046864,0.49551994417920536,,,,ablang2
paired_minus_unpaired,,BASE,B1,shadow,-0.24207977012351709,-0.5377075183538743,0.051909629209541834,,,,ablang2
paired_minus_unpaired,,BASE,B2,primary,0.19826493439850984,-0.10729883923942661,0.48256787253014816,,,,ablang2
paired_minus_unpaired,,BASE,B2,shadow,-0.08446886510024836,-0.38935697932302216,0.20646906487735636,,,,ablang2
paired_minus_unpaired,,BASE,C,primary,-0.2530353687427662,-0.5191933143286057,0.009856016253247682,,,,ablang2
paired_minus_unpaired,,BASE,C,shadow,-0.10251596238878039,-0.35980352060294446,0.16598208156632757,,,,ablang2
paired_minus_unpaired,,BASE,D,primary,-0.3693044450547959,-0.7210074230476662,-0.03478791684280199,,,,ablang2
paired_minus_unpaired,,BASE,D,shadow,-0.23208754739643614,-0.5238477200637629,0.055300835032521874,,,,ablang2
paired_minus_unpaired,,IMGT,A,primary,0.04931873745388455,-0.18408492582815655,0.3074098769529365,,,,ablang2
paired_minus_unpaired,,IMGT,A,shadow,0.11478259239667732,-0.1717000778810477,0.38331552670325775,,,,ablang2
paired_minus_unpaired,,IMGT,B1,primary,-0.13894493197217392,-0.38398430141401857,0.09165389214032962,,,,ablang2
paired_minus_unpaired,,IMGT,B1,shadow,0.05152431535132142,-0.2221274028589695,0.3177869637807209,,,,ablang2
paired_minus_unpaired,,IMGT,B2,primary,0.09592974627459504,-0.14335250265804317,0.3409046956050542,,,,ablang2
paired_minus_unpaired,,IMGT,B2,shadow,-0.18190259109308685,-0.48944830717863863,0.11764560746557923,,,,ablang2
paired_minus_unpaired,,IMGT,C,primary,-0.0003219651587215032,-0.2867014731889889,0.2833867279099828,,,,ablang2
paired_minus_unpaired,,IMGT,C,shadow,0.4061537848578559,0.12793678589809088,0.6708913332150301,,,,ablang2
paired_minus_unpaired,,IMGT,D,primary,0.05483766249668451,-0.23860824431902097,0.3522951426329432,,,,ablang2
paired_minus_unpaired,,IMGT,D,shadow,-0.029698689778645832,-0.29335711326128167,0.25039057319546915,,,,ablang2
paired_minus_unpaired,,REGION,A,primary,-0.10912598503960512,-0.37700742733331394,0.1535708951361384,,,,ablang2
paired_minus_unpaired,,REGION,A,shadow,-0.09613456255123944,-0.44072812457143523,0.2390911473168262,,,,ablang2
paired_minus_unpaired,,REGION,B1,primary,-0.24125539520640432,-0.5246454062285246,0.03469269952656316,,,,ablang2
paired_minus_unpaired,,REGION,B1,shadow,0.09582872743959785,-0.17912179687876756,0.39180849452077604,,,,ablang2
paired_minus_unpaired,,REGION,B2,primary,0.05197995974693769,-0.20260191140351472,0.305826852939747,,,,ablang2
paired_minus_unpaired,,REGION,B2,shadow,-0.30317871658890316,-0.6151796329168622,0.01690549202907244,,,,ablang2
paired_minus_unpaired,,REGION,C,primary,0.03821182250976567,-0.20391245123780802,0.28204898127803085,,,,ablang2
paired_minus_unpaired,,REGION,C,shadow,-0.05291437219690393,-0.3167034243359978,0.21245497891932347,,,,ablang2
paired_minus_unpaired,,REGION,D,primary,-0.09826834407853491,-0.3361073093649782,0.13543122020768528,,,,ablang2
paired_minus_unpaired,,REGION,D,shadow,-0.1911879174503279,-0.42273767612598545,0.05350310890762885,,,,ablang2
paired_minus_unpaired,,FULL,A,primary,0.005603130952811536,-0.2317811041702459,0.2449586008801872,,,,ablang2
paired_minus_unpaired,,FULL,A,shadow,-0.06994562973210841,-0.2913083935961311,0.1599212923167664,,,,ablang2
paired_minus_unpaired,,FULL,B1,primary,-0.0911315164448303,-0.33416868727884175,0.16164393307250194,,,,ablang2
paired_minus_unpaired,,FULL,B1,shadow,-0.15161735628858025,-0.3922095228124548,0.11346181115986387,,,,ablang2
paired_minus_unpaired,,FULL,B2,primary,0.3230004016263985,0.04214521043094588,0.6009772924729334,,,,ablang2
paired_minus_unpaired,,FULL,B2,shadow,-0.13535784497673128,-0.40531642819628305,0.13608712384730193,,,,ablang2
paired_minus_unpaired,,FULL,C,primary,-0.1653392462082851,-0.41605487046418366,0.07020581916526501,,,,ablang2
paired_minus_unpaired,,FULL,C,shadow,0.07564796636134018,-0.11014138680917246,0.2728095443160446,,,,ablang2
paired_minus_unpaired,,FULL,D,primary,0.049980634524498455,-0.2310604731241862,0.33765004829124146,,,,ablang2
paired_minus_unpaired,,FULL,D,shadow,-0.14144355868115838,-0.39996854640819407,0.11589871218175034,,,,ablang2
paired_minus_unpaired,,BASE,A,primary,-0.13794114854600695,-0.37265535872659566,0.09962085559044347,,,,currab
paired_minus_unpaired,,BASE,A,shadow,-0.20760861149540655,-0.5001141877821934,0.07963407245683081,,,,currab
paired_minus_unpaired,,BASE,B1,primary,0.14555391853238325,-0.0695954923276548,0.3769235587414399,,,,currab
paired_minus_unpaired,,BASE,B1,shadow,0.0933228480963059,-0.22457750108506946,0.41320154225384725,,,,currab
paired_minus_unpaired,,BASE,B2,primary,-0.14480294121636283,-0.41133685406343434,0.1320423585397225,,,,currab
paired_minus_unpaired,,BASE,B2,shadow,-0.14272350735134548,-0.4475980664476936,0.13904948528902025,,,,currab
paired_minus_unpaired,,BASE,C,primary,-0.031683015234676454,-0.26497990231455115,0.19913327429029662,,,,currab
paired_minus_unpaired,,BASE,C,shadow,0.009163161854685044,-0.2502254933486751,0.2869158921418366,,,,currab
paired_minus_unpaired,,BASE,D,primary,-0.20766926989143278,-0.42935558307318045,0.029401508378393826,,,,currab
paired_minus_unpaired,,BASE,D,shadow,-0.1732107562783324,-0.4968222641650542,0.15485759899940008,,,,currab
paired_minus_unpaired,,IMGT,A,primary,-0.1480792481222271,-0.4022925406326484,0.10876554618647066,,,,currab
paired_minus_unpaired,,IMGT,A,shadow,0.08522542317708329,-0.18902775917524173,0.3588672626165695,,,,currab
paired_minus_unpaired,,IMGT,B1,primary,-0.15996709282015575,-0.4179376166543843,0.09739537533418627,,,,currab
paired_minus_unpaired,,IMGT,B1,shadow,-0.006037511943299093,-0.2698523792219751,0.26569295400454657,,,,currab
