topology,annotation,rep1,rep2,scheme,did,ci95_lo,ci95_hi,note
B2,IMGT,scratch,currab_unpaired,primary,-0.11913610387731481,-0.4469730312441602,0.21252677941027937,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,currab_unpaired,shadow,-0.027577576813874422,-0.33632648256089953,0.3069007849987642,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,ablang2_paired,primary,0.04606261076750574,-0.34332915117711205,0.4244208382971487,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,ablang2_paired,shadow,0.14509000895935809,-0.20948217062302574,0.5080930639196322,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,ablang2_unpaired,primary,-0.05627257735640906,-0.34538676885910957,0.2502542171949222,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,ablang2_unpaired,shadow,0.04765628296651958,-0.29680390416839975,0.3925984264891819,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,ablang1,primary,0.1549145498393495,-0.09814745938336408,0.4283223340540756,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,ablang1,shadow,0.11631306306815442,-0.15543758780867967,0.38320541381835893,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,esm1b,primary,0.16099242222161944,-0.1157655421598458,0.43759652479195277,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,esm1b,shadow,0.0014065401053722994,-0.29550277804150993,0.29031891646208563,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,esm2,primary,-0.05962800390926408,-0.330630957050088,0.22987489700317382,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,esm2,shadow,-0.13651068416642553,-0.4687921465179066,0.1840042897212648,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,esmc600m,primary,0.1161971857518326,-0.1840598076949884,0.41038038347974226,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,esmc600m,shadow,-0.20532235981505595,-0.5038233651055231,0.09537559674109902,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,currab_paired,primary,-0.010795616809232736,-0.25667096008489165,0.22769143669693537,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,currab_paired,shadow,-0.0656483026198399,-0.3560725459346065,0.21145241407700513,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,currab_unpaired,primary,0.02333382029592255,-0.24000971052381725,0.2844837630236589,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablingua,currab_unpaired,shadow,-0.009299007462866512,-0.2841846583802023,0.2759415708942178,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,ablang2_unpaired,primary,-0.1023351881239148,-0.4227668520845011,0.23613998330669625,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,ablang2_unpaired,shadow,-0.0974337259928385,-0.4992004747743959,0.2982513510150672,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,ablang1,primary,0.10885193907184375,-0.2603628317515055,0.4747272927084086,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,ablang1,shadow,-0.02877694589120366,-0.3618571469813216,0.2864359826217458,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,esm1b,primary,0.11492981145411371,-0.2590255613680239,0.49764630176402896,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,esm1b,shadow,-0.14368346885398578,-0.5311690436469183,0.21873998995180485,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,esm2,primary,-0.10569061467676982,-0.4886598710660581,0.2820099165410167,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,esm2,shadow,-0.2816006931257836,-0.6220322791440986,0.040607269899344864,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,esmc600m,primary,0.07013457498432682,-0.3386256624151159,0.4621300049770021,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,esmc600m,shadow,-0.350412368774414,-0.6664780081054311,-0.02222949369454115,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,currab_paired,primary,-0.05685822757673848,-0.4310185479529109,0.32365523562019255,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,currab_paired,shadow,-0.21073831157919798,-0.5920715367352521,0.14046606546566776,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,currab_unpaired,primary,-0.02272879047158319,-0.41207418265166107,0.35206336621884904,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_paired,currab_unpaired,shadow,-0.15438901642222458,-0.5202433303550437,0.1933670868108296,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,ablang1,primary,0.21118712719575855,-0.09394861974833928,0.5157529330547945,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,ablang1,shadow,0.06865678010163484,-0.20160166422526044,0.3566184161621846,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,esm1b,primary,0.2172649995780285,-0.11038748482127256,0.5369038858531432,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,esm1b,shadow,-0.04624974286114728,-0.4048891732722153,0.31195536542821806,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,esm2,primary,-0.003355426552855026,-0.33375158898624374,0.3385893344879148,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,esm2,shadow,-0.18416696713294511,-0.5413670922503059,0.1662334883654559,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,esmc600m,primary,0.17246976310824166,-0.15084692401650507,0.49735168292198634,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,esmc600m,shadow,-0.2529786427815755,-0.5600458098046573,0.06402682551631207,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,currab_paired,primary,0.04547696054717632,-0.2857169380894415,0.3671598016479867,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,currab_paired,shadow,-0.11330458558635947,-0.41104503560949257,0.1800044271681042,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,currab_unpaired,primary,0.0796063976523316,-0.24520448873072503,0.4009561821266454,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang2_unpaired,currab_unpaired,shadow,-0.056955290429386095,-0.351301669485775,0.23715503775043234,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,esm1b,primary,0.0060778723822699655,-0.2501815460346363,0.24847391505300256,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,esm1b,shadow,-0.11490652296278211,-0.40195880348299756,0.16787524988621816,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,esm2,primary,-0.21454255374861356,-0.4869322470676752,0.06591838436362171,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,esm2,shadow,-0.25282374723457995,-0.5294256645956157,0.023692848652969167,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,esmc600m,primary,-0.03871736408751688,-0.3257193583029287,0.24335617548153712,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,esmc600m,shadow,-0.32163542288321034,-0.59187307652132,-0.04575847755243752,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,currab_paired,primary,-0.1657101666485822,-0.37444248670413166,0.036340700549843605,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,currab_paired,shadow,-0.18196136568799431,-0.43239841166837717,0.04818696033807426,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,currab_unpaired,primary,-0.13158072954342692,-0.4015654087066651,0.1432422349482406,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,ablang1,currab_unpaired,shadow,-0.12561207053102094,-0.35291739452032395,0.11190943423612615,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,esm2,primary,-0.22062042613088353,-0.5282638479162145,0.09710660510592985,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,esm2,shadow,-0.13791722427179784,-0.4596709740014724,0.19832050770889084,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,esmc600m,primary,-0.044795236469786844,-0.3776792538018875,0.30280542432526,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,esmc600m,shadow,-0.20672889992042823,-0.5639844011377405,0.14326989326947984,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,currab_paired,primary,-0.17178803903085219,-0.43216752829375094,0.08360623665797838,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,currab_paired,shadow,-0.06705484272521219,-0.3477663411034478,0.22211810276832086,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,currab_unpaired,primary,-0.1376586019256969,-0.4585198973431999,0.18744405993708851,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm1b,currab_unpaired,shadow,-0.010705547568238811,-0.2920100471119822,0.27694681662100323,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm2,esmc600m,primary,0.1758251896610967,-0.15793629163577233,0.49672090271372815,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm2,esmc600m,shadow,-0.0688116756486304,-0.38585643650572976,0.23522091029602785,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm2,currab_paired,primary,0.04883238710003135,-0.23662165418083286,0.3394250363479424,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm2,currab_paired,shadow,0.07086238154658565,-0.24079291849960516,0.378702093053747,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm2,currab_unpaired,primary,0.08296182420518664,-0.2752835703484806,0.41042070388793894,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esm2,currab_unpaired,shadow,0.12721167670355904,-0.15914269141208978,0.4228275151900303,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esmc600m,currab_paired,primary,-0.12699280256106535,-0.4229059984654557,0.15765275307643545,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esmc600m,currab_paired,shadow,0.13967405719521606,-0.1560487570586028,0.43553802937637115,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esmc600m,currab_unpaired,primary,-0.09286336545591005,-0.3759524368945464,0.19595196570879134,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,esmc600m,currab_unpaired,shadow,0.19602335235218943,-0.0965886139575346,0.4794932977652844,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,currab_paired,currab_unpaired,primary,0.034129437105155286,-0.23388410556463546,0.3030100563426076,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,currab_paired,currab_unpaired,shadow,0.05634929515697338,-0.20466570795318226,0.3189597565450785,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablingua,primary,-0.07993399066689574,-0.40300560821721587,0.25601989016120735,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablingua,shadow,-0.1268713680314429,-0.4279246883627809,0.17458266152275928,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablang2_paired,primary,-0.07647321253647034,-0.43410088103494526,0.26882813830434543,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablang2_paired,shadow,0.17978032430013008,-0.19580108265817933,0.5349124867239113,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablang2_unpaired,primary,-0.2227581871880425,-0.6243291372134362,0.17000855869717063,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablang2_unpaired,shadow,-0.03892952718852474,-0.3688284473654664,0.2981263619882088,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablang1,primary,-0.03756789219232249,-0.34866020767777045,0.27131755852404926,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,ablang1,shadow,-0.1077326786370925,-0.45043714311387806,0.22956216894550077,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,esm1b,primary,0.1761390544750072,-0.13586043899441946,0.5041370992307307,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,esm1b,shadow,-0.10912789238823785,-0.43457920286390517,0.21283750769532753,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,esm2,primary,-0.32668994385519146,-0.6919107119242349,0.06556556784076437,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,esm2,shadow,-0.026022781560450424,-0.3247622937331965,0.2601142059137791,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,esmc600m,primary,0.04624552785614395,-0.25004461488606017,0.3492009898762643,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,esmc600m,shadow,-0.25135779675142267,-0.5572198408621328,0.04338975953467094,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,currab_paired,primary,-0.07859168817967545,-0.3870133741402332,0.2278251724478639,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,currab_paired,shadow,-0.18433441350489488,-0.4667336369738167,0.10210925325935247,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,currab_unpaired,primary,-0.10653957319848331,-0.46992734214405957,0.2704482443538712,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,scratch,currab_unpaired,shadow,-0.12578521540135512,-0.41395993173858264,0.15669916647451892,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,ablang2_paired,primary,0.0034607781304253913,-0.3277956897829785,0.3158617655436198,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,ablang2_paired,shadow,0.30665169233157297,-0.07011057182594603,0.6989641383842183,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,ablang2_unpaired,primary,-0.14282419652114675,-0.4931417512304988,0.20192656693635055,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,ablang2_unpaired,shadow,0.08794184084291816,-0.2285161224412329,0.4350371690444002,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,ablang1,primary,0.04236609847457325,-0.2090329346833404,0.2770019437059944,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,ablang1,shadow,0.019138689394350403,-0.22987432185514475,0.24847906960381386,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,esm1b,primary,0.25607304514190293,-0.017717633423981888,0.5176387998792858,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,esm1b,shadow,0.017743475643205053,-0.26239469316270614,0.2977976021943268,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,esm2,primary,-0.2467559531882957,-0.5563574272909282,0.07848386058100931,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,esm2,shadow,0.10084858647099247,-0.15052668842268577,0.34942906344378394,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,esmc600m,primary,0.12617951852303969,-0.139092774450043,0.39666906521644113,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,esmc600m,shadow,-0.12448642871997974,-0.383916382730743,0.11827840687316139,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,currab_paired,primary,0.0013423024872202933,-0.24198743914380486,0.25006875874083706,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,currab_paired,shadow,-0.05746304547345197,-0.2459792625756911,0.14501081925851322,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,currab_unpaired,primary,-0.02660558253158758,-0.29771276167881344,0.25669037265542105,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablingua,currab_unpaired,shadow,0.00108615263008777,-0.2266537124727979,0.2275127658137568,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,ablang2_unpaired,primary,-0.14628497465157214,-0.4865645820711866,0.1821131029246764,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,ablang2_unpaired,shadow,-0.21870985148865482,-0.6322925644156371,0.2043227890391402,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,ablang1,primary,0.038905320344147856,-0.2682288163973961,0.34402074401761246,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,ablang1,shadow,-0.2875130029372226,-0.6691411253846721,0.10087111673237377,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,esm1b,primary,0.25261226701147754,-0.06097330222895125,0.5769337942570811,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,esm1b,shadow,-0.2889082166883679,-0.662973474573206,0.06705433351022222,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,esm2,primary,-0.25021673131872113,-0.579107850274922,0.09846371132650487,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,esm2,shadow,-0.2058031058605805,-0.5756326222125395,0.17928737004597986,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,esmc600m,primary,0.1227187403926143,-0.1871748694667109,0.4529081250414435,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,esmc600m,shadow,-0.4311381210515527,-0.8252290195888944,-0.05450675634690322,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,currab_paired,primary,-0.002118475643205098,-0.3154380674715395,0.3337637836550488,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,currab_paired,shadow,-0.36411473780502496,-0.7367964638604058,0.013594552028326368,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,currab_unpaired,primary,-0.03006636066201297,-0.36719600653942724,0.2865737785527734,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_paired,currab_unpaired,shadow,-0.3055655397014852,-0.6805016970928804,0.057541130795891016,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,ablang1,primary,0.18519029499572,-0.16623971373946578,0.5476757367451983,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,ablang1,shadow,-0.06880315144856775,-0.4485071535463686,0.27749027263971,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,esm1b,primary,0.3988972416630497,0.058532297464064444,0.7548765835938618,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,esm1b,shadow,-0.0701983651997131,-0.4219646159513497,0.2576114525029688,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,esm2,primary,-0.10393175666714896,-0.4512837916244697,0.24179651295697244,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,esm2,shadow,0.012906745628074319,-0.32498952665446734,0.3508348029336811,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,esmc600m,primary,0.26900371504418646,-0.047014066319406855,0.6048164350015144,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,esmc600m,shadow,-0.2124282695628979,-0.4984614725466129,0.06940654707543645,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,currab_paired,primary,0.14416649900836706,-0.204565923007918,0.4866556738629749,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,currab_paired,shadow,-0.14540488631637014,-0.4492555406358508,0.13660362502674978,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,currab_unpaired,primary,0.11621861398955918,-0.21469877855277356,0.4701701658743397,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang2_unpaired,currab_unpaired,shadow,-0.08685568821283039,-0.37432664588645664,0.18768246674243308,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,esm1b,primary,0.21370694666732967,-0.04322279412069439,0.4680992226541777,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,esm1b,shadow,-0.0013952137511453512,-0.29877536914966724,0.2996392732785071,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,esm2,primary,-0.289122051662869,-0.594768641318804,0.03984001771903323,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,esm2,shadow,0.08170989707664207,-0.1948504471484526,0.35356793344756693,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,esmc600m,primary,0.08381342004846644,-0.1741350480067877,0.35448059270411353,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,esmc600m,shadow,-0.14362511811433015,-0.41195932494269477,0.12966780662536617,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,currab_paired,primary,-0.04102379598735296,-0.3025940583076006,0.22914714283413348,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,currab_paired,shadow,-0.07660173486780238,-0.30570684126865716,0.1555940804658111,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,currab_unpaired,primary,-0.06897168100616083,-0.38739164552570865,0.24114194446139836,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,ablang1,currab_unpaired,shadow,-0.018052536764262633,-0.2642496944945536,0.22986571229534383,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,esm2,primary,-0.5028289983301987,-0.8265094309677313,-0.17104070098311816,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,esm2,shadow,0.08310511082778742,-0.16193743693975757,0.3370910185354727,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,esmc600m,primary,-0.12989352661886325,-0.4112998685719053,0.16141623214439105,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,esmc600m,shadow,-0.1422299043631848,-0.35935748300434633,0.05487896601359041,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,currab_paired,primary,-0.25473074265468265,-0.5284042146470811,-0.0013679504394532617,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,currab_paired,shadow,-0.07520652111665702,-0.3305106480916341,0.16700048093442493,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,currab_unpaired,primary,-0.2826786276734905,-0.6043198397130143,0.0428046862284343,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm1b,currab_unpaired,shadow,-0.016657323013117283,-0.214230497383777,0.1868393509476272,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm2,esmc600m,primary,0.3729354717113354,0.09210233629485712,0.653591231357904,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm2,esmc600m,shadow,-0.2253350151909722,-0.45613843894299166,-0.006015585675651726,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm2,currab_paired,primary,0.24809825567551602,-0.08537055357002918,0.5675785370814946,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm2,currab_paired,shadow,-0.15831163194444445,-0.3930675347646077,0.06431283126642665,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm2,currab_unpaired,primary,0.22015037065670814,-0.0829413284490138,0.4996228700802647,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esm2,currab_unpaired,shadow,-0.0997624338409047,-0.32879723678400485,0.10001195625022602,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esmc600m,currab_paired,primary,-0.12483721603581939,-0.4168915654406136,0.15799002058712036,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esmc600m,currab_paired,shadow,0.06702338324652778,-0.12557128741417403,0.26111784275667155,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esmc600m,currab_unpaired,primary,-0.15278510105462725,-0.4177525473229679,0.11680141554938413,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,esmc600m,currab_unpaired,shadow,0.12557258135006752,-0.05052951412436403,0.3113046234036669,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,currab_paired,currab_unpaired,primary,-0.02794788501880787,-0.3443745648419415,0.2929502710884,DiD=annot_gain(r1)-annot_gain(r2)
B2,REGION,currab_paired,currab_unpaired,shadow,0.058549198103539736,-0.1238297121024426,0.2400559690263535,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablingua,primary,-0.0938555164101683,-0.38952424555648996,0.20270199128139085,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablingua,shadow,-0.08769937209141107,-0.37121173010932074,0.1802481186242751,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablang2_paired,primary,-0.15461438967857827,-0.6006337006886799,0.27342505101804376,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablang2_paired,shadow,-0.0793829552921248,-0.3792378360842481,0.22390214425546134,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablang2_unpaired,primary,-0.029878922450689623,-0.4461448068971987,0.3935755835639105,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablang2_unpaired,shadow,-0.13027193516860774,-0.4436974460695997,0.19935279952155174,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablang1,primary,-0.03667073190948109,-0.3327258704621115,0.24971274623164416,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,ablang1,shadow,-0.19155502319335938,-0.4956262594387855,0.1136927969661759,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,esm1b,primary,0.013243098317840953,-0.35987136275679976,0.38071831361747055,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,esm1b,shadow,-0.10734007093641493,-0.4064521071351605,0.18101258689974556,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,esm2,primary,-0.10758974522720148,-0.4741925015861605,0.2632474457776103,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,esm2,shadow,-0.1170972188313802,-0.399926276265839,0.18858185874091235,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,esmc600m,primary,0.010006468973042096,-0.32577418339105296,0.33085049699853913,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,esmc600m,shadow,-0.3713489344090591,-0.663597802173944,-0.07861793306138816,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,currab_paired,primary,-0.20575603438012394,-0.5576681319578194,0.15304079114654912,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,currab_paired,shadow,-0.24441803826226127,-0.5729759704919508,0.053111527878560966,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,currab_unpaired,primary,0.017986132774823978,-0.3110309989364059,0.33865335252549866,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,scratch,currab_unpaired,shadow,-0.13344898930302374,-0.40414698918660485,0.14106985492470817,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,ablang2_paired,primary,-0.060758873268409966,-0.43944885701309006,0.3163920202372984,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,ablang2_paired,shadow,0.008316416799286266,-0.3390948330914533,0.34323733529926803,DiD=annot_gain(r1)-annot_gain(r2)
