experiment_code,legacy_experiment_code,experiment_id,target,family,model_type,source_model_id,feature_set_id,source_recipe_id,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,test_overall_mae,public_private_delta,public_private_gap,cv_protocol,selection_policy_at_creation,current_evaluation_mode,artifact_status,source_reproducible,drilldown_reproducible,reproduction_status,config_path,feature_path,oof_primary_path,oof_shadow_path,test_prediction_path,n_features,feature_space,feature_sha256,feature_content_sha256,feature_recipe_hash,linear_alpha,xgb_preset,xgb_final_n_estimators,score_source,prediction_source,feature_source,license_status,license_reference,ensemble_type,member_experiment_codes,notes,transformer_type,plm_source,annotation_mode,chain_mode,pooling_mode,representation_status,input_space,input_asset_ref,shareability_status,reproducibility_status_v2,canonical_benchmark_eligible,score_max_delta,prediction_max_delta,prediction_reproduction_max_delta,reproduction_tolerance_pred,reproduction_tolerance_score,tolerance_reason,training_reproduction_attempted,optuna_used,fitted_params_path,blocker,control_experiment_code
EXP-H029,,TRF_HIC_SCRATCH_FULL_HONLY_FUS_CONTINUOUS_SURFACE,HIC,TRANSFORMER,AnnotatedTransformer+Fusion,HICS2__FUSION__HIC_ARO_CONTINUOUS_SURFACE__LASSO,FS_HIC_CONTINUOUS_SURFACE,HIC_ARO_CONTINUOUS_SURFACE__LASSO,0.4367691172847039,0.4602052170553324,0.4484871671700182,0.4602052170553324,0.4291351329662181,0.4772241528357988,0.4531796429010084,-0.0480890198695806,0.0480890198695806,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H029.yaml,,experiments/predictions/EXP-H029/oof_primary.csv,experiments/predictions/EXP-H029/oof_shadow.csv,experiments/predictions/EXP-H029/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/logs/oof_HICS2__FUSION__HIC_ARO_CONTINUOUS_SURFACE__LASSO_11f8560b2408eb16.npz;top_models_feature_bundle/advanced_outputs/predictions/HIC__fusion__HICS2__FUSION__HIC_ARO_CONTINUOUS_SURFACE__LASSO__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | scratch AA from competition sequences (OK_COMPETITION_DERIVED) | fusion fixed branch FS_HIC_CONTINUOUS_SURFACE: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=phase1_fus | prior_reproduction_status=PASS,FUSION,NONE,FULL,H_ONLY,H_ONLY,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,1.7033329913207496e-08,,,,1e-08,score_verify_only,False,False,,,
EXP-H030,,TRF_HIC_SCRATCH_FULL_HONLY_FUS_ESM2_SEQ_ARO,HIC,TRANSFORMER,AnnotatedTransformer+Fusion,HICS2__FUSION__HIC_ESM2_SEQ_AROMATIC__LASSO,FS_HIC_ESM2_SEQ_AROMATIC,HIC_ESM2_SEQ_AROMATIC__LASSO,0.4422034926708832,0.4413279370437435,0.4417657148573134,0.4422034926708832,0.3976063614833502,0.4800338898646977,0.438820125674024,-0.0824275283813474,0.0824275283813474,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H030.yaml,,experiments/predictions/EXP-H030/oof_primary.csv,experiments/predictions/EXP-H030/oof_shadow.csv,experiments/predictions/EXP-H030/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/logs/oof_HICS2__FUSION__HIC_ESM2_SEQ_AROMATIC__LASSO_a452dd916d7f1e1f.npz;top_models_feature_bundle/advanced_outputs/predictions/HIC__fusion__HICS2__FUSION__HIC_ESM2_SEQ_AROMATIC__LASSO__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | scratch AA from competition sequences (OK_COMPETITION_DERIVED) | fusion fixed branch FS_HIC_ESM2_SEQ_AROMATIC: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=phase1_fus | prior_reproduction_status=PASS,FUSION,NONE,FULL,H_ONLY,H_ONLY,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,2.988838854189879e-08,,,,1e-08,score_verify_only,False,False,,,
EXP-H031,,TRF_HIC_ESM2_FULL_HONLY_FUS_HYDRO_TITRATION,HIC,TRANSFORMER,AnnotatedTransformer+Fusion,HICF2__FUSION__HIC_HYDRO_TITRATION__LASSO,FS_HIC_HYDRO_TITRATION,HIC_HYDRO_TITRATION__LASSO,0.449374951900278,0.4510437931170679,0.450209372508673,0.4510437931170679,0.4107111196635681,0.4716763438472039,0.4411937317553861,-0.0609652241836358,0.0609652241836358,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H031.yaml,,experiments/predictions/EXP-H031/oof_primary.csv,experiments/predictions/EXP-H031/oof_shadow.csv,experiments/predictions/EXP-H031/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/logs/oof_HICF2__FUSION__HIC_HYDRO_TITRATION__LASSO_6230724a1feeb94b.npz;top_models_feature_bundle/advanced_outputs/predictions/HIC__fusion__HICF2__FUSION__HIC_HYDRO_TITRATION__LASSO__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/esm2 metadata license_status=REVIEW_MODEL_OUTPUT | fusion fixed branch FS_HIC_HYDRO_TITRATION: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=phase1_fus | prior_reproduction_status=PASS,FUSION,ESM2,FULL,H_ONLY,H_ONLY,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,3.269600590272148e-08,,,,1e-08,score_verify_only,False,False,,,
EXP-H032,,TRF_HIC_ESM2_FULL_HONLY_FUS_CONTINUOUS_SURFACE,HIC,TRANSFORMER,AnnotatedTransformer+Fusion,HICF2__FUSION__HIC_ARO_CONTINUOUS_SURFACE__LASSO,FS_HIC_CONTINUOUS_SURFACE,HIC_ARO_CONTINUOUS_SURFACE__LASSO,0.4475720075128499,0.4723787205700029,0.4599753640414264,0.4723787205700029,0.429567148750211,0.4784063694329908,0.4539867590916009,-0.0488392206827797,0.0488392206827797,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H032.yaml,,experiments/predictions/EXP-H032/oof_primary.csv,experiments/predictions/EXP-H032/oof_shadow.csv,experiments/predictions/EXP-H032/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/logs/oof_HICF2__FUSION__HIC_ARO_CONTINUOUS_SURFACE__LASSO_1d3f1c945c8f1e48.npz;top_models_feature_bundle/advanced_outputs/predictions/HIC__fusion__HICF2__FUSION__HIC_ARO_CONTINUOUS_SURFACE__LASSO__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/esm2 metadata license_status=REVIEW_MODEL_OUTPUT | fusion fixed branch FS_HIC_CONTINUOUS_SURFACE: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=phase1_fus | prior_reproduction_status=PASS,FUSION,ESM2,FULL,H_ONLY,H_ONLY,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.2607813666162286e-08,,,,1e-08,score_verify_only,False,False,,,
EXP-H033,,TRF_HIC_ESM2_FULL_HONLY_FUS_ESM2_SEQ_ARO,HIC,TRANSFORMER,AnnotatedTransformer+Fusion,HICF2__FUSION__HIC_ESM2_SEQ_AROMATIC__LASSO,FS_HIC_ESM2_SEQ_AROMATIC,HIC_ESM2_SEQ_AROMATIC__LASSO,0.4345258935528036,0.4424008218270761,0.4384633576899398,0.4424008218270761,0.4129469598840785,0.4980453283992814,0.4554961441416799,-0.0850983685152029,0.0850983685152029,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-H033.yaml,,experiments/predictions/EXP-H033/oof_primary.csv,experiments/predictions/EXP-H033/oof_shadow.csv,experiments/predictions/EXP-H033/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/logs/oof_HICF2__FUSION__HIC_ESM2_SEQ_AROMATIC__LASSO_912822b65c8a9e5d.npz;top_models_feature_bundle/advanced_outputs/predictions/HIC__fusion__HICF2__FUSION__HIC_ESM2_SEQ_AROMATIC__LASSO__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/esm2 metadata license_status=REVIEW_MODEL_OUTPUT | fusion fixed branch FS_HIC_ESM2_SEQ_AROMATIC: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=phase1_fus | prior_reproduction_status=PASS,FUSION,ESM2,FULL,H_ONLY,H_ONLY,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.6303831546801184e-08,,,,1e-08,score_verify_only,False,False,,,
EXP-T038,,TRF_TM_ABLANG2_MIN_CONCAT,TmApp,TRANSFORMER,AnnotatedTransformer,AL2F1_MIN_CONCAT,,,3.156795187742132,3.318617965949416,3.237706576845774,3.318617965949416,3.037158888888889,3.300404098765432,3.16878149382716,-0.2632452098765432,0.2632452098765432,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T038.yaml,,experiments/predictions/EXP-T038/oof_primary.csv,experiments/predictions/EXP-T038/oof_shadow.csv,experiments/predictions/EXP-T038/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/ablang2_followup/oof_AL2F1_MIN_CONCAT_caa0f18e77b6aa45.npz;top_models_feature_bundle/advanced_outputs/ablang2_followup/predictions/TmApp__seq__AL2F1_MIN_CONCAT__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/ablang2 metadata license_status=REVIEW_MODEL_OUTPUT,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=ablang2 | prior_reproduction_status=PASS,FROZEN_PLM,ABLANG2,MINIMAL,HL,CONCAT,HISTORICAL_UNAVAILABLE,FROZEN_RESIDUE_EMBEDDING,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.440892098500626e-16,,,,1e-08,score_verify_only,False,False,,,
EXP-T039,,TRF_TM_ABLANG2_FULL_CONCAT,TmApp,TRANSFORMER,AnnotatedTransformer,AL2F2_FULL_CONCAT,,,3.1948206002820183,3.10791802111967,3.1513693107008445,3.1948206002820183,3.2675945308641983,3.0929794197530875,3.180286975308643,0.1746151111111107,0.1746151111111107,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T039.yaml,,experiments/predictions/EXP-T039/oof_primary.csv,experiments/predictions/EXP-T039/oof_shadow.csv,experiments/predictions/EXP-T039/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/ablang2_followup/oof_AL2F2_FULL_CONCAT_1244f57f9acc0346.npz;top_models_feature_bundle/advanced_outputs/ablang2_followup/predictions/TmApp__seq__AL2F2_FULL_CONCAT__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/ablang2 metadata license_status=REVIEW_MODEL_OUTPUT,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=ablang2 | prior_reproduction_status=PASS,FROZEN_PLM,ABLANG2,FULL,HL,CONCAT,HISTORICAL_UNAVAILABLE,FROZEN_RESIDUE_EMBEDDING,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.440892098500626e-16,,,,1e-08,score_verify_only,False,False,,,
EXP-T040,,TRF_TM_ABLANG2_FULL_MEAN,TmApp,TRANSFORMER,AnnotatedTransformer,AL2F3_FULL_MEAN,,,2.99408785502116,3.0428277003912285,3.0184577777061943,3.0428277003912285,3.5215790987654327,3.251830419753087,3.38670475925926,0.2697486790123458,0.2697486790123458,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T040.yaml,,experiments/predictions/EXP-T040/oof_primary.csv,experiments/predictions/EXP-T040/oof_shadow.csv,experiments/predictions/EXP-T040/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/ablang2_followup/oof_AL2F3_FULL_MEAN_cef96a799a754c83.npz;top_models_feature_bundle/advanced_outputs/ablang2_followup/predictions/TmApp__seq__AL2F3_FULL_MEAN__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/ablang2 metadata license_status=REVIEW_MODEL_OUTPUT,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=ablang2 | prior_reproduction_status=PASS,FROZEN_PLM,ABLANG2,FULL,HL,MEAN,HISTORICAL_UNAVAILABLE,FROZEN_RESIDUE_EMBEDDING,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.440892098500626e-16,,,,1e-08,score_verify_only,False,False,,,
EXP-T041,,TRF_TM_ABLANG2_FULL_REGION_GATE,TmApp,TRANSFORMER,AnnotatedTransformer,AL2F4_FULL_REGION_GATE,,,3.0996123262884194,3.2940702870058924,3.196841306647156,3.2940702870058924,3.756090777777777,3.676043654320987,3.716067216049383,0.0800471234567896,0.0800471234567896,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T041.yaml,,experiments/predictions/EXP-T041/oof_primary.csv,experiments/predictions/EXP-T041/oof_shadow.csv,experiments/predictions/EXP-T041/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/ablang2_followup/oof_AL2F4_FULL_REGION_GATE_2443ba16f58369a0.npz;top_models_feature_bundle/advanced_outputs/ablang2_followup/predictions/TmApp__seq__AL2F4_FULL_REGION_GATE__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/ablang2 metadata license_status=REVIEW_MODEL_OUTPUT,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=ablang2 | prior_reproduction_status=PASS,FROZEN_PLM,ABLANG2,FULL,HL,REGION_GATE,HISTORICAL_UNAVAILABLE,FROZEN_RESIDUE_EMBEDDING,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.440892098500626e-16,,,,1e-08,score_verify_only,False,False,,,
EXP-T042,,TRF_TM_ABLANG2_FULL_MEAN_FUS_ABLINGUA_CDR3,TmApp,TRANSFORMER,AnnotatedTransformer+Fusion,AL2F3_FULL_MEAN__FUSION__TM_PARENT_ABLINGUA_CDR3__RIDGE,FS_TM_ABLINGUA_CDR3,TM_PARENT_ABLINGUA_CDR3__RIDGE,2.807185530171964,2.884016633524326,2.8456010818481445,2.884016633524326,3.231555419753087,3.109765901234568,3.170660660493827,0.1217895185185193,0.1217895185185193,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T042.yaml,,experiments/predictions/EXP-T042/oof_primary.csv,experiments/predictions/EXP-T042/oof_shadow.csv,experiments/predictions/EXP-T042/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/ablang2_followup/oof_AL2F3_FULL_MEAN__FUSION__TM_PARENT_ABLINGUA_CDR3__RIDGE_a21a007117592f1b.npz;top_models_feature_bundle/advanced_outputs/ablang2_followup/predictions/TmApp__fusion__AL2F3_FULL_MEAN__FUSION__TM_PARENT_ABLINGUA_CDR3__RIDGE__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/ablang2 metadata license_status=REVIEW_MODEL_OUTPUT | fusion fixed branch FS_TM_ABLINGUA_CDR3: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=ablang2 | prior_reproduction_status=PASS,FUSION,ABLANG2,FULL,HL,MEAN,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,8.881784197001252e-16,,,,1e-08,score_verify_only,False,False,,,
EXP-T043,,TRF_TM_ABLANG2_FULL_MEAN_FUS_ABLINGUA_GLOBAL,TmApp,TRANSFORMER,AnnotatedTransformer+Fusion,AL2F3_FULL_MEAN__FUSION__TM_PARENT_ABLINGUA_GLOBAL__RIDGE,FS_TM_ABLINGUA_GLOBAL,TM_PARENT_ABLINGUA_GLOBAL__RIDGE,2.7232340588981714,2.955300617610476,2.839267338254324,2.955300617610476,3.2352625555555568,3.216250654320988,3.225756604938272,0.0190119012345686,0.0190119012345686,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T043.yaml,,experiments/predictions/EXP-T043/oof_primary.csv,experiments/predictions/EXP-T043/oof_shadow.csv,experiments/predictions/EXP-T043/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/ablang2_followup/oof_AL2F3_FULL_MEAN__FUSION__TM_PARENT_ABLINGUA_GLOBAL__RIDGE_c48934720784043a.npz;top_models_feature_bundle/advanced_outputs/ablang2_followup/predictions/TmApp__fusion__AL2F3_FULL_MEAN__FUSION__TM_PARENT_ABLINGUA_GLOBAL__RIDGE__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/ablang2 metadata license_status=REVIEW_MODEL_OUTPUT | fusion fixed branch FS_TM_ABLINGUA_GLOBAL: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=ablang2 | prior_reproduction_status=PASS,FUSION,ABLANG2,FULL,HL,MEAN,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.440892098500626e-16,,,,1e-08,score_verify_only,False,False,,,
EXP-T044,,TRF_TM_ABLANG2_FULL_MEAN_FUS_BIOEMU_MPNN,TmApp,TRANSFORMER,AnnotatedTransformer+Fusion,AL2F3_FULL_MEAN__FUSION__TM_BASE_BIOEMU_MPNN__RIDGE,FS_TM_BIOEMU_MPNN,TM_BASE_BIOEMU_MPNN__RIDGE,2.721083809809429,2.8346160841576853,2.777849946983557,2.8346160841576853,3.1416359012345687,3.236445580246914,3.189040740740741,-0.0948096790123451,0.0948096790123451,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,RESULT_VERIFIED,experiments/configs/EXP-T044.yaml,,experiments/predictions/EXP-T044/oof_primary.csv,experiments/predictions/EXP-T044/oof_shadow.csv,experiments/predictions/EXP-T044/test.csv,,,,,,,,,top_models_feature_bundle/results/MODEL_BENCHMARK_SUMMARY.csv,top_models_feature_bundle/advanced_outputs/ablang2_followup/oof_AL2F3_FULL_MEAN__FUSION__TM_BASE_BIOEMU_MPNN__RIDGE_4f54e4e972913219.npz;top_models_feature_bundle/advanced_outputs/ablang2_followup/predictions/TmApp__fusion__AL2F3_FULL_MEAN__FUSION__TM_BASE_BIOEMU_MPNN__RIDGE__test.csv,,REVIEW,residue_level annotations: IMGT_residue_annotations OK_COMPETITION_DERIVED | residue_level/ablang2 metadata license_status=REVIEW_MODEL_OUTPUT | fusion fixed branch FS_TM_BIOEMU_MPNN: Phase1 FS license aggregate REVIEW,,,Phase2A historical Transformer backfill; representation_status=HISTORICAL_UNAVAILABLE; representation_aggregation_future=UNDECIDED; group=ablang2 | prior_reproduction_status=PASS,FUSION,ABLANG2,FULL,HL,MEAN,HISTORICAL_UNAVAILABLE,RESIDUE_PLUS_FIXED_FEATURES,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_PARTIAL,RESULT_VERIFIED,YES,4.440892098500626e-16,,,,1e-08,score_verify_only,False,False,,,
EXP-T045,,LIN_TM_TM_BIOEMU_MPNN_AL_CDR3_AL2_RASA_CDR_AL_CDR_ALL_RIDGE,TmApp,LINEAR,RIDGE,CLASSICAL::FS_TM_BIOEMU_MPNN+FB_AL_CDR3+FB_AL2_RASA_CDR+FB_AL_CDR_ALL::ridge,FS_EXP-T045,FS_TM_BIOEMU_MPNN+FB_AL_CDR3+FB_AL2_RASA_CDR+FB_AL_CDR_ALL,2.70601456664252,2.728948221583707,2.717481394113113,2.728948221583707,3.019662170785216,3.2736093398168444,3.1466357553010305,-0.2539471690316284,0.2539471690316284,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T045.yaml,experiments/features/EXP-T045.parquet,experiments/predictions/EXP-T045/oof_primary.csv,experiments/predictions/EXP-T045/oof_shadow.csv,experiments/predictions/EXP-T045/test.csv,6649.0,RAW_PREPROCESS,45ed9b2f7a14eb8d6d80dc6f27c55ad835309659da10c740a3a992bd0a16743e,0949438730a29791b8b654a3388f1029f1f6de8c0788e5d0eb3a0961b389c34d,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_TM_BIOEMU_MPNN+FB_AL_CDR3+FB_AL2_RASA_CDR+FB_AL_CDR_ALL,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,4.440892098500626e-16,7.105e-15,7.105e-15,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T045.fitted_params.json,,
EXP-T046,,LIN_TM_TM_BIOEMU_MPNN_AL_CDR3_AL2_RASA_CDR_AL_CDR_ALL_LASSO,TmApp,LINEAR,LASSO,CLASSICAL::FS_TM_BIOEMU_MPNN+FB_AL_CDR3+FB_AL2_RASA_CDR+FB_AL_CDR_ALL::lasso,FS_EXP-T046,FS_TM_BIOEMU_MPNN+FB_AL_CDR3+FB_AL2_RASA_CDR+FB_AL_CDR_ALL,2.8668586941406704,2.762480263111626,2.814669478626148,2.8668586941406704,3.2025046755944166,3.099940741557637,3.151222708576027,0.1025639340367794,0.1025639340367794,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T046.yaml,experiments/features/EXP-T046.parquet,experiments/predictions/EXP-T046/oof_primary.csv,experiments/predictions/EXP-T046/oof_shadow.csv,experiments/predictions/EXP-T046/test.csv,6649.0,RAW_PREPROCESS,45ed9b2f7a14eb8d6d80dc6f27c55ad835309659da10c740a3a992bd0a16743e,0949438730a29791b8b654a3388f1029f1f6de8c0788e5d0eb3a0961b389c34d,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_TM_BIOEMU_MPNN+FB_AL_CDR3+FB_AL2_RASA_CDR+FB_AL_CDR_ALL,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,0.0,0.0,0.0,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-T046.fitted_params.json,,
