annotation,topology,rep1,rep2,scheme,did,ci95_lo,ci95_hi,note
FULL,B1,ablang1,esm2,shadow,0.05143118493350931,-0.26663587711475517,0.3653055408854538,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,ablang1,esmc600m,primary,-0.06516261159637823,-0.33572191544520985,0.1951060930887856,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,ablang1,esmc600m,shadow,-0.330288569132487,-0.6355497884161679,-0.03488596044940742,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,ablang1,currab_paired,primary,-0.02403391143422068,-0.28395586779088156,0.22879387066688064,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,ablang1,currab_paired,shadow,0.0019146483621479552,-0.23982708424697685,0.2428487924881921,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,ablang1,currab_unpaired,primary,-0.01352785840446562,-0.26210327501650205,0.24624673937573838,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,ablang1,currab_unpaired,shadow,-0.08617952134874128,-0.35166990138866283,0.19243669333281319,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,esm2,primary,0.10292055577407648,-0.14042280809378918,0.3540060396547667,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,esm2,shadow,0.03372759877899542,-0.2329680731267105,0.29327808368353164,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,esmc600m,primary,-0.18003769862798996,-0.3959370424718032,0.055527730635654464,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,esmc600m,shadow,-0.3479921552870009,-0.702493237271721,-0.018844498528374793,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,currab_paired,primary,-0.1389089984658324,-0.44227312405904134,0.15154567235781807,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,currab_paired,shadow,-0.015788937792365933,-0.2880449218514525,0.261431061780011,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,currab_unpaired,primary,-0.12840294543607736,-0.4071715825869713,0.15476801130506715,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm1b,currab_unpaired,shadow,-0.10388310750325516,-0.39444165406403714,0.19137937522228846,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm2,esmc600m,primary,-0.28295825440206646,-0.5542737519299542,0.0057099530726301105,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm2,esmc600m,shadow,-0.3817197540659963,-0.6674932950808677,-0.0930463043259986,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm2,currab_paired,primary,-0.2418295542399089,-0.5657923109737444,0.08646203559121964,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm2,currab_paired,shadow,-0.049516536571361354,-0.3356016253247673,0.24331277917932576,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm2,currab_unpaired,primary,-0.23132350121015383,-0.5239777676853133,0.06228009329901793,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esm2,currab_unpaired,shadow,-0.13761070628225058,-0.42359443476170666,0.15902574386125687,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esmc600m,currab_paired,primary,0.041128700162157555,-0.22798546802850417,0.3062110571213709,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esmc600m,currab_paired,shadow,0.33220321749463494,0.06040072853182569,0.6078032628989514,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esmc600m,currab_unpaired,primary,0.051634753191912616,-0.21510950842021426,0.31432016160753035,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,esmc600m,currab_unpaired,shadow,0.2441090477837457,-0.013420673652931451,0.5350505522739739,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,currab_paired,currab_unpaired,primary,0.010506053029755059,-0.23513230688777967,0.25817784380029746,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B1,currab_paired,currab_unpaired,shadow,-0.08809416971088924,-0.31583101425641846,0.15929425498585617,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablingua,primary,-0.09611923311963488,-0.3740487340055866,0.18595780560999717,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablingua,shadow,-0.3931155263641734,-0.7589047161149389,-0.04966012283607786,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablang2_paired,primary,-0.15095060843008526,-0.4687040823477286,0.15698785605253984,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablang2_paired,shadow,-0.36720890469021267,-0.7200978520475787,-0.013366046363924812,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablang2_unpaired,primary,0.1664466622435017,-0.19008651898231035,0.5331796104525345,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablang2_unpaired,shadow,-0.43262111993483554,-0.78934651127568,-0.09542100576706888,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablang1,primary,-0.13706852477273818,-0.3934638241190969,0.10843700244102937,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,ablang1,shadow,-0.4154868655734592,-0.7335247428328903,-0.10734418998529884,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,esm1b,primary,-0.18943850199381507,-0.5155887756818607,0.12497350021644874,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,esm1b,shadow,-0.18839296882535206,-0.5266769574012284,0.13920749852686745,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,esm2,primary,0.00874587635935093,-0.3191272806238245,0.31427755002622265,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,esm2,shadow,-0.14503723898051699,-0.4765135058650264,0.17499704419830683,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,esmc600m,primary,-0.1428756949342327,-0.4692098299662272,0.1705189875614494,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,esmc600m,shadow,-0.4488864239351249,-0.7999265023219733,-0.12497764281284666,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,currab_paired,primary,-0.268347469376929,-0.5679846863687775,0.014175305543122367,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,currab_paired,shadow,-0.3745675499056592,-0.7567031218681806,-0.007042800644297762,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,currab_unpaired,primary,-0.13687385747462139,-0.41127000973548417,0.13170339678540643,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,scratch,currab_unpaired,shadow,-0.27790086063337915,-0.6115227028175636,0.045106107805982024,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,ablang2_paired,primary,-0.05483137531045038,-0.30015763235680837,0.18747047789302843,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,ablang2_paired,shadow,0.025906621673960746,-0.29839656971119066,0.3310580600926904,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,ablang2_unpaired,primary,0.26256589536313657,0.007527174773039643,0.5351291780118588,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,ablang2_unpaired,shadow,-0.039505593570662134,-0.35322585164764786,0.2554186791549492,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,ablang1,primary,-0.0409492916531033,-0.18595056769288618,0.11218240584856189,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,ablang1,shadow,-0.022371339209285784,-0.29592657913396386,0.2375549922754735,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,esm1b,primary,-0.09331926887418017,-0.253068455354667,0.06204617935934176,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,esm1b,shadow,0.20472255753882138,-0.061326137001131785,0.45887262791763106,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,esm2,primary,0.10486510947898582,-0.10431901378396116,0.32317198235311595,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,esm2,shadow,0.24807828738365645,-0.03377167560436107,0.518757585242942,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,esmc600m,primary,-0.0467564618145978,-0.2703188107337481,0.17001244462566606,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,esmc600m,shadow,-0.05577089757095144,-0.294420623190609,0.18143241964740509,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,currab_paired,primary,-0.17222823625729408,-0.36414606953844614,0.008846461920090361,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,currab_paired,shadow,0.01854797645851418,-0.30130252838134763,0.32080395427750913,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,currab_unpaired,primary,-0.040754624354986495,-0.21688704549530408,0.12994452464727702,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablingua,currab_unpaired,shadow,0.11521466573079427,-0.11433365845385893,0.352853426521207,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,ablang2_unpaired,primary,0.317397270673587,-0.0019719818491994974,0.6459952495716232,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,ablang2_unpaired,shadow,-0.06541221524462287,-0.3845572942568932,0.2507283181320002,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,ablang1,primary,0.013882083657347081,-0.20695377867898831,0.23651218355437856,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,ablang1,shadow,-0.048277960883246526,-0.3490861298125467,0.2361037366184187,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,esm1b,primary,-0.03848789356372979,-0.31841266479021246,0.23298163884951717,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,esm1b,shadow,0.17881593586486064,-0.13111807917371207,0.47230453255735794,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,esm2,primary,0.1596964847894362,-0.09770857610820256,0.4158012201756605,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,esm2,shadow,0.2221716657096957,-0.07296848061644001,0.519027583981737,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,esmc600m,primary,0.008074913495852579,-0.2805075539482965,0.28841642332665685,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,esmc600m,shadow,-0.08167751924491219,-0.3325528068307005,0.15971705001077505,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,currab_paired,primary,-0.11739686094684369,-0.38616528275572226,0.13622476907423983,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,currab_paired,shadow,-0.007358645215446566,-0.280770218225173,0.2603166668503372,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,currab_unpaired,primary,0.014076750955463884,-0.2192688759462333,0.23791689755004086,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_paired,currab_unpaired,shadow,0.08930804405683353,-0.18971473846906498,0.3603399624059224,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,ablang1,primary,-0.30351518701623986,-0.565802542368571,-0.029305063059300696,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,ablang1,shadow,0.01713425436137635,-0.26071879834304623,0.29515343536565286,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,esm1b,primary,-0.35588516423731675,-0.6679622826752839,-0.061226708212017006,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,esm1b,shadow,0.2442281511094835,-0.0555586173210615,0.5537403377485862,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,esm2,primary,-0.15770078588415076,-0.5133982093245895,0.1794662228337038,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,esm2,shadow,0.2875838809543186,-0.023660136446540737,0.5937536375022229,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,esmc600m,primary,-0.3093223571777344,-0.651247294155168,0.013038469832620362,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,esmc600m,shadow,-0.016265304000289308,-0.29017923437518833,0.26319128966625793,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,currab_paired,primary,-0.4347941316204307,-0.760304492196919,-0.1342796808407632,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,currab_paired,shadow,0.05805357002917631,-0.2411473568574882,0.36339540893648864,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,currab_unpaired,primary,-0.30332051971812307,-0.5690089961628855,-0.05615682837403868,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang2_unpaired,currab_unpaired,shadow,0.15472025930145641,-0.11575856738620334,0.425203827281057,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,esm1b,primary,-0.05236997722107687,-0.2444008156105324,0.12613888787634578,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,esm1b,shadow,0.22709389674810715,-0.06540800436043444,0.505864104518184,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,esm2,primary,0.14581440113208913,-0.05224686316501947,0.3480792852095612,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,esm2,shadow,0.27044962659294225,0.005513667471614885,0.5446501072542165,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,esmc600m,primary,-0.005807170161494502,-0.22718454290319373,0.21346051604659463,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,esmc600m,shadow,-0.03339955836166566,-0.254481836012852,0.20727153236483298,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,currab_paired,primary,-0.1312789446041908,-0.31493340068393283,0.0460790486983309,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,currab_paired,shadow,0.04091931566779996,-0.2366540343673141,0.30955887723852077,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,currab_unpaired,primary,0.0001946672981168017,-0.16102766578580127,0.16398077011108397,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,ablang1,currab_unpaired,shadow,0.13758600494008005,-0.09559343950248059,0.37360950517065716,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,esm2,primary,0.198184378353166,-0.04264159791263533,0.444589305218355,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,esm2,shadow,0.04335572984483507,-0.20986507380450214,0.291732343037923,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,esmc600m,primary,0.04656280705958237,-0.1943492583286615,0.2894134097629121,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,esmc600m,shadow,-0.26049345510977284,-0.5326255244973263,0.015949409979361055,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,currab_paired,primary,-0.07890896738311391,-0.3140808234980077,0.16472121344672305,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,currab_paired,shadow,-0.18617458108030718,-0.4824034579006242,0.09545083987860005,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,currab_unpaired,primary,0.052564644519193675,-0.1497839598008144,0.2612681000320995,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm1b,currab_unpaired,shadow,-0.0895078918080271,-0.34785078013384785,0.18413979977737233,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm2,esmc600m,primary,-0.1516215712935836,-0.40647900546038596,0.10133559026835878,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm2,esmc600m,shadow,-0.3038491849546079,-0.5968543623700553,-0.02376619209477938,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm2,currab_paired,primary,-0.2770933457362799,-0.5074957105848524,-0.0543287259561048,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm2,currab_paired,shadow,-0.22953031092514226,-0.5269731009448015,0.07266535523496982,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm2,currab_unpaired,primary,-0.1456197338339723,-0.3711858296100004,0.0815918510342821,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esm2,currab_unpaired,shadow,-0.13286362165286217,-0.39690528563511224,0.13308926747168992,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esmc600m,currab_paired,primary,-0.12547177444269628,-0.37907084123587903,0.11790501512127151,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esmc600m,currab_paired,shadow,0.07431887402946562,-0.16532511534514258,0.3175115856123559,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esmc600m,currab_unpaired,primary,0.006001837459611304,-0.215972418843964,0.23742286776318955,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,esmc600m,currab_unpaired,shadow,0.17098556330174572,-0.05173128210468065,0.39371899498833524,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,currab_paired,currab_unpaired,primary,0.13147361190230758,-0.0835030655802032,0.34653259030094846,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,B2,currab_paired,currab_unpaired,shadow,0.09666668927228009,-0.15872039088496456,0.36075782187191036,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablingua,primary,-0.06554377520525888,-0.3452165580090179,0.19911874194204063,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablingua,shadow,-0.1403928215121045,-0.511374776157332,0.18129634150752283,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablang2_paired,primary,0.08927693779085893,-0.227692143711043,0.4011546900242932,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablang2_paired,shadow,-0.14242640836739245,-0.474834531619225,0.1863656738658006,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablang2_unpaired,primary,-0.08166543937023771,-0.4079968381811071,0.23994880723364564,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablang2_unpaired,shadow,0.003167187726056134,-0.3345032986299491,0.3290576263710304,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablang1,primary,-0.12474297888484998,-0.4479482474150481,0.18090414942046731,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,ablang1,shadow,-0.11206690470377605,-0.44958427923697014,0.17816978619422433,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,esm1b,primary,-0.06828239817678187,-0.3666743396240988,0.21664720405766993,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,esm1b,shadow,0.05152483339662905,-0.24087238664980287,0.34714572459091353,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,esm2,primary,0.10886547889238526,-0.18550459838207856,0.39006239043341717,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,esm2,shadow,-0.13722337322470582,-0.4613924415023239,0.1551759319540889,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,esmc600m,primary,-0.20857589627489623,-0.533546166949802,0.10890380247139582,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,esmc600m,shadow,-0.19987935195734471,-0.512274600841381,0.10456095801459409,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,currab_paired,primary,-0.15493571905442222,-0.4493451147903631,0.13859110879309383,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,currab_paired,shadow,0.00034143895278742286,-0.31470326906369056,0.3100095301498601,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,currab_unpaired,primary,-0.13385690288779173,-0.373512637173688,0.10877709918551977,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,scratch,currab_unpaired,shadow,-0.17665978419927902,-0.5312736646628674,0.16010223965585949,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,ablang2_paired,primary,0.15482071299611783,-0.0840502338644899,0.40728671168103614,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,ablang2_paired,shadow,-0.002033586855287949,-0.2963748390291945,0.294934879703286,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,ablang2_unpaired,primary,-0.016121664164978823,-0.32489388312822515,0.27468056090084114,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,ablang2_unpaired,shadow,0.14356000923816065,-0.16924709802792395,0.4485701125345111,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,ablang1,primary,-0.05919920367959109,-0.3059066007166734,0.16219214215690694,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,ablang1,shadow,0.028325916808328466,-0.27067701669386884,0.34239877535973046,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,esm1b,primary,-0.0027386229715229992,-0.19522494622218767,0.18400824746967812,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,esm1b,shadow,0.19191765490873355,-0.07740365723033019,0.49574313693576383,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,esm2,primary,0.17440925409764416,-0.06952654756145712,0.4249230225880938,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,esm2,shadow,0.003169448287398683,-0.262504643569758,0.2920305776007377,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,esmc600m,primary,-0.14303212106963734,-0.3846729396302023,0.10856019361519507,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,esmc600m,shadow,-0.05948653044524021,-0.28027563683780626,0.17222722371419266,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,currab_paired,primary,-0.08939194384916334,-0.3111712390993848,0.1204625400496115,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,currab_paired,shadow,0.14073426046489193,-0.1786220992052997,0.4794003286479428,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,currab_unpaired,primary,-0.06831312768253284,-0.2765694889021509,0.1536529070065342,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablingua,currab_unpaired,shadow,-0.036266962687174525,-0.3044701688083602,0.22348671489291716,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,ablang2_unpaired,primary,-0.17094237716109664,-0.470048514118901,0.12779659106407626,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,ablang2_unpaired,shadow,0.1455935960934486,-0.15470520537576557,0.4467463899541783,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,ablang1,primary,-0.2140199166757089,-0.5064890837963717,0.05713721440162184,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,ablang1,shadow,0.030359503663616415,-0.2961129635940363,0.359356771280736,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,esm1b,primary,-0.15755933596764082,-0.4437363277246923,0.11789483141016033,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,esm1b,shadow,0.1939512417640215,-0.09713666939441068,0.481293381585015,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,esm2,primary,0.01958854110152633,-0.28143677299405323,0.31001720192991655,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,esm2,shadow,0.0052030351426866316,-0.31035674766257954,0.3111199926446985,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,esmc600m,primary,-0.2978528340657552,-0.5879822572072347,-0.024309778802188948,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,esmc600m,shadow,-0.05745294358995226,-0.32326409434094844,0.20564838456518844,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,currab_paired,primary,-0.24421265684528115,-0.5353272644090064,0.04408916544031212,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,currab_paired,shadow,0.14276784732017989,-0.1713612786045781,0.43751763767666235,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,currab_unpaired,primary,-0.22313384067865066,-0.48195032072655947,0.030047831711945503,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_paired,currab_unpaired,shadow,-0.03423337583188658,-0.34811111320683985,0.2670484442769744,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_unpaired,ablang1,primary,-0.04307753951461227,-0.3641293914229782,0.2621928874357247,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_unpaired,ablang1,shadow,-0.11523409242983218,-0.43125950672008373,0.20094229674633637,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_unpaired,esm1b,primary,0.013383041193455826,-0.3189849152977084,0.3398374999011004,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_unpaired,esm1b,shadow,0.048357645670572914,-0.2618702164402715,0.3605730192160897,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
FULL,C,ablang2_unpaired,esm2,primary,0.19053091826262297,-0.1374044406561204,0.5348042170206706,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
