id,generator,extraction_status,error,Q_pH5,Q_pH6,Q_pH6_5,Q_pH7,Q_pH7_4,Q_pH8,Q_range_4_10,max_abs_dQ_dpH,pH_at_max_abs_dQ_dpH,mean_abs_dQ_dpH_5_8,charge_transition_width,number_of_major_switch_regions,Q_CDR_pH6_5,Q_CDR_pH7_4,Q_full_with_termini_pH7_4,n_sidechain_sites,n_excluded_cys_sentinel,n_termini_sites_seen
ADI-47186,abodybuilder2,SUCCESS,,10.475150672313399,7.527209811349446,6.004815789731102,4.853767440759691,4.22846769777398,3.82596466133475,22.023613265551898,11.10957409854964,10.0,2.221069792267941,0.75,2,3.7452846344829,2.2361519737430426,3.3232945369867775,102,8,8
ADI-47187,abodybuilder2,SUCCESS,,14.956108351563165,11.76335688006687,10.41110263681751,9.073118453247755,7.998525543998354,6.886227320742079,26.847640783707195,11.202821872499777,10.0,2.7717947542484467,1.0,2,-3.6281494569874906,-5.931321410260727,7.08760776543899,104,8,8
ADI-47188,abodybuilder2,SUCCESS,,5.050461152474279,4.097117010182912,3.9810193952729938,3.8414264325673577,3.5137409838475095,2.7795641357170187,19.13992015649996,12.014721685795994,10.0,0.8922153095063714,0.75,2,-6.011159510007937,-6.189781874058771,2.673600243556055,110,8,8
ADI-47189,abodybuilder2,SUCCESS,,11.151293565667647,7.82664400128801,6.7947975157083516,6.26028712104512,5.99096777843049,5.69721146672191,27.570422316007644,15.903681440474163,10.0,1.9176802904963544,0.75,2,0.5007796664586478,-0.0024016926905394698,4.9865166538136405,118,8,8
ADI-47190,abodybuilder2,SUCCESS,,17.05826493602455,12.631291516936386,10.890056961321509,9.645835857036246,8.760680616915751,8.207067380835008,22.66417415856521,10.059466327898225,10.0,2.9468673120995748,0.75,2,5.899046749295938,4.653163652545545,8.354011148399769,106,8,8
ADI-47191,abodybuilder2,SUCCESS,,13.161008057543492,9.627878975785054,8.251032498656743,7.152581797282817,6.406546955626476,5.914954965676117,22.232190055041144,10.714002213556377,10.0,2.452740828330384,0.5,2,1.606701901097026,0.34489178712262825,5.4379531580373675,100,8,8
ADI-47192,abodybuilder2,SUCCESS,,13.327263691826642,8.31809942546396,5.892968430635749,3.925587278694192,2.5560260490995477,1.43456388919114,33.765120710018074,11.234571664779153,10.0,3.983170085724139,1.25,2,1.7949226218453058,-1.3562798667469311,1.6621197039519202,112,8,8
ADI-47193,abodybuilder2,SUCCESS,,12.328626796951951,9.044757887603483,7.496548446028136,6.5350702296681185,6.004702214601924,5.476341458471997,20.322153782985094,8.35133527302483,10.0,2.3017695884346283,0.75,2,-3.6195827888436334,-3.9660847747315384,4.828873908081999,94,8,8
ADI-47194,abodybuilder2,SUCCESS,,11.649716465757006,8.876503118585083,8.326155248708073,8.097935189157921,7.992619969897068,7.874658899448435,17.26430090995665,10.10140860969878,10.0,1.3546505656439873,0.5,2,0.04179709277261856,-0.005823823069158629,7.141765420184076,84,8,8
ADI-47195,abodybuilder2,SUCCESS,,11.78238010504731,8.605552787467547,7.4319931648836866,6.603766574174736,6.133193149386434,5.766860999132872,26.099074403476287,15.01848327122682,10.0,2.0729659344320046,0.75,2,0.06488013545180427,-0.0372880103798926,5.10489806939841,98,8,8
ADI-47196,abodybuilder2,SUCCESS,,10.383871972095907,8.077588714856768,6.91267600608892,6.058323339747967,5.300139313289592,4.407373393749969,22.56666223672851,11.792665018499406,10.0,2.019254580798116,0.75,1,-1.7225453731971194,-2.7048379445492223,4.140158498377909,94,8,8
ADI-47197,abodybuilder2,SUCCESS,,14.206356319675224,12.244941706257421,12.03449316560133,11.875372551064011,11.567842428311852,10.865686660931368,25.379271117613012,12.812012728379774,10.0,1.3179617517218563,0.75,2,4.0067448603274505,3.6506063838993645,10.502242633059405,118,8,8
ADI-47198,abodybuilder2,SUCCESS,,12.592794077077645,9.551839014899326,7.895469215552586,6.754774598819951,6.165711260256583,5.746554062987333,23.40724397886988,12.093845468533083,10.0,2.287831724025121,0.75,2,-0.504043063903798,-1.8384835541963143,5.190785428502187,100,8,8
ADI-47199,abodybuilder2,SUCCESS,,10.45683608374263,7.561206555046956,6.733385176919954,6.255941870202238,6.0023877982516565,5.735061270104413,22.31005897886666,11.070660386814879,10.0,1.6734494359564385,0.75,2,0.6125569426952163,0.06157226780771918,5.3841950164512005,96,8,8
ADI-47200,abodybuilder2,SUCCESS,,13.35421373542518,11.158377796187573,9.984961053140204,8.853008567883432,7.982017020507161,7.135684586280311,23.872041730419802,13.003348483758742,10.0,2.121997842522709,0.75,2,-2.788743378444014,-4.0753975140945835,7.252880690869832,116,8,8
ADI-47201,abodybuilder2,SUCCESS,,10.962050315157938,6.446657355042354,5.0175276572512635,4.342436973214915,4.056149313546062,3.84115056629365,22.57499624836606,9.996145753220414,10.0,2.425366395418174,1.0,2,-3.7326154631573845,-3.987766566422443,3.11454504923095,92,8,8
ADI-47202,abodybuilder2,SUCCESS,,10.620000859434091,7.681778784371382,6.722616809497937,6.248188961840613,6.041895422192485,5.886304322239326,17.229202243995893,8.962804224376102,10.0,1.6175453385066292,0.5,2,0.22859521283487183,0.014782882413087117,5.38832687908759,92,8,8
ADI-47203,abodybuilder2,SUCCESS,,11.540541167256205,8.404842296610415,6.8964285481160355,5.589424732657517,4.675054070423739,4.142677275072665,22.700085598600342,10.628321933400523,10.0,2.4932367849437997,0.75,2,2.0775866440130075,0.5802913369570682,4.171135257755523,118,8,8
ADI-47204,abodybuilder2,SUCCESS,,7.890614668583563,5.59455503589237,4.436593540938528,3.598794765826103,3.16931833302894,2.914293749290859,19.202584889857977,9.635370420790009,10.0,1.689939735118711,0.5,2,-2.093422313609738,-2.883539012826253,2.6242807811459143,106,8,8
ADI-47205,abodybuilder2,SUCCESS,,13.29654435314396,8.650947981578458,7.200831769503183,6.409160277274142,5.981265628526293,5.514201280441999,26.626283461155374,12.202078263424704,10.0,2.6598196041522257,0.75,2,0.8413505230750068,0.043200204950023635,5.387733812173238,94,8,8
ADI-47206,abodybuilder2,SUCCESS,,12.162797542252928,7.387158492784189,6.429232289322498,5.890076669230741,5.349764073132969,4.68707308783717,22.230111989270753,9.767808846576855,4.0,2.645077026549877,1.25,2,-1.717741282526875,-1.972840131967744,4.233136597366384,94,8,8
ADI-47207,abodybuilder2,SUCCESS,,11.163036281814412,9.294272281828494,8.63780709667659,8.22875955385038,8.011046114626332,7.7925543541525055,19.88920575357395,13.62678643514863,10.0,1.1993201938124518,0.5,2,3.9978355997089636,3.9505653818240156,6.973175303018657,112,8,8
ADI-47208,abodybuilder2,SUCCESS,,13.136674637736055,9.083268651170679,7.44398191867025,6.508467163689305,6.049657262627523,5.648067536266858,22.384663761980235,8.185367087509832,10.0,2.548301816130759,1.25,2,3.112123863808042,2.132633718311226,5.0923959778219885,100,8,8
ADI-47209,abodybuilder2,SUCCESS,,9.506294261329364,6.5255405152245345,6.168614905003426,6.037271448168149,5.958627432862535,5.820234156709881,20.52830225417099,11.165198641993944,10.0,1.3875466616688787,0.75,2,-1.9467724829278246,-2.024314791654011,4.807125700504412,104,8,8
ADI-47212,abodybuilder2,SUCCESS,,12.27422890235055,8.452827825466178,7.1306909868800865,6.388296592413049,6.011450687040275,5.634610454050226,25.91947440891854,13.316447969401448,10.0,2.2910206927911263,0.75,2,-7.985919630964817,-8.088656150621036,5.918678549929346,100,8,8
ADI-47213,abodybuilder2,SUCCESS,,8.876150770276398,5.066969404381626,3.630631249855204,2.636747421236163,2.0737114920006183,1.5692060086626134,25.234182534198933,9.690854978255604,10.0,2.5170903721408115,1.0,2,2.082907141004072,1.977519714260698,0.8409833443030461,94,8,8
ADI-47214,abodybuilder2,SUCCESS,,13.611481263167276,11.064062704455932,10.313597940842117,9.823690370158161,9.25781727209713,8.497349500945964,17.488577279542234,8.521155725758257,10.0,1.7473856380599868,0.75,1,-0.10059768767701216,-0.7186709347290673,8.23837326254809,74,8,8
ADI-47215,abodybuilder2,SUCCESS,,14.756474547334076,10.540960769580314,8.63191690920138,7.150963779853037,6.372155246842773,5.975829554758268,24.055281189765278,8.998850795217692,4.0,2.9687727725245243,1.25,2,1.6231865374552923,0.24653458183553623,5.785492373797978,100,8,8
ADI-47216,abodybuilder2,SUCCESS,,13.796544191640619,11.360155301485939,10.446872427747476,9.7630145347958,9.031521012218487,8.160008814950157,23.308943082265902,13.52301283480843,10.0,1.9189861624032434,0.75,1,1.991839484393881,1.059825841125322,8.219231790053556,92,8,8
ADI-47217,abodybuilder2,SUCCESS,,12.108287190902063,6.800635958975176,5.1958080348571345,4.403067897311947,4.0333071975983685,3.6970772938769243,28.209845422262898,13.004732672350077,10.0,2.875704570689213,0.75,2,-1.5666942339365517,-2.0018830387761417,3.068169532332991,102,8,8
ADI-47218,abodybuilder2,SUCCESS,,12.319150103775192,10.056352155007646,8.997361933082894,8.30159923561893,7.828891705704664,7.222235248586715,22.091021554435578,14.128425083023636,10.0,1.739788202246521,0.75,1,-1.714058527095641,-2.2293258519625496,7.023814882314632,104,8,8
ADI-47219,abodybuilder2,SUCCESS,,9.171246697614082,7.546413739009934,6.896217404379318,6.367565325287718,6.040606390652689,5.722849459831767,22.002243313735505,14.122880468310981,10.0,1.2324902064540864,0.75,2,4.016711089880005,3.951237763111003,5.249410332590071,114,8,8
ADI-47220,abodybuilder2,SUCCESS,,14.010628021567406,9.957413399107981,8.695757390890824,7.812161246034543,7.028391650142829,6.316044006258173,24.08468253118403,10.989670651590725,10.0,2.630248351402451,0.75,2,-3.381242986144718,-3.9407783829197607,5.9408639680982605,106,8,8
ADI-47221,abodybuilder2,SUCCESS,,10.56685182116444,7.185875370700873,6.480173329964824,6.147188256236964,5.977032151781715,5.76920469641478,25.336361458511156,13.575636372382434,4.0,1.7695451284509969,0.75,2,-3.914079128627234,-4.014648605554128,4.992924718980227,120,8,8
ADI-47222,abodybuilder2,SUCCESS,,9.45323109829974,5.850784970720261,4.918348462341902,4.350269812759528,4.057581312284585,3.818679952887843,20.918386708191544,9.173691372516977,4.0,2.0055684152652407,1.0,2,-3.2436263147871527,-3.937810616839363,4.018953550752418,100,8,8
ADI-47223,abodybuilder2,SUCCESS,,12.076427901282926,9.174022198937958,8.475910752075501,8.146866091216738,7.981495732159786,7.7854955461241975,19.520076254199946,9.92429527330518,10.0,1.5248293244715545,0.75,2,-7.622324429218182,-7.95980231025709,6.795128534727401,92,8,8
ADI-47224,abodybuilder2,SUCCESS,,10.370267285256837,6.642356748709918,5.600061216440176,4.790896382415057,4.235417281242382,3.816215299381719,23.548449881536868,11.272369018623069,10.0,2.2655974829802297,0.75,2,3.3767783766519663,2.2853745079989456,3.489478750996609,100,8,8
ADI-47225,abodybuilder2,SUCCESS,,14.936200783596092,10.613451426369616,8.115092379573674,5.604703496580374,3.6251510539055105,2.3847488015619853,28.369681316955017,10.986170477301453,10.0,4.114833508142628,0.75,2,-4.211433949445818,-6.8351630320140035,2.7826770009633486,88,8,8
ADI-47226,abodybuilder2,SUCCESS,,10.958959800663374,7.056794314873966,5.900006780907796,5.3044123032260115,5.022261050357478,4.7594239488486245,26.02681532872813,12.519852409255908,10.0,2.181763254388119,0.75,2,-6.6195146460349354,-6.977266368584442,3.9192440985874795,106,8,8
ADI-47227,abodybuilder2,SUCCESS,,14.22049799788407,9.930651545319538,8.685644448438294,7.903779984288619,7.089008144090923,5.881400378033196,26.235630197836265,8.593048541510996,4.0,2.8979817994863857,1.5,2,6.532649451448879,5.109402758396783,6.109524808616107,108,8,8
ADI-47228,abodybuilder2,SUCCESS,,16.88770748073589,12.519448605611888,11.11490558666096,10.387128071074299,10.044952651238482,9.749845645552545,24.676337593283826,12.265051617630878,10.0,2.431725487349288,0.75,2,2.865354946405617,2.095271331282184,8.978989458155558,106,8,8
ADI-47229,abodybuilder2,SUCCESS,,17.78555408581068,13.017426439564376,10.7744259310272,9.230945404582577,8.379199291571686,7.859784574950158,24.74951095638833,10.918793410699413,10.0,3.2705520580855594,0.75,2,0.6340862807715525,-1.5994075839071316,7.79929235450704,104,8,8
ADI-47230,abodybuilder2,SUCCESS,,12.289038655603285,8.604090942114095,7.194474087717337,6.428870787154604,6.08752393845589,5.850274951773705,21.256887338589095,10.515654461940303,10.0,2.171366247991123,0.75,2,-3.362614856887502,-3.932726582185583,5.755414253684099,92,8,8
ADI-47231,abodybuilder2,SUCCESS,,5.7817285203739495,2.8774069803358113,2.319385876293249,2.0707713551975204,1.9050212137103044,1.604071560974094,24.203956889931234,12.187816794655483,10.0,1.5366058389646748,0.75,2,-5.992479656844115,-6.0485033356176805,0.7572718750958984,96,8,8
ADI-47232,abodybuilder2,SUCCESS,,12.858074524305781,9.470796245804781,8.593227107826857,8.185620349346738,7.987591949252849,7.7677023386249004,19.607323789535556,8.861383565817249,10.0,1.7683014501842595,0.75,2,0.18944949390383425,-0.003105124972353268,7.170589803346705,100,8,8
ADI-47233,abodybuilder2,SUCCESS,,14.377978145134733,11.009097550413728,9.87797424474128,9.260910239344604,8.895597917975776,8.477629143010654,17.91465895284239,9.564185270448263,10.0,1.9816070805630968,0.75,1,-2.2823617962077605,-2.913425101674159,7.459966780845496,96,8,8
ADI-47234,abodybuilder2,SUCCESS,,9.378786720593826,5.073190434995152,3.4699569427835275,2.5486018286371754,2.131312042557775,1.8679004248435118,23.584713306919618,10.238678235946505,10.0,2.5536580993716105,1.0,2,0.873609642406976,0.07801251980571211,1.3543968438013034,94,8,8
ADI-47235,abodybuilder2,SUCCESS,,9.210652347448672,6.262161153740742,5.218795841114389,4.21354498863621,3.053223288588847,1.3477388130481658,29.820404701118953,13.996245415887508,10.0,2.752099826986216,1.0,2,-4.087563002762119,-5.124083495670682,2.2335980951541314,101,8,8
ADI-47236,abodybuilder2,SUCCESS,,12.311225186742591,9.419477546415575,8.14248988104525,7.088969907556992,6.237779708367461,5.390472796270705,25.06055228857685,11.149409518647687,10.0,2.3498088668748376,1.0,2,0.23532850557918916,-0.024656481247273376,5.462701351361738,108,8,8
ADI-47237,abodybuilder2,SUCCESS,,12.443227306219349,6.617712588656592,4.2673936656541045,2.866061003306429,2.2223690479625438,1.8374454868701329,28.387235350393276,11.876197454184808,10.0,3.540544205583359,1.25,2,-4.575665919001583,-5.813255139186378,0.9511475692197883,98,8,8
ADI-47238,abodybuilder2,SUCCESS,,14.791272909364121,12.677628929897928,11.422558296727582,10.380552407145657,9.56052942521567,8.665014648825116,24.372864902423007,15.32950746846264,10.0,2.0736402533474347,0.75,1,4.639186601808164,3.472702867278777,8.318403382786535,96,8,8
ADI-47239,abodybuilder2,SUCCESS,,10.687460005086454,8.533514685966708,8.17320474462095,7.985740200933071,7.77197131390502,7.273727514649352,24.960247140173344,14.472237111469598,10.0,1.2957306132288129,0.75,2,-1.9787111411268037,-2.198981263682556,7.393636660483421,128,8,8
ADI-47240,abodybuilder2,SUCCESS,,14.028250642609507,10.05339787271927,8.687310080174125,7.45512639944779,6.5898109556021645,6.107456898150641,21.754839717003144,8.658694567291334,10.0,2.694719230108718,1.25,2,0.45832879867244003,-1.404233624551944,5.830111463142796,114,8,8
ADI-47241,abodybuilder2,SUCCESS,,16.675736560737167,13.302160206764706,10.920457568819865,8.682515523141126,7.112790768562724,6.170718102097317,27.737941381580224,12.934800543366531,10.0,3.4238920651852447,0.75,2,-0.6055613468028598,-3.086167211923061,6.428882508955229,116,8,8
ADI-47243,abodybuilder2,SUCCESS,,14.157282737935024,9.975864401248291,8.666505911948786,7.736624822122992,7.180954629298004,6.7554505705982555,26.8523086424294,10.723300411719586,10.0,2.57569986107991,1.0,2,-3.8401632653746383,-4.79490178690164,6.019503782135407,106,8,8
ADI-47244,abodybuilder2,SUCCESS,,12.575956524166962,10.482901672538501,9.386039469246766,8.576700291856538,8.12812585454072,7.792762635489964,18.826601055997912,8.937137945288432,10.0,1.6186745603059658,0.75,2,0.42212281474492697,-0.0034570340497669383,6.947630375593974,90,8,8
ADI-47246,abodybuilder2,SUCCESS,,7.801530120382029,5.036892303914155,3.8639156947344175,2.875192851724835,2.287159545625982,1.9450900750043876,22.906339980366614,13.424665315130014,4.0,2.0344256991370853,0.5,2,1.8098674066343952,0.3262010558360675,1.6306780254702085,114,8,8
ADI-47247,abodybuilder2,SUCCESS,,7.592276424124798,4.774430058300424,4.272814051631048,4.059935825251421,3.9216143256421834,3.6743353299762167,21.56420618077446,11.755393768517,10.0,1.4380059071515703,0.75,2,2.018280601399423,1.937001014060265,3.0805923054294824,94,8,8
ADI-47248,abodybuilder2,SUCCESS,,9.59360310090115,8.179527843343902,8.049049747590619,7.989124457071388,7.913593275331923,7.716749150441242,18.57492290424825,11.92951702971385,10.0,0.7597111979966151,0.75,2,0.029380415121615266,-0.055025099046997705,6.813652709158715,98,8,8
ADI-47249,abodybuilder2,SUCCESS,,7.150288751029528,3.4875606594662436,2.600739498094721,2.1951430886760033,2.013188500722514,1.847867600821608,17.198460657544096,7.23393867736101,4.0,1.8588748505126287,1.5,2,-0.0025126581614006716,-0.04180983307044528,0.7341830877706682,110,8,8
ADI-47250,abodybuilder2,SUCCESS,,11.889577505688258,7.99819312816172,6.865838493536509,6.289607527145739,6.015499322054223,5.754462965378931,24.546644289758916,11.104746005130114,10.0,2.163782013023432,1.0,2,0.5094375169947243,0.053528636148070685,5.422631113714589,104,4,8
ADI-47251,abodybuilder2,SUCCESS,,10.513830200750931,7.908471976955587,7.134603880662921,6.518474640264429,6.163302250575395,5.955811699724494,18.06126922021624,9.270799164072386,4.0,1.608765182204721,0.75,2,1.0302901556888415,0.17378917658289128,5.3992913666044835,104,8,8
ADI-47252,abodybuilder2,SUCCESS,,10.30145154053654,6.491907334622062,5.1226482032107015,4.403366359340493,4.088542840273396,3.8802959646561317,21.040692701755418,11.153336903831242,10.0,2.1677722047830397,0.5,2,0.29831342648229053,0.009573909457967766,3.4582536276952465,90,8,8
ADI-47253,abodybuilder2,SUCCESS,,9.367456999511045,8.226689635940525,8.071249550422493,8.007806238360553,7.954584559576254,7.835499865110306,12.358320679265361,9.31854514336682,10.0,0.5704284606234771,0.75,1,-3.9364270581141216,-4.01733345398394,6.875024526343594,92,8,8
ADI-47254,abodybuilder2,SUCCESS,,9.875385862725299,7.654171229482692,6.944200996957891,6.401394823547154,6.098723595249771,5.8842061381986595,18.967668629306015,9.580277330520758,10.0,1.4276546475816037,0.75,2,-1.1189057911034894,-1.88477235194254,5.28671460847574,98,8,8
ADI-47255,abodybuilder2,SUCCESS,,10.131251154304536,8.31812139699535,8.096860765478512,8.00545028309011,7.921122886764867,7.724440500226896,17.72491549963327,11.925167741682092,10.0,0.908175422571442,0.75,1,-1.9567792134513928,-2.011612168604989,7.024466923664008,94,8,8
ADI-47256,abodybuilder2,SUCCESS,,11.887260595071105,7.8495800809342775,6.757524855436226,6.242268067503897,6.00114435064198,5.755192529108345,25.284947807833415,11.666758392132536,10.0,2.163071340242792,0.75,2,-3.641811024491138,-3.9767806706384703,4.957134128708822,104,8,8
ADI-47257,abodybuilder2,SUCCESS,,8.914109605014382,6.6485901964467455,6.229146466349457,6.052216494218051,5.940384697533511,5.741649749423535,20.90631031361115,14.816391055196455,10.0,1.1602467489477633,0.5,1,-3.9902431199181265,-4.017482698903308,4.698921420445742,84,8,8
ADI-47258,abodybuilder2,SUCCESS,,8.726926641679794,4.960293675979645,3.78512631449507,3.235373714730272,2.954819573955959,2.6069212734785543,24.51332476321375,10.681906962155598,10.0,2.0975121814373847,1.0,2,0.4158921622716949,-0.04067079064448775,2.0016832369384447,108,8,8
ADI-47259,abodybuilder2,SUCCESS,,13.144083140403453,10.0922732687294,8.415030880742687,7.076943355513079,6.359709960572997,6.0039458609992735,21.184021769637503,10.640539722147727,10.0,2.377331719508045,0.5,2,2.940229908630494,2.139997765144644,5.348312690566791,100,8,8
ADI-47260,abodybuilder2,SUCCESS,,15.907190858352068,12.613086560605996,11.452599734959795,10.318860427965785,9.151546483070097,7.84548927408981,33.36300867145225,19.001048330469292,10.0,2.8016923639256532,0.75,1,0.5441988074210374,-0.9289783723991654,8.86213484640744,120,8,8
ADI-47261,abodybuilder2,SUCCESS,,9.759267601186341,6.607738822871324,5.966644833571499,5.400989300029642,4.747062714822087,4.151810590312813,20.49787044966049,9.082138171996794,10.0,1.9684171131996755,1.0,2,-1.7908778915076857,-1.9974839907963675,4.033762848565112,102,8,8
ADI-47262,abodybuilder2,SUCCESS,,10.983455978443537,10.106137172495185,10.005539873701986,9.912555941804548,9.700113986803151,9.126678188954187,19.772087805026928,13.036063472688548,10.0,0.7443135883772093,1.0,1,-1.9804508528756242,-2.097553167735894,8.57377431580612,94,8,8
ADI-47263,abodybuilder2,SUCCESS,,10.315864190309359,8.339822121042745,8.070993052030039,7.895127887620841,7.607173110533622,7.023592212356091,18.4445434744038,11.21550969704106,10.0,1.231405467193432,0.5,2,-3.9682915359796826,-4.346366252426451,6.807394241461609,102,8,8
ADI-47264,abodybuilder2,SUCCESS,,11.507945262870908,8.799383184888594,7.630491879677989,6.627922832830837,5.809282261989603,4.736633368188621,30.984259106684547,15.222676771423977,10.0,2.3861165323106635,1.0,2,-4.030013774966096,-4.413702409502526,5.364851655408369,123,8,8
ADI-47265,abodybuilder2,SUCCESS,,12.389669364534631,9.94653644454268,9.202264771106892,8.454509508138473,7.755399277970896,6.960317210026456,21.958394671795208,10.975879752851133,10.0,1.9217570388997218,0.75,2,3.1143122310182525,1.7931841282934498,7.053622817087644,102,8,8
ADI-47267,abodybuilder2,SUCCESS,,15.158217516492497,11.636058520108955,10.640624518880598,10.186694393178504,9.952652624324507,9.66261514167023,18.843552671623183,7.704193910128993,4.0,1.8926306977807152,1.0,2,3.9912047290601453,3.9029190551469526,8.82794145808385,88,8,8
ADI-47278,abodybuilder2,SUCCESS,,17.337363180673414,14.904009455629538,14.342481900146993,14.102942886002147,13.990080026988489,13.860635176912886,16.459735119479433,10.100275266208712,10.0,1.2208392331550497,0.5,2,0.2587980378193401,0.019798252929669524,13.081485879871382,104,8,8
ADI-47279,abodybuilder2,SUCCESS,,12.76894094908669,10.239753465561222,9.115011456753505,8.414161539194904,8.059944831347314,7.759952455008739,23.272235381837444,14.28280880802748,10.0,1.7138663768628257,0.75,2,0.7124808098611499,0.07971791918096771,7.130479813941355,98,8,8
ADI-47280,abodybuilder2,SUCCESS,,16.979835223072122,13.056448975018698,11.406637478295147,10.472163640339364,9.993399624681102,9.53963587918982,22.29860473984467,9.338342319618146,10.0,2.5291074183323325,0.75,2,3.3617777468256382,2.005341034057757,9.180510465845215,94,8,8
ADI-47281,abodybuilder2,SUCCESS,,15.600840649520396,13.555116191141073,12.844347428078985,12.3289940199133,12.02641925852769,11.72502097334616,21.45027570650896,12.656275305933901,10.0,1.3784743245238327,0.75,2,-1.1996159802162567,-1.8869062958396352,10.806180311353339,104,8,8
ADI-47282,abodybuilder2,SUCCESS,,17.44603332749766,13.60780150807599,11.86639474526735,10.741731892459235,10.21459715516294,9.932196248876359,20.698062141888002,8.20949728083098,10.0,2.5245187168577963,1.0,2,2.376357375723915,2.039012874647838,8.948530529018267,114,8,8
ADI-47283,abodybuilder2,SUCCESS,,17.609774826670495,13.964559095417398,12.87474458968974,12.280552801393405,11.947610958342281,11.532950496231246,26.111655050344673,11.325267313880166,10.0,2.1398033280075626,1.0,2,4.836452604411111,4.043640123333361,11.062119589959199,104,8,8
ADI-47284,abodybuilder2,SUCCESS,,11.770339113101464,8.100706666988735,6.865110142417756,6.284940771427248,6.029962871106155,5.81144734016584,19.570073567568212,9.876198812945546,10.0,2.0049253983655264,0.75,2,0.6195546522718128,0.062414470007642775,5.116017993788968,90,8,8
ADI-47285,abodybuilder2,SUCCESS,,18.068666980486004,15.32411342193232,13.95149317802663,12.82417927094663,12.08061483216143,11.349476408547327,27.772747765511813,15.791049764187793,10.0,2.2817186853213034,0.75,1,1.8011002947000194,0.1623899736311003,11.0530275110081,98,8,8
ADI-47286,abodybuilder2,SUCCESS,,17.10994437374038,12.260495797102664,11.134051394862329,10.455605791325674,10.113856642582862,9.886646928769647,23.817823259970147,10.059205911712116,10.0,2.5401946476021413,1.25,2,0.9885330436252467,0.1381741540866569,9.088914869396971,108,4,8
ADI-47287,abodybuilder2,SUCCESS,,14.272705624249276,11.959041097939716,11.270518631111429,10.565937693677313,9.937717795782591,9.220920078313931,22.48165358824165,11.16053238812316,10.0,1.804458237831904,0.75,2,3.9779169237565384,3.7230261173795154,9.263382271823124,108,8,8
ADI-47288,abodybuilder2,SUCCESS,,18.959840581979314,13.6761611538632,11.943272474473137,10.805218631718583,10.238042292973114,9.921759726354809,28.190792505252894,12.035021989889978,10.0,3.1151934687000202,1.25,2,3.014635852930608,2.1595905956272046,9.434901688172543,110,8,8
ADI-47289,abodybuilder2,SUCCESS,,14.522074762863049,12.321040377579678,11.89606342219124,11.431010926194576,10.783372863149161,10.084167178590729,19.292124516013494,9.576200925185715,10.0,1.5896543895729176,0.75,2,3.7956726224579844,2.787382339218933,9.926583328460273,102,8,8
ADI-47290,abodybuilder2,SUCCESS,,12.609034592016805,11.982009783169547,11.777029108817985,11.383966078292602,10.757273896902504,10.053145616055108,18.017585377743252,11.784074140139616,10.0,0.9146570510459782,0.75,1,-0.23551405784999413,-1.1660625367596462,9.58061585442158,94,8,8
ADI-47291,abodybuilder2,SUCCESS,,17.279804562698757,14.289389739616457,13.26574132155803,12.53220597652922,12.08599924339035,11.699869473153088,18.515897641242127,7.809757398139489,10.0,1.9064516293473766,0.75,2,0.2629030824647203,0.022711760012443127,11.307900224063644,106,8,8
ADI-47292,abodybuilder2,SUCCESS,,18.594462032579624,16.37886603529896,16.120625289168988,16.025287410911034,15.965765894550128,15.85634204680584,17.334597328095665,11.204071328395482,10.0,1.0368433702523556,0.5,2,2.0160648559909236,1.9908526754766738,15.015333158245632,100,8,8
ADI-47293,abodybuilder2,SUCCESS,,14.761075924437792,13.299231160398156,12.673441795601434,12.25796011450644,12.048122015621681,11.885628314970756,14.502795927554619,8.503166711736839,10.0,1.0025712485045735,0.5,2,0.00937964033532035,-0.01132464659314425,11.190899313791554,100,8,8
ADI-47294,abodybuilder2,SUCCESS,,17.921240523218678,14.199764269303332,12.955703249703504,11.706885109905661,10.714164343847688,10.09396223090787,23.359276536712056,11.338410760076242,10.0,2.6663268456545675,0.75,2,1.5606891150545823,0.4745459347426676,9.975868936212398,104,8,8
ADI-47295,abodybuilder2,SUCCESS,,13.288789632487473,10.506581848320913,10.086060895638504,9.798807571084057,9.42312475884059,8.882879762136463,24.718038025600116,13.978767379293506,10.0,1.614951380865008,0.75,2,-6.054985466985462,-6.494875719683338,8.219636383776784,88,8,8
ADI-47296,abodybuilder2,SUCCESS,,21.340363782423836,19.566485682128913,18.875902857951427,18.318309125377514,17.8085675802391,17.096053837274255,22.023865072374157,14.630589364340956,10.0,1.481638874828533,0.75,1,6.61526540979905,6.082075464235396,16.474699812186035,92,8,8
ADI-47297,abodybuilder2,SUCCESS,,19.315071249654512,14.36858418338739,12.126612467785968,10.80643430457231,10.201913850325907,9.83168866865021,25.890307569082164,12.5600826835634,10.0,3.1235637470269646,0.75,2,0.9692087521874604,0.12647628354415197,9.309325849404273,98,8,8
ADI-47298,abodybuilder2,SUCCESS,,12.771835594873682,11.258670901413696,10.633939905295005,10.233994802917072,10.027616433279647,9.84237074082837,16.328786762861654,10.635767247118075,10.0,1.0239657197633933,0.75,2,4.012205614168003,3.9829384206308895,9.169519008258051,86,8,8
ADI-47299,abodybuilder2,SUCCESS,,17.039015298221997,13.514131999145695,12.204977542561272,11.445624922977341,11.099052348999763,10.86743009853111,21.881481438025116,11.377647516016218,10.0,2.1112366619000262,0.5,2,0.13180783358986814,-0.879411969511336,10.260518175081094,110,8,8
