id,DELTA_GEOM__K_all_bb_mean,DELTA_GEOM__K_all_bb_median,DELTA_GEOM__K_all_bb_q90,DELTA_GEOM__K_all_bb_iqr,DELTA_GEOM__K_all_bb_frac_neg,DELTA_GEOM__K_FW_mean,DELTA_GEOM__K_FW_median,DELTA_GEOM__K_FW_q90,DELTA_GEOM__K_CDR_mean,DELTA_GEOM__K_CDR_median,DELTA_GEOM__K_CDR_q90,DELTA_GEOM__K_HCDR3_mean,DELTA_GEOM__K_HCDR3_median,DELTA_GEOM__K_HCDR3_q90,DELTA_GEOM__K_chi1_mean,DELTA_GEOM__K_chi1_median,DELTA_GEOM__K_chi1_q90
ADI-47225,-8.689648919193836,0.9016496933015627,-39.35199994765057,-5.25962321092581,0.05,-12.855520960495213,0.0,-37.343324797573175,-7.377048805629087,8.21503053896982,-13.23421383168187,-19.312974657494443,-3.155773926555476,-42.472709719466486,0.9624275615167122,0.8575690416290431,30.07101910459977
ADI-47226,4.074955697226798,1.5277953136498752,18.208314639728812,5.347283597774577,0.0,-8.386510952862544,-3.1557739265554794,-11.511061084483316,3.325083702297647,0.8014663940458355,17.567141524492158,-6.708273718163646,0.6261456203483089,-17.29664661650169,-4.356637740300824,-2.208039915596279,-0.3125718936778732
ADI-47227,-0.28301782039743983,0.025045824813933137,-3.6166171031318584,-5.973429218122867,0.0,-11.514859701246763,-10.469154772223733,-6.887601823831403,-0.46217895389976604,0.25045824813932427,-11.020162918130268,-15.903046832204872,-9.717780027805759,-24.3345233892167,-0.9971577719253588,-0.9136716892122516,-1.970004396564665
ADI-47228,-4.389280798641636,0.751374744417971,0.08515580436738901,-18.358589588612446,0.0,-15.822478266982266,-4.332927692810301,-6.511914451622388,0.2854634715263238,0.20036659851145977,-2.219060078514403,-23.466379443777335,-19.51069753005332,-47.16629728959742,-1.5120999300998061,-0.8816130334504191,2.2425029705402473
ADI-47229,1.2134702122350305,-0.5259623210925799,9.963229110982297,2.467013744172341,0.0,-10.126768714007731,-3.055590627299747,-21.464271865540027,1.8669968122402096,0.10018329925573077,-2.5797199558350314,-2.236286040247542,2.279170058067848,-9.116680232271364,-0.9697743367954601,-1.8032993866031308,1.872225496491076
ADI-47230,0.44456339044730697,-0.5760539707204444,4.15760691911278,3.681736247648068,0.0,-5.66153448933812,-3.756873722089855,-1.5828961282405203,-0.8421658593684782,-1.2272454158826829,-4.433110992066034,-3.121043716146822,-6.712281050133875,-8.124865569639582,-43.17833409055771,-1.1781555992473773,-56.447278132648236
ADI-47231,-5.1869903189653925,-0.25045824813932605,-22.93696636459927,13.011305990837869,0.0,-20.263074107463858,-8.990449275209158,-28.927927660091882,-2.5433061094250036,-0.8014663940458338,3.3962138447692496,-2.066280547149418,-0.8014663940458373,-15.25290731168485,7.693409494178319,0.0681246434938938,1.1533101410319588
ADI-47232,1.8872028997298003,-1.0018329925572935,2.534637471169958,-1.5277953136498752,-0.025,-5.605222924890917,-5.184485736484,-19.60086249938348,-1.6701112559814817,-0.6010997955343775,-0.7413564144923868,-11.908720475733617,-33.26085535290219,-26.122795280931456,-0.8161599446033421,-0.833525049807669,-0.6708273718163653
ADI-47233,0.9204340619120117,0.6261456203483089,-11.916803446469004,5.8607230064601765,0.0,-11.824226656971597,-2.2791700580678462,-20.442402213131516,-0.07826820254354061,1.0519246421851616,-7.338426670482185,-7.989451143479016,0.35064154739505327,-22.41100404350665,-0.15094283754529947,-0.6852537669091898,2.234488306599788
ADI-47234,-9.209349784082931,-1.37752036476628,-37.90936043836807,-12.53543531937315,0.0,-17.010347793053633,-0.22541242332539113,-52.766543717992704,-1.29925216222275,0.5760539707204426,-3.281003050625145,-36.57858469027721,-27.099582448674827,-68.49031253617946,-0.6391694492515541,-1.258302238651961,-2.751434130759355
ADI-47235,-6.6333867019699895,-0.27550407295325385,-15.257916476647623,4.445633904472999,0.0,-11.168838787429564,-7.83233033581293,-7.288335020854333,-13.535861325889428,0.200366598511458,-83.96863227118965,-5.057781691619741,-4.383019342438166,-3.5715346184667425,6.193331559989195,-1.9996586531443619,-0.5690411397725477
ADI-47236,-2.8013755054383367,-3.4312779995087332,-24.124138460779633,-5.572696021099944,0.0,-6.7989299709805415,0.100183299255729,-12.898599779175157,-7.454985519314782,-1.6029327880916693,-38.525487728790765,-10.180348583424859,-18.55895618712389,-7.163105896784643,-4.8321744674346885,-5.217546225238392,-11.140382877237123
ADI-47237,-1.4376303443197287,2.0788034595563865,-13.078929717835479,1.5152724012429104,0.0,-17.78957734786851,-7.007821782938276,-15.25290731168485,1.3979048832954,1.7782535617891977,-6.106172089636708,-2.5922428682419962,0.050091649627866275,-2.3843625222863523,0.12957040037074563,-0.42477718884429194,0.5393868831928472
ADI-47238,-2.1940142537004803,0.12522912406966213,-14.997439898582712,9.104157319864427,-0.025,-6.298764849446314,-2.0788034595563882,4.708615065019259,-5.472512721844225,-0.7764205692319059,-47.912662869052625,-6.9098926079158005,0.9266955181154977,-0.5159439911670063,0.06545308884707879,-0.4969091643084198,-18.795989873162945
ADI-47239,-2.945388998118453,-0.400733197022916,-3.2158839061089424,12.009472998280572,0.0,-12.099220537197162,-4.2577902183685055,-25.62688794961562,-11.141078594593061,-0.9266955181154977,-20.001595696406397,1.9469121460862162,0.9266955181154959,0.49270146573967466,-5.441288926909529,-1.0218696524084407,-8.959592819038413
ADI-47240,-4.147588589187201,1.2021995910687533,-22.060362496111622,-9.717780027805759,0.0,-15.074850049720574,-2.3042158828817776,-27.876003017906655,-5.895161015579337,1.2021995910687568,-24.06903764618901,-7.766515473940771,-5.184485736484,-15.443255580270701,-1.7311674111390065,-1.2983755583542536,-1.9860337244455835
ADI-47241,-5.521352080231381,-3.531461298764471,-31.392436821782866,-6.061089604971642,0.0,-10.059816545389737,-6.210362720862671,5.555163943730207,-3.5533763954766613,-0.4758706714647154,-14.802082465034033,-16.667996413671986,-15.353090610940544,-38.25499282080031,-6.10249870199733,-1.2623095706221914,-20.24103378162758
ADI-47243,-4.0837217359116735,-0.02504582481393136,-9.10666190234582,-16.417538165532676,0.025,-11.230390150633262,-11.60022422082092,4.3730010125126455,-4.226482937351083,-0.02504582481393136,-11.295666991083507,-14.461208789316416,-19.05987268340254,-21.39414355606104,7.571853757748032,-1.2703242345626506,-3.128924802354943
ADI-47244,-1.7406848245683015,0.8014663940458355,-16.905931749404346,-3.1182051893345886,0.0,-9.324348652017054,-0.6762372699761716,-25.772153733536413,-4.426790604510046,-0.3756873722089864,-14.84215578473632,-2.685886424351878,-3.78191954690379,-6.41674031732947,-1.242272910771046,-0.7413564144923992,-0.6531951111473475
ADI-47246,-2.8840267273243043,-1.0519246421851598,-1.0919979618874578,-1.6530244377195302,0.0,-17.344484141896316,-8.875238481065075,-22.53623316757637,-3.0909887263701137,-1.2021995910687533,-7.74416903246788,-6.794832088720597,-3.7057802394694335,-14.772027475257332,-1.441971620620798,-2.2441059033283413,-1.223839183707991
ADI-47247,-0.10519246421851847,1.0018329925572935,-13.279296316346915,3.080636452113687,0.0,-5.026905755363007,0.25045824813932427,-24.544307217858233,-1.5036956644400234,0.5259623210925799,-14.336230123494886,-7.050549960070839,-7.714114042691172,16.054373705730654,-1.6536923263812433,-3.9191706668841366,-6.916654980615565
ADI-47248,1.0494200597037775,1.177153766254822,3.321076370327418,0.525962321092571,0.0,-10.786389042520813,-6.1863187290413,-20.86317207000566,0.09946875660662613,-1.001832992557297,-4.423092662140455,-1.3194140511979597,-16.905931749404353,3.0505814623369645,-2.0437393048168815,0.016029327880918487,-1.62938117909518
ADI-47249,-11.250584506418427,-1.3524745399523486,-8.776057014801921,-21.68968428886543,0.0,-3.065252535872201,-0.17532077369752663,-17.836634599490083,-27.685028603700488,-3.9321944957873836,-66.09593168396754,-8.078380518785004,-11.671354363292489,-20.930695613704017,-50.851039036223185,-4.985120970965099,-18.062648122611023
ADI-47250,-2.38311023104567,0.0,3.6667087527596607,-1.9285285106727983,0.0,-11.299298635681517,-6.762372699761745,-19.160055982658264,-0.60500399763772,-0.8515580436737,4.26780854829407,-14.05076337800454,-8.164938889341954,-26.71888591150301,6.869902774296227,-1.7311674111390047,36.53724997176158
ADI-47251,-2.674894090127978,-0.3255957225811219,-0.32559572258112723,-7.300857933261291,0.0,-11.851038890313355,-8.040711598264847,-5.434943984623317,-2.040173957990433,-0.27550407295325563,-10.819796319618774,-11.418224560506346,-1.0769704669990912,-22.37093072380435,1.6804078728494396,-0.41676252490383536,-1.1485013426676929
ADI-47252,1.8596524924344777,0.0,7.824315671872483,-2.8927927660091797,0.0,-8.910107834944917,-4.861895512880551,-1.9285285106727628,-7.61277421564256,-0.25045824813932427,-20.79304376052665,6.756111243558259,-16.95602339903222,29.488954135924004,-0.08148241672799195,-0.40073319702291954,0.7493710784328584
ADI-47253,-8.151163685694293,-1.0268788173712267,-24.449734183360775,-13.487176662302574,0.0,-25.921132833223112,-4.7336608898332155,-85.45134510017445,-2.0754083588593915,-0.9016496933015645,-12.9136272740635,-12.528194799108753,-26.398299353884717,-12.8835722842868,-2.1559445999832985,-1.0298843163489,-1.4234043158254064
ADI-47254,1.1896766786617903,1.1020162918130225,-2.4945641514676566,-3.3185717878460395,0.0,-12.98766658541733,-0.07513747444179586,-22.39096738365555,-0.46493153915627516,2.604765780648968,-21.719739278642137,-1.511125925801494,-11.79658348736215,7.032867607752223,-0.8896276973908801,-0.7894443981351476,2.9117274095685204
ADI-47255,-7.436105387256525,-0.6762372699761734,-28.562258617808467,-9.40470721763161,0.0,-11.993443670399664,-0.5009164962786468,-14.130854360020678,-4.819627000297508,-4.347955187698663,-1.2623095706221932,-37.17665621790228,-12.267444993864078,-61.69788484664102,-3.0929923923552227,0.18433727063054128,2.2665469623616232
ADI-47256,10.179875495622817,0.5259623210925817,17.051197533325208,-1.139585029033924,0.025,-21.00988693379071,-1.5528411384638048,4.743679219758803,9.385922849021163,3.4563238243226664,30.50581462336963,-1.803299386603129,0.025045824813933137,-4.3229093628847295,-2.260803119870962,-0.8495543776885857,-4.553932050968443
ADI-47257,23.819831689290368,0.9266955181154959,-6.396703657478341,1.8659139486379601,0.0,-17.59392552954818,-5.8607230064601765,-10.230117420199562,5.430811423529022,-0.5259623210925799,9.276973511080556,101.13904793062913,1.2272454158826864,187.88876858915802,-4.485540252009859,-0.38470386914200283,-40.843528906969865
ADI-47258,0.8478011699516088,-0.9767871677433675,-5.434943984623274,-3.631644598020195,-0.025,-8.924745728113948,-6.2614562034831,-13.925478596546398,6.460992335171781,-0.15027494888359527,41.205390983881514,-7.780847251473176,-25.759129904633177,-27.2198024077817,-0.20570970780510933,0.7052904267603353,33.621515230222826
ADI-47259,-3.1232143542973745,1.7031160873474018,-3.0906547820392376,-5.722970969983553,0.0,-4.575079075719678,-1.753207736975268,-8.771047849839121,-7.356091343395072,-1.2522912406966142,-16.4400794078652,-7.3679124369676785,-0.20036659851145977,-22.921938869710907,-0.3105682276927588,-0.21238859442214597,-1.945960404743289
ADI-47260,-3.9196715833804205,-2.855224028788287,0.42577902183683136,-3.694259160055033,0.0,-7.257152968960973,0.1061942972110721,-1.3224195501756384,-12.610071877318678,-0.9767871677433639,-34.813696491366,-5.3208260991983884,-8.139893064528023,-1.6379969428311583,-9.792583557916704,-3.6346500969978663,4.644497753495621
ADI-47261,0.17281619121612124,1.177153766254822,-0.8916313633759785,-3.481369649136603,0.0,-11.076933454375158,-11.245575341455634,-6.737326874947826,-3.9584230401064104,-0.07513747444179586,-15.643622178782124,-5.893583128616058,1.753207736975268,-10.028348255498543,-0.20704548512850884,-1.5588521364191514,3.0191239063706607
ADI-47262,1.7644783581415382,-0.12522912406966036,11.410877785227584,1.3900432771732412,0.0,-1.605542563037286,-0.17532077369752486,-9.577122675650728,-8.31574258341606,0.3756873722089864,-25.356393041625118,12.873080866559192,56.83098016879767,1.467685334096501,2.373676303699085,-0.4969091643084198,32.635711565546444
ADI-47263,-1.100764000572326,0.17532077369752308,-14.110817700169505,-5.247100298518838,-0.025,-9.373203925811303,-14.351257618383253,-9.647651718326713,-1.4256967454377936,0.05009164962786272,-4.743679219758789,-13.513474778357214,-9.868054976689358,-68.92610988794189,-3.9472219906757484,-1.0338916483191305,-6.959132699499989
ADI-47264,1.3649974523593116,0.2504582481393207,21.579482659684103,1.815822299010101,0.0,-7.336037298794935,0.8265122188597651,-16.065794601845766,2.5196910068912928,1.0268788173712267,7.578866588695959,-10.303852328451761,0.5259623210925817,-31.778142523917424,-0.24177569553716793,-1.0539283081702742,-13.937500592457095
ADI-47267,-1.3249241326570171,2.379353357323577,-7.418573309886739,-7.977095203237454,0.0,-8.247214423855716,-3.406232174694802,-6.354626671790925,-8.645487236911634,1.0018329925572953,-9.417230130038561,1.5045583539614,1.728161912161335,18.493837042607666,1.1668014919983918,0.456835844606128,-1.485918694560981
ADI-47278,-28.561006326567792,2.153940933998184,7.213197546412516,-2.3167387952887424,0.0,-78.03622453613704,-4.033379628035668,-18.691598875338457,-2.939753687535312,0.20036659851145977,-18.709231136007475,0.9580027991329061,-6.311547853110955,7.4736741244774265,0.008682552602156335,-1.3705075338183796,0.7076948259424753
ADI-47279,5.459989809437253,0.5009164962786468,-5.770558037130087,-6.098658342192536,0.0,-1.6738466257125992,-8.064755590086227,-2.2190600785143886,-13.49562068323986,0.2504582481393225,-13.499699574709538,-11.49224888717863,3.0555906272997504,-71.15017913141908,-0.08415397137481229,-0.38470386914200105,3.3781808509032007
ADI-47280,3.126971228019457,-1.1020162918130243,-6.872574328943031,-6.72480396254084,0.0,-2.750792572323739,-1.977618327308102,-24.043991821375087,-2.3543075325096403,-0.8014663940458355,4.05742361985704,-7.291641069729764,-2.934368835200317,-19.455596715462676,-2.6034300033255597,-7.092977587305651,-0.3742848060194035
ADI-47281,-1.7419371158089945,-0.9517413429294308,-2.689921585016336,-1.477703664022016,0.0,-8.896453222305606,-1.3775203647662817,1.8333543763798588,-6.057958876869893,-0.5760539707204426,-14.175936844685722,-4.887581397661961,-12.29749998364079,-11.73647350780871,-2.87325702265432,-2.5646924609466772,-2.1711724614701673
ADI-47282,0.9617596728550097,0.4257790218368509,-2.5947474507234034,-20.237026449657357,0.0,-0.3317018946707435,-0.32559572258112013,-1.4314189797658514,-3.032645868900758,-0.951741342929429,-2.3793533573235663,-16.0555146821944,-1.3023828903244823,-44.11070666229769,-35.345335866083076,-1.0419063122595844,-65.99755168409841
ADI-47283,-3.3523836513448444,-0.22541242332539113,-2.835187368937156,-13.700066173221007,0.0,-9.2945055884503,-1.9034826858588616,-24.68516493661174,-2.030618075483801,1.2633114036147468,-6.842519339166287,-14.972143615520633,-14.52958389105845,-38.60563436819537,-7.842348665738504,-5.830668016683456,-16.264959000766204
ADI-47284,1.7582169019380487,0.025045824813929585,24.229330924998166,1.8784368610449391,0.0,-7.344370237370715,-1.4526578392080776,-9.017498766008217,-0.3199464976508679,0.651191445162242,17.251564131836645,0.4508248466507787,-7.588884918621503,0.08515580436735348,-2.4825421555569758,-0.9938183286168378,-7.003213351172519
ADI-47285,1.9711064128564644,-0.5009164962786485,7.8243156718724975,-7.638976568249362,0.0,-9.810880924378004,-12.12217920994327,-12.336771836949026,5.813762084934055,3.306048875439071,18.709231136007475,-8.330575277444758,-4.332927692810303,-17.552114029603743,-2.8993046804608085,-0.9577523408847757,-5.6896099313313915
ADI-47286,7.010326365419669,-0.30054989776719054,5.099329932116646,29.86714609061436,0.0,-4.670500328817447,-0.7623949073361018,-1.132071281589731,13.612567847591635,0.651191445162242,66.26624329270228,-7.841747565942967,-0.5710448057576585,-14.311184298680956,-4.448806375616094,-1.338448878056548,-3.321276736925938
ADI-47287,3.5640208710225707,0.7012830947901083,-5.76053970720443,6.799941436982628,0.0,-8.198951119439279,-2.5045824813932356,-5.184485736484007,-6.934924518382619,1.0268788173712284,-36.632023372857475,17.46219951852178,-35.46488793652825,41.646197500606775,-75.16953309755895,-1.6309841118832757,-72.75471485229889
ADI-47288,-1.0469154772223703,-0.27550407295325563,2.78509571930924,-4.257790218368498,0.0,-9.771378092907575,-14.37630344319718,-17.074239692153967,0.30681135397068005,-0.22541242332539113,3.531461298764441,-7.974239979208676,-16.928973908233168,-14.24105598920194,-0.8896276973908783,-1.3224195501756295,-0.7581872087673531
ADI-47289,-1.1020162918130225,0.6762372699761752,-5.650338078023125,-1.3649974523593187,0.025,-7.388518320110045,-0.9517413429294272,-7.676044388973978,2.216555496033017,0.0500916496278645,12.873553954361242,-5.164449076632849,-2.1539409339981823,-11.134371879281758,2.2915259983093854,-3.1858289163321967,25.839276544037745
ADI-47290,-1.279841647991951,-1.1270621166269592,-12.643132366073075,-11.871720961803945,0.0,-9.967641029353373,-6.532952944466116,-16.40501525312567,-2.611027236852454,-0.37568737220898285,-1.4526578392080722,-10.937461604594631,-33.99920626841692,-11.04019957798144,1.0439099782446988,-0.5610264758320813,9.006879336287106
ADI-47291,3.565273162263267,-2.354307532509642,-0.08014663940457467,6.211364553855233,-0.025,-11.946157153150956,-6.486868626808484,-39.04143171995776,-0.6485616335567812,0.05009164962786805,1.0669521370735424,13.785500264530754,-5.284669035739732,14.28112930890427,-4.540975010931364,0.1122052951664152,0.010419063122590444
ADI-47292,9.676454416862775,0.6010997955343758,8.540626261550926,-7.77672860472601,0.0,-7.798439624347111,-1.678070262533467,-8.575690416290428,-4.145901679221794,-0.8265122188597687,-4.4531476519171775,56.904113977254354,14.376303443197186,127.29290003432982,-32.370559766849624,-1.0178623204382102,-30.046975112778412
ADI-47293,-1.993647655189008,-1.5528411384638066,1.1070254567757871,-3.7693966344968217,0.025,-10.140893458287415,-1.753207736975268,-14.596706701559768,-4.21082929684238,-1.3023828903244823,-12.522912406966185,-1.108277748016505,-6.787418524575674,-5.850704676534605,-1.4005625235950987,-2.420428510018425,-4.819217427397614
ADI-47294,1.805803969084522,-0.10018329925573077,0.7914480641202744,-2.091326371963362,0.0,-8.678829122874216,-2.579719955835033,-8.98143277827613,0.5626839201212412,0.5510081459065113,5.880759666311327,-2.357463306436209,-16.343903440579716,10.960052938576794,-1.7251564131836616,-0.5289678200702514,-4.630071358402798
ADI-47295,2.006170567595987,0.2755040729532574,-8.380332982741777,5.885768831274113,-0.025,-10.519227869388772,-15.062559043098924,-22.160545795367355,-1.9079762014872443,-1.1521079414408906,-4.498230136582244,4.326666236606812,-1.6029327880916746,10.504218926963233,-1.1541116074260032,-0.6331584512962092,-4.936231520928317
ADI-47296,-0.5209531561297993,-0.8014663940458355,-8.821139499466952,9.041542757829582,-0.025,-11.63527874255088,-0.7012830947901065,-16.88088592459043,-0.5089385266381754,-0.9517413429294272,11.060236237832534,-2.1351565653877316,-1.0018329925572935,-0.33060488754391315,-34.939259559766526,-1.699108755377173,0.41996839048001533
ADI-47297,-0.629902494070393,-1.402566189580213,2.3943808522119383,-0.6010997955343811,0.0,-9.833964826248174,-5.284669035739732,2.143922604072614,-3.7780742761529353,-1.4526578392080793,-5.169458241595642,0.3631644598020287,-7.864388991574767,3.3260855352902183,-1.4119166308440843,-0.5650338078023154,-6.337996244114468
ADI-47298,-4.339189149013784,-0.9517413429294308,-7.037876772714995,-12.911122691582136,0.0,-15.4052038164284,-4.182652743926704,-50.61260278399454,-1.2616834250018485,1.3274287151384137,-1.4025661895802273,-12.466559301134836,0.7263289196040361,-34.79866899647763,-2.302212216896665,-0.6251437873557517,-5.3762365712594615
ADI-47299,2.6598665952396203,-0.45082484665078226,2.6398299353884767,1.352474539952354,0.0,-4.28822089551743,-5.016177793734377,-10.97007126850238,1.6539706133236152,-6.181309564078511,-20.522548852536183,-1.2147225034757128,-1.903482685858858,1.4175936844685708,-1.3718433111417934,0.6091144594748368,3.7252157995250474
ADI-47300,-0.39196715833804063,0.7513747444179728,-5.339769850330384,2.1789867588121226,0.0,-14.33325352354585,-27.700682244209204,-5.4599898094372605,-2.8930579570954578,2.6298116054628995,-4.788761704423877,-3.072677445561709,-1.7782535617891995,-16.83079427496253,-0.07814297341946919,-0.4808798364275013,10.064013510033561
ADI-47301,-3.4951448527842643,-0.025045824813933137,-17.45193073034808,-5.297191948146708,0.0,-9.51262582355102,-4.5653529470835945,-31.983518287391632,-9.350291480013809,-1.37752036476628,-22.64142563179486,-3.7194997857286154,-11.546125239222826,-5.9258421509764005,-4.138906036585038,-1.4867201609550253,-1.9635926654122997
ADI-47302,-0.6386685327552755,1.0268788173712302,-6.912647648645333,-0.46334775905773284,-0.025,-10.263278092253202,-2.4043991821375084,-17.732443968264135,-2.5255915085606873,-1.1521079414408888,-6.161272904227346,-3.0784324195300528,-1.8032993866031326,-6.6671985654688015,-0.2698270193287655,-0.8735983695099581,1.3536767395434133
ADI-47303,-2.552169548539702,0.5760539707204444,-12.522912406966157,-4.032377795043118,0.0,-9.462673274580975,-1.8784368610449285,-20.076733170848158,-8.316670450668674,-1.8533910362309953,-28.692496906840937,-0.27550407295325385,-0.6762372699761752,4.062432784819833,-0.7206518659795478,-0.6171291234152942,-2.591140851950188
ADI-47304,-1.3800249472476764,-2.554674131021102,18.168241320026496,-4.4832026416939,0.0,-8.720997943252605,-2.454490831765373,-9.136716892122536,-9.88208722959169,-16.956023399032215,0.7513747444179444,-0.6927118569648911,-0.4758706714647136,-10.744658845176943,-0.11086951784300858,-1.454661505193192,3.827002031568872
ADI-47305,5.869489045145052,1.177153766254822,22.155536630404555,9.855532064282386,0.0,-7.979299235821081,0.30054989776719054,4.473184311768364,3.518341706413402,-0.02504582481393136,-8.781066179764679,-6.675113046110006,-0.9266955181154977,-7.6189399083982465,-1.8393653743351948,-0.07613930743435304,-5.698426061665895
ADI-47306,-4.6848215314460475,0.3255957225811237,-10.028348255498543,-15.616071771486837,0.0,-11.275540166263028,-4.858890013902881,-2.2040325836260166,-1.634240069109083,0.35064154739505327,-3.1056822769276167,-27.656396672151857,-42.5528563588711,-13.464635419970065,-3.967258650526885,-7.990619948636985,-4.357572784427212
ADI-47307,-0.032559572258115566,1.7763568394002505e-15,-1.1671354363292465,2.492059568986278,0.0,-6.027182567338535,-0.0500916496278645,-9.495573470056556,-4.764021995246544,-0.3756873722089846,-3.9472219906757147,5.556304920193938,-3.656690422834126,13.164085522202882,-3.26330400108996,-0.8936350293611053,4.117934332607504
ADI-47308,-4.683569240205358,1.0519246421851598,-8.079783084974565,-16.55529020200931,-0.025,-6.17628036245587,-2.4294450069514415,-11.716837581154522,-12.496916314093141,-0.6261456203483071,-43.70997346527476,-13.389698312126754,1.1521079414408888,-21.123648648070557,-0.4681899518551109,-0.07613930743435304,4.136368059670559
ADI-47309,-0.4044900707450161,0.17532077369752663,4.418083497177676,-6.211364553855233,-0.025,-3.755236110467404,-1.5528411384638083,0.27550407295325385,-3.7443508096828886,-0.12522912406966213,-4.357973517624231,4.6338783237745105,0.6010997955343758,-17.131344172729797,9.858036646763775,0.24043991821375243,21.150698138869615
ADI-47310,-2.6460913915919377,-0.1252291240696639,2.910324843378916,-5.171962824077042,0.0,-8.392599992156065,-29.453889981184467,-0.2855224028788115,-3.9981572891394492,-0.9016496933015681,-21.1486944728845,-16.155659021278197,-18.79739243935252,-30.550897108034746,-28.741252779145388,-0.028051323791604688,-10.070425241185937
ADI-47311,-3.7794149644223936,-2.4795366565793024,-6.752354369836169,-9.016496933015652,0.0,-13.383843368926016,-1.9535743354867243,-19.260239281913982,-7.290817504078518,-4.858890013902881,-18.634093661565686,-2.8263935015580337,-2.4294450069514397,-8.194993879118663,-3.619956546440358,-2.300208550911547,-11.186066461697735
ADI-47312,-1.2835985217140404,0.601099795534374,-14.701899165778272,0.6386685327552755,0.0,-10.52396338552489,0.100183299255729,-8.876240314057625,2.6916747927533144,0.6511914451622403,1.7431894070496874,-5.279743356859658,-2.6047657806489664,-18.799396105337635,2.436457837899342,-1.0298843163488982,12.844300430978574
ADI-47313,0.7401041232516903,-0.40073319702291776,-12.773370655105523,11.708923100513381,0.0,-4.286946825298635,-0.5009164962786485,-11.380822795450868,-0.17540425978024743,-0.3506415473950515,13.800249472476736,-5.997905819645581,-10.419063122595869,6.456813637031772,2.7263215170792527,-0.4528285126358984,-0.26688830921726137
ADI-47316,0.4470679729286928,0.8515580436737,12.77837982006831,-6.361639502738829,0.05,-5.448218271774714,2.046744803794555,-20.71289712112211,-3.1591748859249478,-0.8766038684876314,-6.932684308496498,-1.0626386894666666,2.3042158828817794,11.77153766254824,-0.420101968212359,1.210214255009209,8.178163084843717
ADI-47317,-4.727399433629728,-0.40073319702291776,-11.911794281506303,-1.0143559049642548,0.0,-11.157298827316456,-2.5045824813932374,-18.216128937070778,-13.963297792015439,-0.8014663940458373,-39.7827881344502,2.4795366565793096,2.8552240287882924,11.96188593113412,-4.735998500149186,-4.456153150894848,-26.972550025218577
