id,S3_hydro_n,S3_hydro_n_edges,S3_hydro_density,S3_hydro_mean_deg,S3_hydro_max_deg,S3_hydro_clustering,S3_hydro_largest_n,S3_hydro_largest_sasa,S3_aro_in_largest_hydro,S3_largest_hydro_heavy_frac,S3_aromatic_n,S3_aromatic_n_edges,S3_aromatic_density,S3_aromatic_mean_deg,S3_aromatic_max_deg,S3_aromatic_clustering,S3_aromatic_largest_n,S3_aromatic_largest_sasa,S3_charged_n,S3_charged_n_edges,S3_charged_density,S3_charged_mean_deg,S3_charged_max_deg,S3_charged_clustering,S3_charged_largest_n,S3_charged_largest_sasa,S3_exposed_n,S3_exposed_n_edges,S3_exposed_density,S3_exposed_mean_deg,S3_exposed_max_deg,S3_exposed_clustering,S3_exposed_largest_n,S3_exposed_largest_sasa
ADI-47135,25,8,0.02666666666666667,0.64,2.0,0.0,3,0.8400000000000001,3.0,1.0,9.0,2.0,0.05555555555555555,0.4444444444444444,2.0,0.0,3,0.8400000000000001,33,12,0.022727272727272728,0.7272727272727273,2.0,0.09090909090909091,3,1.52,129,189,0.022892441860465115,2.9302325581395348,6.0,0.5090439276485788,39,18.839999999999996
ADI-47137,28,8,0.021164021164021163,0.5714285714285714,2.0,0.0,3,1.2,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0.36,17,6,0.04411764705882353,0.7058823529411765,2.0,0.17647058823529413,3,1.2399999999999998,117,186,0.027409372236958444,3.1794871794871793,6.0,0.5361823361823362,32,13.96
ADI-47139,22,4,0.017316017316017316,0.36363636363636365,2.0,0.0,3,1.3599999999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.36,20,6,0.031578947368421054,0.6,1.0,0.0,2,0.88,123,180,0.023990403838464614,2.926829268292683,6.0,0.5208672086720867,30,14.0
ADI-47140,27,5,0.014245014245014245,0.37037037037037035,1.0,0.0,2,0.84,1.0,1.0,6.0,1.0,0.06666666666666667,0.3333333333333333,1.0,0.0,2,0.76,30,7,0.016091954022988506,0.4666666666666667,1.0,0.0,2,0.72,121,175,0.024104683195592287,2.8925619834710745,5.0,0.47575757575757577,29,12.92
ADI-47141,29,8,0.019704433497536946,0.5517241379310345,2.0,0.0,3,0.8400000000000001,0.0,1.0,7.0,1.0,0.047619047619047616,0.2857142857142857,1.0,0.0,2,0.6399999999999999,30,8,0.01839080459770115,0.5333333333333333,2.0,0.1,3,1.52,124,190,0.024914765276685024,3.064516129032258,6.0,0.5198924731182796,31,14.159999999999998
ADI-47143,24,8,0.028985507246376812,0.6666666666666666,3.0,0.09722222222222222,5,2.52,5.0,1.0,6.0,5.0,0.3333333333333333,1.6666666666666667,3.0,0.38888888888888884,5,2.52,27,8,0.022792022792022793,0.5925925925925926,2.0,0.1111111111111111,3,1.52,125,199,0.02567741935483871,3.184,6.0,0.5146666666666667,32,14.200000000000001
ADI-47145,26,9,0.027692307692307693,0.6923076923076923,3.0,0.08974358974358973,4,1.48,0.0,0.0,5.0,1.0,0.1,0.4,1.0,0.0,2,0.84,29,7,0.017241379310344827,0.4827586206896552,1.0,0.0,2,0.92,123,181,0.024123683859789417,2.9430894308943087,5.0,0.4720867208672087,36,15.999999999999998
ADI-47146,20,7,0.03684210526315789,0.7,2.0,0.0,3,1.3199999999999998,2.0,1.0,5.0,2.0,0.2,0.8,1.0,0.0,2,1.0,22,9,0.03896103896103896,0.8181818181818182,2.0,0.2727272727272727,3,1.44,118,176,0.02549616108938143,2.983050847457627,6.0,0.5090395480225989,30,13.64
ADI-47147,25,6,0.02,0.48,1.0,0.0,2,1.12,0.0,1.0,6.0,1.0,0.06666666666666667,0.3333333333333333,1.0,0.0,2,0.76,25,8,0.02666666666666667,0.64,2.0,0.0,3,1.44,120,177,0.024789915966386553,2.95,6.0,0.5375,37,16.8
ADI-47148,22,5,0.021645021645021644,0.45454545454545453,2.0,0.0,3,1.08,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.6,22,6,0.025974025974025976,0.5454545454545454,1.0,0.0,2,0.88,118,171,0.024771838331160364,2.8983050847457625,6.0,0.5056497175141244,32,14.2
ADI-47149,22,5,0.021645021645021644,0.45454545454545453,1.0,0.0,2,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.43999999999999995,23,9,0.03557312252964427,0.782608695652174,2.0,0.13043478260869565,3,1.2799999999999998,120,171,0.023949579831932775,2.85,6.0,0.5147222222222222,25,11.4
ADI-47151,27,8,0.022792022792022793,0.5925925925925926,2.0,0.1111111111111111,3,1.08,2.0,1.0,8.0,1.0,0.03571428571428571,0.25,1.0,0.0,2,0.72,27,8,0.022792022792022793,0.5925925925925926,2.0,0.1111111111111111,3,1.44,125,187,0.024129032258064516,2.992,6.0,0.5138666666666667,30,14.559999999999997
ADI-47152,32,15,0.03024193548387097,0.9375,4.0,0.09375,5,1.7999999999999998,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0.43999999999999995,23,11,0.043478260869565216,0.9565217391304348,2.0,0.13043478260869565,3,1.48,130,203,0.02420989862850328,3.123076923076923,7.0,0.5183882783882784,36,15.759999999999996
ADI-47153,25,6,0.02,0.48,2.0,0.0,3,1.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.43999999999999995,27,9,0.02564102564102564,0.6666666666666666,2.0,0.0,3,1.3199999999999998,116,161,0.02413793103448276,2.7758620689655173,6.0,0.4862068965517241,34,15.6
ADI-47154,19,2,0.011695906432748537,0.21052631578947367,1.0,0.0,2,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0.31999999999999995,22,7,0.030303030303030304,0.6363636363636364,2.0,0.0,3,1.1999999999999997,114,161,0.024996118615121875,2.824561403508772,6.0,0.4888888888888889,30,13.840000000000002
ADI-47155,25,6,0.02,0.48,1.0,0.0,2,1.0,1.0,1.0,6.0,1.0,0.06666666666666667,0.3333333333333333,1.0,0.0,2,0.76,25,7,0.023333333333333334,0.56,1.0,0.0,2,0.68,113,167,0.026390644753476612,2.9557522123893807,5.0,0.45752212389380525,32,14.16
ADI-47156,26,5,0.015384615384615385,0.38461538461538464,1.0,0.0,2,1.12,0.0,1.0,6.0,1.0,0.06666666666666667,0.3333333333333333,1.0,0.0,2,1.08,25,8,0.02666666666666667,0.64,1.0,0.0,2,0.68,120,169,0.023669467787114845,2.816666666666667,5.0,0.47944444444444445,31,13.559999999999999
ADI-47158,26,5,0.015384615384615385,0.38461538461538464,2.0,0.0,3,1.72,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4,25,8,0.02666666666666667,0.64,2.0,0.12,3,1.3199999999999998,122,182,0.024657905432868176,2.9836065573770494,6.0,0.5243169398907104,32,13.879999999999999
ADI-47159,25,10,0.03333333333333333,0.8,2.0,0.12,4,1.76,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.6799999999999999,29,10,0.024630541871921183,0.6896551724137931,1.0,0.0,2,0.68,122,172,0.023303075464029266,2.819672131147541,5.0,0.48934426229508193,28,12.96
ADI-47160,22,5,0.021645021645021644,0.45454545454545453,2.0,0.0,3,1.3599999999999999,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.4,15,3,0.02857142857142857,0.4,1.0,0.0,2,0.9199999999999999,116,168,0.025187406296851574,2.896551724137931,6.0,0.5637931034482758,30,13.6
ADI-47161,27,7,0.019943019943019943,0.5185185185185185,2.0,0.1111111111111111,3,1.1600000000000001,1.0,1.0,9.0,1.0,0.027777777777777776,0.2222222222222222,1.0,0.0,2,1.1199999999999999,29,8,0.019704433497536946,0.5517241379310345,2.0,0.10344827586206896,3,1.28,121,175,0.024104683195592287,2.8925619834710745,6.0,0.5146005509641872,30,13.08
ADI-47162,25,5,0.016666666666666666,0.4,1.0,0.0,2,0.76,0.0,1.0,5.0,1.0,0.1,0.4,1.0,0.0,2,1.0,21,7,0.03333333333333333,0.6666666666666666,2.0,0.0,3,1.4,120,164,0.02296918767507003,2.7333333333333334,5.0,0.5163888888888889,34,15.6
ADI-47163,23,5,0.019762845849802372,0.43478260869565216,1.0,0.0,2,0.76,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.31999999999999995,26,12,0.036923076923076927,0.9230769230769231,2.0,0.23076923076923078,4,1.8399999999999999,113,160,0.025284450063211124,2.831858407079646,6.0,0.5014749262536874,31,13.92
ADI-47165,23,5,0.019762845849802372,0.43478260869565216,1.0,0.0,2,1.08,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.6,28,10,0.026455026455026454,0.7142857142857143,2.0,0.10714285714285714,3,1.68,120,175,0.024509803921568627,2.9166666666666665,6.0,0.49166666666666664,32,14.32
ADI-47166,25,9,0.03,0.72,2.0,0.12,3,1.48,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.43999999999999995,24,6,0.021739130434782608,0.5,1.0,0.0,2,0.72,120,177,0.024789915966386553,2.95,6.0,0.4966666666666667,33,15.76
ADI-47173,24,7,0.025362318840579712,0.5833333333333334,2.0,0.0,3,1.1600000000000001,0.0,0.0,3.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,2,0.64,34,10,0.017825311942959002,0.5882352941176471,2.0,0.0,4,1.88,122,186,0.02519983742040374,3.0491803278688523,6.0,0.5456284153005464,25,10.76
ADI-47174,24,4,0.014492753623188406,0.3333333333333333,1.0,0.0,2,0.72,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0.52,33,12,0.022727272727272728,0.7272727272727273,2.0,0.18181818181818182,3,1.56,122,182,0.024657905432868176,2.9836065573770494,6.0,0.5442622950819671,26,12.36
ADI-47175,27,7,0.019943019943019943,0.5185185185185185,1.0,0.0,2,0.72,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.52,27,11,0.03133903133903134,0.8148148148148148,2.0,0.1111111111111111,3,1.56,115,167,0.02547673531655225,2.9043478260869566,6.0,0.5553623188405797,31,14.040000000000003
ADI-47176,23,7,0.02766798418972332,0.6086956521739131,1.0,0.0,2,0.84,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.28,28,9,0.023809523809523808,0.6428571428571429,2.0,0.10714285714285714,3,1.56,114,163,0.025306629405371837,2.8596491228070176,6.0,0.5356725146198831,31,13.839999999999998
ADI-47177,24,6,0.021739130434782608,0.5,1.0,0.0,2,0.76,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.52,29,9,0.022167487684729065,0.6206896551724138,2.0,0.10344827586206896,4,1.8399999999999999,115,162,0.02471395881006865,2.8173913043478263,6.0,0.4979710144927536,31,13.759999999999998
ADI-47178,28,7,0.018518518518518517,0.5,1.0,0.0,2,0.8,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.48,23,7,0.02766798418972332,0.6086956521739131,2.0,0.13043478260869565,3,1.52,117,177,0.026083112290008842,3.0256410256410255,6.0,0.5484330484330485,37,16.88
ADI-47179,21,3,0.014285714285714285,0.2857142857142857,1.0,0.0,2,0.72,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.52,28,9,0.023809523809523808,0.6428571428571429,2.0,0.0,3,1.3599999999999999,116,169,0.025337331334332833,2.913793103448276,6.0,0.5094827586206897,31,14.0
ADI-47180,29,9,0.022167487684729065,0.6206896551724138,2.0,0.0,3,1.12,0.0,1.0,6.0,1.0,0.06666666666666667,0.3333333333333333,1.0,0.0,2,0.64,24,9,0.03260869565217391,0.75,2.0,0.0,3,1.56,120,177,0.024789915966386553,2.95,6.0,0.5258333333333333,31,13.879999999999997
ADI-47181,29,8,0.019704433497536946,0.5517241379310345,2.0,0.0,3,1.6,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.6,28,10,0.026455026455026454,0.7142857142857143,2.0,0.10714285714285714,3,1.3199999999999998,115,158,0.02410373760488177,2.747826086956522,5.0,0.4510144927536232,31,13.76
ADI-47182,27,5,0.014245014245014245,0.37037037037037035,1.0,0.0,2,0.76,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.48,24,10,0.036231884057971016,0.8333333333333334,2.0,0.125,3,1.48,115,167,0.02547673531655225,2.9043478260869566,6.0,0.516231884057971,35,15.68
ADI-47183,28,7,0.018518518518518517,0.5,2.0,0.0,3,1.2,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0.52,22,5,0.021645021645021644,0.45454545454545453,1.0,0.0,2,1.08,116,171,0.025637181409295353,2.9482758620689653,5.0,0.5436781609195402,32,14.2
ADI-47184,27,8,0.022792022792022793,0.5925925925925926,2.0,0.1111111111111111,3,1.24,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.56,28,5,0.013227513227513227,0.35714285714285715,1.0,0.0,2,0.68,122,177,0.02398049044844872,2.901639344262295,5.0,0.47923497267759557,32,14.12
ADI-47186,24,7,0.025362318840579712,0.5833333333333334,2.0,0.0,3,0.88,2.0,0.0,6.0,1.0,0.06666666666666667,0.3333333333333333,1.0,0.0,2,0.56,25,9,0.03,0.72,2.0,0.0,3,1.6,117,162,0.023872679045092837,2.769230769230769,5.0,0.4584045584045584,36,15.28
